scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,event_count,max_event_size,p99_event_size,event_timestep_rate,propagated_share_total,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
c-0p50__money-pareto__income-biased__growth-random__spend-baseline__topo-er_k12,money-pareto__income-biased__growth-random__spend-baseline__topo-er_k12,0.5,pareto,biased,random,baseline,er_k12,331,5,3.6999999999999886,0.141573994867408,0.1054054054054054,331,5,1,5,30,ok,1.0,3.9048719946244583,0.0040804251152235516,331.0,1.0,-117.80425447202829,10.0,10.0,0.45454545454545453,0.005189389604116845,0.0113148740612942,ok,0.10540540540540541,2.2499413595086235,6.811771165267623,1.6483849989739106,0.09927369233575913,-3.8094786317181635,1.337986763114368,True,False,24.0,-0.09688078601037198,-1.4082821700095458,0.15904753315119347,ok,120.0,1.0,3.90484853022479,0.004080416802520359,331.0,1.0,-117.80416015056957,10.0,10.0,0.9090909090909091,0.007264171497379512,0.012211610536628063,9.432145871812736e-05
c-0p80__money-lognormal__income-uniform__growth-random__spend-high_both__topo-ba_k12,money-lognormal__income-uniform__growth-random__spend-high_both__topo-ba_k12,0.8,lognormal,uniform,random,high_both,ba_k12,231,4,3.6999999999999886,0.0231462925851703,0.1106870229007633,231,4,1,4,30,ok,1.0,3.724141463629436,0.005413768772488781,231.0,1.0,-93.0095684813839,10.0,10.0,0.7272727272727273,0.00657836567954857,0.01092988730323662,ok,0.1183206106870229,2.1343572992759507,2.244597034449657,0.7818304177498269,0.43431424222332904,-1.5206646289045702,0.9233445106192774,True,False,24.0,-0.39903315499664493,-0.6574702246454186,0.5108786103280147,ok,120.0,1.0,3.724092848090541,0.00541353424710711,231.0,1.0,-93.00940384860479,10.0,10.0,0.8181818181818182,0.00905978948435524,0.014136513125049816,0.00016463277910361285
c-0p60__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-complete,0.6,normal,uniform,preferential_debt,baseline,complete,67,5,3.680000000000007,0.0171355498721227,0.1829268292682926,67,4,1,5,30,ok,1.0,3.2062219712221545,0.021958144080062025,67.0,1.0,-38.962449261884224,10.0,10.0,0.36363636363636365,0.02285007417714031,0.05367254340276363,ok,0.18292682926829268,1.698669046162043,0.053370498056647814,0.02368359987213556,0.9811049877436637,-0.6364886292760016,0.7623367290925902,True,False,24.0,-0.6478268003537264,-0.6163617961096923,0.5376557619072233,ok,120.0,1.0,3.2058391565528845,0.021922856722146222,67.0,1.0,-38.961780764478945,10.0,10.0,0.36363636363636365,0.019972587484645497,0.036752841873171585,0.0006684974052788561
c-0p30__money-pareto__income-biased__growth-random__spend-high_both__topo-er_k24,money-pareto__income-biased__growth-random__spend-high_both__topo-er_k24,0.3,pareto,biased,random,high_both,er_k24,434,4,3.670000000000016,0.1947061462539255,0.0861344537815126,434,4,1,4,30,ok,1.0,4.098108805541618,0.005582074915097768,434.0,2.0,-135.6590049070288,10.0,10.0,0.2727272727272727,0.0051953192623175656,0.009004406614748217,ok,0.08823529411764706,2.4277482359480516,6.396441939649938,1.5400957590565594,0.1235370133887429,-3.0203786500587624,1.1646495639427914,True,False,24.0,-0.08633734921804671,-0.619552696642852,0.5355523179486616,ok,120.0,1.0,4.0980981621531525,0.005582084101687035,434.0,2.0,-135.65895840121738,10.0,10.0,0.45454545454545453,0.005026131263813527,0.00889770250614108,4.650581141163457e-05
c-0p70__money-normal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,money-normal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,0.7,normal,biased,preferential_debt,high_wealth,complete,339,5,3.620000000000005,0.0344792514239218,0.1521197007481296,339,5,1,5,30,ok,1.0,3.426733246546442,0.007629653940690928,339.0,2.0,-168.07802030152754,10.0,10.0,0.36363636363636365,0.0067871814567519225,0.01222118556701988,ok,0.1546134663341646,1.8668270422614777,4.604143773638385,1.0300381527922269,0.3029920959576611,-1.4372690722935628,0.9651846410173542,True,False,24.0,-0.895586372896406,-0.9440581299884739,0.3451399438847177,ok,120.0,1.0,3.426573223317133,0.007617332383087483,339.0,2.0,-168.07692328025456,10.0,10.0,0.36363636363636365,0.007152906091350974,0.009823056191483718,0.0010970212729830564
c-0p60__money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,money-equal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,0.6,equal,uniform,random,high_wealth,ba_k24,41,4,3.6000000000000014,0.0068333333333333,0.1632653061224489,41,4,1,4,30,ok,1.0,3.459693384050567,0.0373754067273645,41.0,1.0,-19.85731928450873,10.0,9.0,0.1,0.020757023195650006,0.031606090569031804,ok,0.163265306122449,1.8123787564307905,1.9498882545966658,2.134987423190573,0.03276203745258142,-50.0,4.9917781826524585,True,True,24.0,-0.1716587938924724,-1.0881504058633895,0.27652871449482297,ok,120.0,1.0,3.4595530403008827,0.03737174481555461,41.0,1.0,-19.85720712262511,10.0,6.0,0.2857142857142857,0.019669326294242024,0.04451093576187709,0.00011216188362084267
c-0p70__money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,money-uniform__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k12,0.7,uniform,uniform,preferential_debt,baseline,sw_k12,141,4,3.5999999999999943,0.0193921056250859,0.1333333333333333,141,4,1,4,30,ok,1.0,3.4829476419689964,0.008375948983532333,141.0,1.0,-67.17425254053535,10.0,10.0,0.6363636363636364,0.011157042821119966,0.024480091802661284,ok,0.14545454545454545,1.927891643552635,1.2583141813880214,0.5870886122014296,0.5571441953270151,-1.3648201273592142,0.9323847852891453,True,False,24.0,-0.41321426266813976,-0.7442970150477609,0.45669680670160084,ok,120.0,1.0,3.4828196413120196,0.008375486419667233,141.0,1.0,-67.173909906896,10.0,10.0,1.0,0.016599616329046184,0.02367085500461029,0.00034263363934883273
c-0p40__money-normal__income-biased__growth-preferential_debt__spend-high_both__topo-complete,money-normal__income-biased__growth-preferential_debt__spend-high_both__topo-complete,0.4,normal,biased,preferential_debt,high_both,complete,143,4,3.5800000000000125,0.0383275261324041,0.1488095238095238,143,4,1,4,30,ok,1.0,3.4685062940170823,0.008598652076283964,143.0,1.0,-68.82710595123645,10.0,10.0,0.6363636363636364,0.009871346034952854,0.01574087861488941,ok,0.1488095238095238,1.9050881545350582,1.8401648396393022,0.8852862965670788,0.37600223892150164,-1.7460383191301925,1.0344980029604294,True,False,24.0,-0.31140356732581337,-0.7948750896738239,0.42668616584714203,ok,120.0,1.0,3.4683707713074354,0.008598176388857737,143.0,1.0,-68.82673192957566,10.0,10.0,0.45454545454545453,0.009023360916748624,0.013394304407283147,0.00037402166078948085
c-0p50__money-uniform__income-biased__growth-preferential_debt__spend-low__topo-ba_k24,money-uniform__income-biased__growth-preferential_debt__spend-low__topo-ba_k24,0.5,uniform,biased,preferential_debt,low,ba_k24,46,4,3.549999999999997,0.0354664610639938,0.1153846153846153,46,4,1,4,30,ok,1.0,3.9077612221072684,0.02296371611026249,46.0,1.0,-16.339595980413055,10.0,5.0,0.5,0.021894202084586634,0.041449232950259485,ok,0.11538461538461539,2.159484249353372,2.257016331954464,1.8720297177890741,0.06120249223070749,-50.0,4.627362682991948,True,True,24.0,-0.23874025085870187,-1.3411744724386347,0.17986381245773486,ok,120.0,1.0,3.907738152568473,0.022963408395581975,46.0,1.0,-16.33958306279309,10.0,6.0,0.42857142857142855,0.0188503242880307,0.04101424282002564,1.2917619965691074e-05
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,money-equal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,0.3,equal,biased,preferential_debt,high_both,sw_k24,47,4,3.539999999999999,0.0213248638838475,0.2033898305084746,47,4,1,4,30,ok,1.0,3.052312004595376,0.030407185438920514,47.0,1.0,-30.649819190195554,10.0,10.0,0.5454545454545454,0.03145471864070916,0.050616259767660654,ok,0.20338983050847456,1.5926307941177191,-0.8509270775868647,-0.5933677177179797,0.552935088499647,-0.3362212575522087,0.6716870965982479,True,False,24.0,-0.9271354818357918,-0.8464992237084775,0.39727430673474395,ok,120.0,1.0,3.0516133562579415,0.030334107541545308,47.0,1.0,-30.648787586625907,10.0,10.0,0.45454545454545453,0.024643834212929417,0.04356554079835058,0.0010316035696469328
c-0p40__money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.4,lognormal,uniform,preferential_debt,high_both,complete,74,5,3.539999999999992,0.0168105406633348,0.119047619047619,74,4,1,5,30,ok,1.0,3.830086775302608,0.005705544368831639,74.0,1.0,-27.70946583895013,10.0,8.0,0.6666666666666666,0.0124130167930111,0.02911383213768152,ok,0.11904761904761905,2.128231705849268,2.952477436839196,1.139174803130832,0.25463025271537676,-27.566591184694637,3.5019284105552737,True,False,24.0,-0.09738297018876074,-0.31431645850056195,0.7532806991323977,ok,120.0,1.0,3.8300551383183716,0.00570730395316732,74.0,1.0,-27.70943503178976,10.0,9.0,0.9,0.016044315782413547,0.031571033025557076,3.080716037118236e-05
c-0p50__money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.5,lognormal,uniform,preferential_debt,high_income,ba_k24,148,6,3.530000000000001,0.0277934272300469,0.1017964071856287,148,5,1,6,30,ok,1.0,3.907512490301044,0.007389218312901735,148.0,1.0,-52.57972838950951,10.0,10.0,0.5454545454545454,0.009451209438821107,0.01715168828781822,ok,0.11377245508982037,2.1735548332503147,6.593481162837202,1.541810292508565,0.12311970020301197,-50.0,4.641709687937411,True,True,24.0,-0.30477063659926373,-0.6340811239839965,0.5260278808221983,ok,120.0,1.0,3.907489459022593,0.007390421605725894,148.0,1.0,-52.57968677604798,10.0,10.0,0.8181818181818182,0.01029768291054547,0.013484275022249779,4.1613461533529517e-05
c-0p70__money-uniform__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-uniform__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.7,uniform,biased,preferential_debt,baseline,complete,248,5,3.530000000000001,0.0338289455735916,0.1298245614035087,248,5,1,5,30,ok,1.0,3.620880688533593,0.006632500117794371,248.0,1.0,-107.25349415024672,10.0,10.0,0.7272727272727273,0.009150223801367163,0.013133235183097319,ok,0.1298245614035088,2.041571267624426,2.7716304095668063,0.7839295777620903,0.43308143322833637,-1.445685248933989,0.9246883946521864,True,False,24.0,-0.5064475445855967,-0.6712704640373727,0.5020482468597641,ok,120.0,1.0,3.6208070282266998,0.006627652678940721,248.0,1.0,-107.25319546318622,10.0,10.0,0.8181818181818182,0.009994438169854103,0.015543564588163509,0.0002986870605070635
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.5,equal,biased,preferential_debt,baseline,complete,48,4,3.530000000000001,0.0198840099420049,0.1724137931034483,48,4,1,4,30,ok,1.0,3.2811630287685936,0.01210016917990886,48.0,1.0,-26.42576841029612,10.0,8.0,0.7777777777777778,0.018105977587722227,0.028223386815050613,ok,0.1724137931034483,1.7578579175523736,0.23642674787698106,0.1749508448987072,0.8611182578640832,-1.00254965857262,0.872502772421923,True,False,24.0,-0.2655589088916338,-0.5386618183613088,0.590120223909604,ok,120.0,1.0,3.2808780049279345,0.012099755964782077,48.0,1.0,-26.425441908386,10.0,9.0,0.9,0.019007556527416505,0.026640240983268802,0.00032650191011995844
c-0p70__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.7,normal,uniform,random,high_both,complete,48,4,3.530000000000001,0.0048387096774193,0.1111111111111111,48,4,1,4,30,ok,1.0,3.955694209146135,0.0223269325617238,48.0,1.0,-16.506768621980108,10.0,6.0,0.2857142857142857,0.011622038437250126,0.0267053205372966,ok,0.1111111111111111,2.1972245773362196,2.3301645535436144,1.8710245705416422,0.0613416754447219,-50.0,4.593412104908043,True,True,24.0,-0.2513486131329551,-1.3830910071893603,0.16663696273871054,ok,120.0,1.0,3.9556752313198436,0.022326697434962295,48.0,1.0,-16.506758048439806,10.0,5.0,0.3333333333333333,0.01590072464631278,0.028251975080533783,1.0573540301095363e-05
c-0p50__money-equal__income-biased__growth-random__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-random__spend-baseline__topo-ba_k12,0.5,equal,biased,random,baseline,ba_k12,53,4,3.479999999999997,0.0225627926777352,0.1311475409836065,53,4,1,4,30,ok,1.0,3.664385399988485,0.010013344309910077,53.0,1.0,-22.23901099551841,10.0,10.0,0.6363636363636364,0.01736126120642495,0.03207427170671414,ok,0.13114754098360656,2.031432322493475,1.4632909673524344,1.0797642152577034,0.28024719014191046,-5.652737156656924,1.675762131964651,True,False,24.0,-0.05151613066799565,-0.5937945085210656,0.5526495624280015,ok,120.0,1.0,3.6643236198647036,0.010012153787163691,53.0,1.0,-22.23895982678046,10.0,6.0,0.5714285714285714,0.015543937888582141,0.03058133481564196,5.116873795074639e-05
c-0p60__money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,money-equal__income-uniform__growth-random__spend-high_both__topo-er_k12,0.6,equal,uniform,random,high_both,er_k12,54,4,3.469999999999999,0.0055430096489427,0.1290322580645161,54,4,1,4,30,ok,1.0,3.684707700980843,0.010005888291006793,54.0,1.0,-22.342167013654525,10.0,8.0,0.8888888888888888,0.016559411983875866,0.027442510373064978,ok,0.12903225806451613,2.0476928433652555,1.4994940112316364,1.0954303776107397,0.2733281316797037,-6.012832058592699,1.7185999647046746,True,False,24.0,-0.053158056611604235,-0.5524077479883895,0.5806690234063847,ok,120.0,1.0,3.6846506626188877,0.010004820311830809,54.0,1.0,-22.34211999394885,10.0,9.0,0.9,0.01345752852384436,0.020004142312740503,4.7019705675666046e-05
c-0p70__money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,money-normal__income-uniform__growth-preferential_debt__spend-baseline__topo-sw_k24,0.7,normal,uniform,preferential_debt,baseline,sw_k24,156,5,3.4499999999999886,0.0203389830508474,0.1235955056179775,156,5,1,5,30,ok,1.0,3.6913901052557505,0.007576957260565398,156.0,1.0,-64.246645656898,10.0,10.0,0.7272727272727273,0.01016476843571773,0.016428082783940114,ok,0.12359550561797754,2.0907410969337694,2.3303551902824324,0.7336249586994664,0.4631773450948654,-1.7064110489794133,0.9760331339026331,True,False,24.0,-0.18587383622812437,-0.3669608807292353,0.7136481980914624,ok,120.0,1.0,3.6913346912533473,0.007577982909428127,156.0,1.0,-64.24651435597045,10.0,10.0,0.6363636363636364,0.008482247702483492,0.016423785716394912,0.00013130092754920497
c-0p80__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.8,normal,uniform,random,high_both,complete,54,5,3.4099999999999966,0.0054108216432865,0.1147540983606557,54,3,1,5,30,ok,1.0,3.9204472132391963,0.006823017477911919,54.0,1.0,-19.017345121084006,10.0,5.0,0.8333333333333334,0.016026792027753013,0.02870199003342548,ok,0.11475409836065574,2.164963715117998,2.7194510356299753,1.062472110173379,0.2880214127499564,-50.0,4.631917956579223,True,True,24.0,-0.11793793704373717,-0.36460652292395473,0.7154051449886352,ok,120.0,1.0,3.9204251460076827,0.006824160962935699,54.0,1.0,-19.01733090087826,10.0,7.0,1.0,0.01101142690905296,0.014580785715669795,1.4220205745374415e-05
c-0p20__money-lognormal__income-biased__growth-random__spend-baseline__topo-ba_k24,money-lognormal__income-biased__growth-random__spend-baseline__topo-ba_k24,0.2,lognormal,biased,random,baseline,ba_k24,31,4,3.3999999999999986,0.0691964285714285,0.1621621621621621,31,3,1,4,30,ok,1.0,3.387316200248906,0.009967968662316418,31.0,1.0,-15.808753475700637,10.0,9.0,1.0,0.034612280763179376,0.047528460080889776,ok,0.16216216216216214,1.8191584434161696,0.5910491377278065,0.4919463075809258,0.6227573008349591,-1.8301592571595577,1.0755311307552684,True,False,24.0,-0.056753608247628845,-0.2952754662089807,0.7677834565637958,ok,120.0,1.0,3.3871289693360054,0.009967451970683383,31.0,1.0,-15.80863082554308,10.0,4.0,1.0,0.023697165206482518,0.03103315048930826,0.00012265015755730246
c-0p30__money-pareto__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-pareto__income-biased__growth-random__spend-high_wealth__topo-ba_k24,0.3,pareto,biased,random,high_wealth,ba_k24,56,5,3.3500000000000085,0.0404040404040404,0.1111111111111111,56,3,1,5,30,ok,1.0,3.961454136479987,0.006936661197877836,56.0,1.0,-19.18327759776881,10.0,8.0,1.0,0.015010874341390548,0.024232336568168124,ok,0.1111111111111111,2.1972245773362196,2.7931444403422,1.0681345326592222,0.28545983072554515,-50.0,4.602843761689265,True,True,24.0,-0.12804005858073297,-0.3888969009196917,0.6973524147833243,ok,120.0,1.0,3.9614353922733434,0.006937601987731523,56.0,1.0,-19.183265616572804,10.0,6.0,0.8571428571428571,0.011588113774354722,0.019080490286862567,1.1981196006871642e-05
c-0p50__money-normal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-normal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,0.5,normal,biased,preferential_debt,high_income,complete,167,4,3.3400000000000034,0.0323580701414454,0.165,167,4,1,4,30,ok,1.0,3.299352303568694,0.017729308080159267,167.0,1.0,-90.73397289379541,10.0,10.0,0.18181818181818182,0.009929756876670182,0.020427413499382603,ok,0.16499999999999998,1.8018098050815565,-1.1602157861800118,-0.4929220849042047,0.6220676418115392,-0.5823051647397981,0.7185995866584032,True,False,24.0,-1.7196469075337726,-1.239196552954092,0.21527271682421278,ok,120.0,1.0,3.2990869827747824,0.017706642835342512,167.0,1.0,-90.73293773101963,10.0,10.0,0.2727272727272727,0.011888894705392828,0.020006465658953945,0.0010351627757785309
c-0p60__money-normal__income-uniform__growth-random__spend-low__topo-ba_k24,money-normal__income-uniform__growth-random__spend-low__topo-ba_k24,0.6,normal,uniform,random,low,ba_k24,35,4,3.319999999999993,0.0177304964539007,0.1025641025641025,35,3,1,4,30,ok,1.0,4.0789738041336605,0.014419381380144536,35.0,1.0,-11.080805185029936,10.0,7.0,0.75,0.020979897847804723,0.0380984043623095,ok,0.10256410256410256,2.277267285009756,1.8157394174172332,1.3819504415370294,0.16698691842108937,-50.0,4.510268863224114,True,True,24.0,-0.18180747582319634,-0.940149987267399,0.34714063124349537,ok,120.0,1.0,4.078962350597608,0.014419903572253978,35.0,1.0,-11.080801053536167,10.0,3.0,0.5,0.011754016561123515,0.01793504328472767,4.131493769321537e-06
c-0p40__money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,money-normal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,0.4,normal,biased,preferential_debt,baseline,sw_k24,36,4,3.299999999999997,0.0244399185336048,0.1219512195121951,36,3,1,4,30,ok,1.0,3.7867515746472495,0.006437389997605569,36.0,1.0,-13.885220027394542,10.0,6.0,1.0,0.017781790124289265,0.03405158779760692,ok,0.12195121951219513,2.1041341542702074,1.3173633608916198,1.004614893753166,0.31508232278422066,-20.693994617497903,3.062125218898273,True,False,24.0,-0.053874163162697136,-0.286520535532605,0.7744794673765261,ok,120.0,1.0,3.7867138677400756,0.0064395612407771585,36.0,1.0,-13.885201355449539,10.0,5.0,1.0,0.022684588018780504,0.03034511510571347,1.867194500349001e-05
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k24,0.8,lognormal,biased,preferential_debt,high_income,er_k24,472,5,3.2900000000000205,0.0472945891783567,0.0865384615384615,472,5,1,5,30,ok,1.0,4.061563951503983,0.004310567134648946,472.0,2.0,-151.18084191375505,10.0,10.0,0.5454545454545454,0.0037596441737796416,0.006117002058562719,ok,0.09230769230769231,2.382627800667582,8.898410385529996,1.8410989883851896,0.06560705390447523,-4.228390735667063,1.368285474896119,True,False,24.0,-0.09469621247532514,-0.8372349706814383,0.4024605040522381,ok,120.0,1.0,4.0615515817319405,0.004310575424122498,472.0,2.0,-151.180781069163,10.0,10.0,0.45454545454545453,0.00482586673840032,0.00972820423661261,6.0844592042030854e-05
c-0p50__money-pareto__income-biased__growth-random__spend-baseline__topo-complete,money-pareto__income-biased__growth-random__spend-baseline__topo-complete,0.5,pareto,biased,random,baseline,complete,275,7,3.259999999999991,0.1174210076857386,0.1352201257861635,275,6,1,7,30,ok,1.0,3.6495147162882926,0.004487320021847041,275.0,1.0,-116.5870085421407,10.0,10.0,1.0,0.01017988471857827,0.01709754537135846,ok,0.13522012578616355,2.000851267086614,9.401674348825244,1.5978703996726746,0.11007182292437115,-5.101584128048412,1.6027298303131168,True,False,24.0,-0.10082955245254256,-0.6718711576458765,0.5016657234077534,ok,120.0,1.0,3.649449008019954,0.00448602359430228,275.0,1.0,-116.58672220180222,10.0,10.0,0.5454545454545454,0.005602086923060046,0.010492415561401224,0.00028634033847652063
c-0p40__money-pareto__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-pareto__income-biased__growth-random__spend-high_wealth__topo-sw_k12,0.4,pareto,biased,random,high_wealth,sw_k12,175,5,3.259999999999991,0.0770585645090268,0.0932642487046632,175,5,1,5,30,ok,1.0,4.118576096202545,0.00701719028032155,175.0,1.0,-53.9603982846925,10.0,8.0,0.2222222222222222,0.0032810601537472256,0.00707920104629026,ok,0.09326424870466322,2.3723184310087206,5.874571095204499,1.6994912773313704,0.08922665669777023,-50.0,4.500128111731917,True,True,24.0,-0.34052678691863125,-0.7339841425680195,0.4629584027320569,ok,120.0,1.0,4.118566364267684,0.007017096992070981,175.0,1.0,-53.96038137571959,10.0,10.0,0.2727272727272727,0.005920015056011696,0.010416546041295495,1.6908972909845943e-05
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,0.7,equal,biased,preferential_debt,high_wealth,complete,276,5,3.25,0.0281001832620647,0.1559633027522936,276,5,1,5,30,ok,1.0,3.361024355165921,0.01930610776408559,276.0,2.0,-143.42828951150275,10.0,10.0,0.09090909090909091,0.008009636129528753,0.014589577026472978,ok,0.1559633027522936,1.8581345381729275,-1.8650598349749241,-0.524066089669263,0.600232573229643,-0.5177780806346561,0.678769739063165,True,False,24.0,-2.9957719142872237,-1.4074107121369124,0.15930563658285157,ok,120.0,1.0,3.360816553392248,0.01928922777589992,276.0,2.0,-143.4270407823302,10.0,10.0,0.18181818181818182,0.010264820225375226,0.019779382430419257,0.0012487291725449268
c-0p50__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.5,uniform,uniform,preferential_debt,high_both,complete,177,6,3.240000000000009,0.0230438744955083,0.1442307692307692,177,5,1,6,30,ok,1.0,3.455017640349475,0.01340698630773629,177.0,1.0,-86.01036646040689,10.0,10.0,0.36363636363636365,0.009085102697860803,0.01592605463753355,ok,0.14903846153846154,1.9035508752161718,1.5654481128599564,0.3859409704457899,0.6995403868208439,-0.9569283457058995,0.8181372877984339,True,False,24.0,-0.7905579265863136,-0.633028844259733,0.526714807058918,ok,120.0,1.0,3.454874664719808,0.01341074241754947,177.0,1.0,-86.00987057433142,10.0,10.0,0.18181818181818182,0.008737431872323832,0.016100966903119223,0.000495886075469798
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-low__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-low__topo-er_k24,0.7,equal,biased,preferential_debt,low,er_k24,79,4,3.219999999999999,0.0227403569372481,0.1318681318681318,79,4,1,4,30,ok,1.0,3.582944735184281,0.008583154199111598,79.0,1.0,-35.081528814967115,10.0,7.0,0.75,0.012770876135944615,0.018797542721316104,ok,0.13186813186813187,2.02595285672885,0.4014261357155461,0.24441147341353878,0.8069121566915916,-1.0972104101131452,0.8349046154454427,True,False,24.0,-0.2792033157174329,-0.5163573220632414,0.6056048675399281,ok,120.0,1.0,3.5828589324424454,0.008577331725286297,79.0,1.0,-35.08141342219547,10.0,9.0,0.9,0.013236434020250161,0.020898108662018085,0.00011539277164729356
c-0p50__money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,money-pareto__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,0.5,pareto,biased,preferential_debt,high_income,ba_k24,182,5,3.1899999999999977,0.0338478705597917,0.0985221674876847,182,5,1,5,30,ok,1.0,3.9487525617408243,0.003510592869832463,182.0,1.0,-62.881845407809635,10.0,10.0,0.9090909090909091,0.007498719977114132,0.013573901950062056,ok,0.10344827586206896,2.268683541318364,4.634780097504555,1.3663895328132571,0.1718167323909724,-6.4087685265333665,1.6940641475193396,True,False,24.0,-0.07564040106149994,-0.36982760456363933,0.7115109457552322,ok,120.0,1.0,3.948732846071646,0.0035105912108033266,182.0,1.0,-62.88180388202912,10.0,10.0,0.9090909090909091,0.006284887090628788,0.008845939511152739,4.1525780517304156e-05
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,0.5,equal,biased,preferential_debt,high_wealth,complete,82,4,3.1899999999999977,0.0219368646334938,0.219047619047619,82,4,1,4,30,ok,1.0,2.959790599897299,0.0336121710618682,82.0,1.0,-57.37450767819919,10.0,10.0,0.09090909090909091,0.019305834328777492,0.027932150989296113,ok,0.21904761904761907,1.5184661342283736,-2.1760161536984186,-1.2024647892062736,0.22918350029081003,-0.255803312363088,0.6573085970474521,True,False,24.0,-2.04854218289715,-1.3436519047151145,0.17906097666689014,ok,120.0,1.0,2.9587908570786468,0.033499313730836255,82.0,1.0,-57.371613312477635,10.0,10.0,0.09090909090909091,0.018269771730707495,0.030346207582110752,0.0028943657215521057
c-0p50__money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.5,lognormal,uniform,preferential_debt,high_both,complete,185,4,3.1599999999999966,0.0228932062863507,0.1267605633802817,185,4,1,4,30,ok,1.0,3.566555826923424,0.012206859599298125,185.0,1.0,-83.10034966557369,10.0,10.0,0.45454545454545453,0.011137546277583111,0.01636224613619838,ok,0.13145539906103287,2.029087655534221,-0.212672293861941,-0.0863926888188568,0.9311542586794634,-0.7512277902273927,0.7264724990893834,True,False,24.0,-1.1191218900577087,-0.938916493593623,0.347773620273775,ok,120.0,1.0,3.566464137806806,0.012200553825108762,185.0,1.0,-83.10005594575439,10.0,10.0,0.2727272727272727,0.00930083283406503,0.016369685610285203,0.00029371981929671165
