scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
stage2__c-0p700__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,pareto,uniform,random,high_wealth,complete,2926,20,1,20,30,ok,6,3.7682749517459886,0.04257091139959146,194,11,-400.9349785828322,20,20,0.047619047619047616,0.027444792479903096,0.03837288062514108,ok,0.7069486404833837,0.34679726001936145,-0.51682590027713,-0.1727786169004582,0.8628254454885202,0.713813550435101,0.7710116033334496,True,False,24,-2.04630079205659,-1.4154470868317146,0.1569374520993217,ok,120,6,3.763465159481927,0.04205706034453627,194,11,-400.8964356581609,20,20,0.09523809523809523,0.024948440635595277,0.034797652726549326,0.03854292467127607
stage2__c-0p695__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.695,normal,uniform,random,high_wealth,complete,2902,18,1,23,30,ok,5,3.626039778724806,0.042247310951026296,290,11,-564.1154082232075,20,20,0.14285714285714285,0.02533750043922195,0.04712924462251702,ok,0.672316384180791,0.3970262394622997,-4.329846355190309,-1.0028370042429995,0.31593951143991583,0.9777418612581229,0.6750841555934415,True,False,24,-5.222184273677016,-2.016764271531184,0.043720119120685914,ok,120,5,3.6217769955382746,0.041814497997657574,290,11,-564.0623999590412,20,20,0.047619047619047616,0.026570921239020228,0.035475001264839386,0.05300826416635118
stage2__c-0p700__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,equal,uniform,random,high_wealth,complete,2877,23,1,33,30,ok,6,3.801611437523772,0.055420579246981516,201,10,-412.197716353122,20,20,0.047619047619047616,0.028759000406774198,0.042362291869955875,ok,0.7095375722543352,0.34314182782314906,4.777411667321456,0.9455621383034447,0.34437196320553876,-0.4469731020343479,1.0056021526982197,True,False,24,-0.8741899649623193,-0.7533041740151812,0.4512671511416462,ok,120,4,3.20080707755857,0.05489181219970318,468,10,-910.6450039778662,20,20,0.047619047619047616,0.023107874700378988,0.03646633774661186,
stage2__c-0p695__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.695,pareto,uniform,random,high_wealth,complete,2856,18,1,22,30,ok,4,3.43831776185066,0.03535188207026785,434,10,-785.1459864817746,20,20,0.047619047619047616,0.018349822691704397,0.02875563727808871,ok,0.6365159128978224,0.4517458606721707,-2.6025565950950496,-0.44484825307985043,0.6564294206360526,0.5659695557656058,0.7655161910535911,True,False,24,-6.582942592441016,-2.28526792739868,0.02229712233681306,ok,120,4,3.4342758314075956,0.03489558725217834,434,10,-785.0656338080545,20,20,0.047619047619047616,0.018395266216330076,0.029188697969142058,0.08035267372008548
stage2__c-0p525__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.525,pareto,uniform,random,high_both,complete,2830,19,1,19,30,ok,5,3.9416773489783634,0.024062770601751104,286,10,-513.4814315798142,20,20,0.47619047619047616,0.02479283331707855,0.04298938073411425,ok,0.6356687898089172,0.4530776220308898,1.3761872048908095,0.3399601359941166,0.7338865486906518,0.21090157849066168,0.8110443780484418,True,False,24,-2.078251842807468,-1.3285800419230485,0.18398656017509207,ok,120,5,3.939775774491992,0.023869984672147293,286,10,-513.462907727537,20,20,0.5238095238095238,0.023613473773205246,0.03752423690210879,0.018523852277212427
stage2__c-0p525__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.525,equal,uniform,random,high_both,complete,2791,18,1,23,30,ok,5,3.6897782475224616,0.032566431889089587,260,10,-497.4078330333814,20,20,0.19047619047619047,0.02472162621799033,0.03798395369007918,ok,0.6653796653796654,0.40739747585921826,-2.146070982614421,-0.5255933377847993,0.599170786629242,0.7926920695692878,0.7159724578444959,True,False,24,-3.6698639495756162,-1.7197709777654417,0.0854740800608867,ok,120,5,3.6861507410903953,0.03220944702961975,260,10,-497.3693026396576,20,20,0.23809523809523808,0.02290310360036009,0.035265979078029724,0.038530393723817724
stage2__c-0p525__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.525,normal,uniform,random,high_both,complete,2777,20,1,21,30,ok,4,3.3251807371167565,0.03133277980693483,419,10,-785.3031531888631,20,20,0.14285714285714285,0.02223927404638893,0.03203653853788082,ok,0.6587947882736156,0.4173431916485961,2.8661169557453094,0.45245546995176883,0.6509408939287569,0.21756863038719693,0.8867324483414872,True,False,24,-4.7447961849392275,-1.973289567437927,0.04846258084108279,ok,120,4,3.3196991825082125,0.030700026300278294,419,10,-785.1873259813005,20,20,0.047619047619047616,0.01979564656006666,0.02729802762971065,0.11582720756257459
stage2__c-0p690__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.69,normal,uniform,random,high_wealth,complete,2772,20,1,25,30,ok,4,3.4039927036452604,0.029452794688013983,395,10,-722.2229724987945,20,20,0.047619047619047616,0.019549700562592077,0.026387598780660056,ok,0.6473214285714286,0.4349123094344654,4.756740599460109,0.7061447113314366,0.48009814907599846,0.05233481003056489,0.9073417300473161,True,False,24,-3.7414681938988426,-1.6775525636835307,0.09343447987338306,ok,120,4,3.3995580319760994,0.028920100244115066,395,10,-722.140390248433,20,20,0.047619047619047616,0.017417333867245928,0.028036616015025224,0.08258225036149724
stage2__c-0p695__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.695,equal,uniform,random,high_wealth,complete,2764,21,1,23,30,ok,3,3.0535459925728174,0.02882386345251209,768,11,-1335.8759942537326,20,20,0.047619047619047616,0.013641257436856716,0.02154424732861723,ok,0.621861152141802,0.47503843922989364,10.972814729946307,1.0917107526481857,0.27496025744642116,-0.1515800394025363,0.9837284297676558,True,False,24,-8.934707920382264,-2.738091744921744,0.006179683375017744,ok,120,3,3.047224098016777,0.02797907769864838,768,11,-1335.5932045441405,20,20,0.09523809523809523,0.014608972359177772,0.02706941362086697,0.28278970959217986
stage2__c-0p685__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.685,normal,uniform,random,high_wealth,complete,2681,20,1,33,30,ok,4,3.381143063033029,0.023192789328781604,344,9,-633.4703351136291,20,20,0.5238095238095238,0.02314468995541312,0.03667409587540238,ok,0.658051689860835,0.41847179472267637,12.702911483265124,1.573384546875337,0.11562980299107145,-1.1745650923466595,1.1692554673647853,True,False,24,-1.4808630313129418,-1.0383205663921298,0.2991208368859162,ok,120,4,3.376426650125616,0.02265428632994748,344,9,-633.3923521929967,20,20,0.3333333333333333,0.019018393992035712,0.026755883398568662,0.07798292063239387
stage2__c-0p690__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.69,pareto,uniform,random,high_wealth,complete,2679,18,1,23,30,ok,4,3.430642699023299,0.036917818461133844,415,10,-752.5526674078826,20,20,0.047619047619047616,0.019931086253385355,0.033267879138887346,ok,0.6385017421602787,0.44863087499286036,-1.444542528858452,-0.22982569111676418,0.8182272203980869,0.5392582177367482,0.7748457382388495,True,False,24,-6.126995523113619,-2.121811565854044,0.03385356500879034,ok,120,4,3.4265160159823638,0.03645124385222592,415,10,-752.4737164289509,20,20,0.09523809523809523,0.018065662442676194,0.02743313169533338,0.07895097893174352
stage2__c-0p520__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.52,normal,uniform,random,high_both,complete,2667,20,1,28,30,ok,5,3.7359402427933524,0.013105160915914182,217,9,-410.2317129833325,20,20,1.0,0.02496193277359541,0.041807301095405924,ok,0.6726998491704375,0.3964560381657984,8.950127190666173,1.652812882174768,0.09836895149319559,-3.1543624228317513,1.4064598632592362,True,False,24,-0.3138655251901419,-0.5044190698252867,0.6139669201052034,ok,120,5,3.7327148207977823,0.012790025656420623,217,9,-410.2040851991959,20,20,1.0,0.026144108643479443,0.040120626903663296,0.027627784136598166
stage2__c-0p520__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.52,equal,uniform,random,high_both,complete,2647,20,1,25,30,ok,3,3.050849566315464,0.024795875801053358,672,11,-1170.1430055146675,20,20,0.19047619047619047,0.016056396344044904,0.026781512698596622,ok,0.6274944567627495,0.46602044185944064,20.994392657029163,1.9740076089379641,0.04838087776095661,-0.6434967872734133,1.1056304579749188,True,False,24,-5.427408459211574,-2.0996573685425877,0.03575899229820567,ok,120,3,3.0444782193243887,0.023930617526359055,672,11,-1169.8929621810282,20,20,0.047619047619047616,0.012464972157673972,0.017898816966827387,0.2500433336392689
stage2__c-0p690__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.69,equal,uniform,random,high_wealth,complete,2646,18,1,23,30,ok,3,3.048956985336775,0.029753791550544306,671,10,-1169.2802465592988,20,20,0.09523809523809523,0.0156408334930286,0.022593393363040056,ok,0.6253489670575098,0.4694454377715716,15.259781619600444,1.5563629830922767,0.11962180230054224,-0.3703949902839575,1.041008955236875,True,False,24,-6.577836686151011,-2.3524544031228443,0.0186499761574297,ok,120,3,3.0425506561624216,0.028883340271751767,671,10,-1169.0287350163276,20,20,0.09523809523809523,0.015163274642161235,0.028807277417250383,0.2515115429712296
stage2__c-0p520__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.52,pareto,uniform,random,high_both,complete,2634,16,1,18,30,ok,6,4.1359135631502175,0.049251026400792375,153,10,-291.2200798302109,20,20,0.047619047619047616,0.029168634106526536,0.04566473363617775,ok,0.6577181208053691,0.41897882727488733,-4.005841608560698,-1.7673964309569616,0.0771618602500033,1.3910893605087167,0.5248179292368215,True,False,24,-3.411196911516926,-1.6825426867997568,0.0924636547157482,ok,120,3,3.0888734551829544,0.04897454593388151,710,10,-1214.9868570351605,20,20,0.047619047619047616,0.01214702048971449,0.016937714818736956,
stage2__c-0p515__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.515,pareto,uniform,random,high_both,complete,2514,18,1,19,30,ok,4,3.5551763320542986,0.03695583870770591,344,9,-600.6222061418355,20,20,0.09523809523809523,0.018474922983429922,0.036253697726832984,ok,0.6190476190476191,0.4795730802618862,-0.5530260364471511,-0.10876267499997164,0.9133907291758318,0.43769290274442496,0.7752246348184239,True,False,24,-4.3418552727357005,-1.8478653887058567,0.06462181862804671,ok,120,4,3.55223499684831,0.036623668064790005,344,9,-600.5800761687826,20,20,0.047619047619047616,0.018253148640418156,0.030429103463967776,0.04212997305285171
stage2__c-0p685__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.685,pareto,uniform,random,high_wealth,complete,2503,21,1,32,30,ok,4,3.1989490036074715,0.03324833057599619,347,10,-677.4211389276704,20,20,0.047619047619047616,0.02442411730518649,0.03292182954140197,ok,0.6836827711941659,0.3802612537448742,7.175160454929985,0.9599365895160054,0.3370871296839618,-0.018084928911703137,0.9805942880860288,True,False,24,-3.4300049918640476,-1.5820866367096813,0.11362979384185246,ok,120,4,3.1912756835889473,0.03234096650495266,347,10,-677.27094459075,20,20,0.19047619047619047,0.024123284195398335,0.03547940310670387,0.1501943369204355
stage2__c-0p680__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.68,normal,uniform,random,high_wealth,complete,2491,19,1,21,30,ok,6,3.8215420175895445,0.02247747104888209,124,9,-253.12399000703192,20,20,0.8571428571428571,0.03245579628719246,0.044190472718534844,ok,0.7033492822966507,0.3519016651860747,1.0198830557192082,0.3979672896900095,0.6906542975986109,0.007143377317999042,0.9153111718445032,True,False,24,-0.7245492035262062,-0.8450161308129296,0.3981018327767063,ok,120,6,3.817304608212602,0.022176532923010472,124,9,-253.10309846937795,20,20,0.8571428571428571,0.030634203437833026,0.04067040829543594,0.020891537653966452
stage2__c-0p515__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.515,normal,uniform,random,high_both,complete,2479,18,1,20,30,ok,7,4.38264975942677,0.039701346160876505,92,9,-180.97834963483882,20,20,0.47619047619047616,0.03637614732262349,0.04940738810474454,ok,0.6805555555555556,0.3848458209054287,-0.5607536533795259,-0.31788250938843804,0.7505740604723046,0.9293905551889641,0.6620539887760464,True,False,24,-0.8379385832627406,-0.8758858429097043,0.38109209653760867,ok,120,7,4.380867154328407,0.039540486172292444,92,9,-180.97354448669103,20,20,0.42857142857142855,0.03691858317611889,0.053109992287956036,0.004805148147795535
stage2__c-0p685__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.685,equal,uniform,random,high_wealth,complete,2478,18,1,23,30,ok,4,3.3367315926353145,0.03651262454080406,344,10,-642.38041380493,20,20,0.09523809523809523,0.02181552088918859,0.0316198269215675,ok,0.6563436563436563,0.4210707608306101,1.693990008767921,0.3063122824222777,0.7593668883764328,0.20211256612373601,0.8876301012832819,True,False,24,-3.835349241679651,-1.8116285763767868,0.07004360638341411,ok,120,4,3.331417144205257,0.03585668992085167,344,10,-642.2891361929114,20,20,0.14285714285714285,0.022604714410097988,0.03730774021454597,0.09127761201852991
stage2__c-0p680__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.68,pareto,uniform,random,high_wealth,complete,2473,18,1,22,30,ok,10,4.955540577497265,0.03326665750444946,31,10,-66.34410661423131,20,20,0.6666666666666666,0.03574592261447565,0.04573605608358678,ok,0.7256637168141593,0.3206685714480874,0.04613528555488333,0.0530447916448361,0.957696219355153,0.41901569102167907,0.7644008266180904,True,False,24,-0.11080652751889275,-0.3371150589911741,0.7360301657771748,ok,120,10,4.953777100150306,0.03327470739102112,31,10,-66.34275076927506,20,20,0.5714285714285714,0.03318628981303866,0.044346101657992236,0.0013558449562509622
stage2__c-0p515__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.515,equal,uniform,random,high_both,complete,2447,19,1,25,30,ok,5,3.7087871547414077,0.035289280396828215,213,9,-405.4930126955197,20,20,0.3333333333333333,0.03049527311599583,0.04935916455398725,ok,0.6656200941915227,0.4070362003402057,0.4270415894906985,0.10254786761778445,0.9183218202160002,0.4983019904878858,0.7883423810427399,True,False,24,-2.199796434913501,-1.279049699739602,0.20087955492596288,ok,120,5,3.705330546738967,0.03491073954334001,213,9,-405.4633609242617,20,20,0.3333333333333333,0.027780877203950817,0.04054285859887166,0.0296517712580453
stage2__c-0p680__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.68,equal,uniform,random,high_wealth,complete,2438,20,1,25,30,ok,6,3.983390176729006,0.0274349149778213,138,9,-271.5783748639118,20,20,0.7619047619047619,0.03508873420790336,0.05293036659611583,ok,0.6870748299319728,0.37531206993747684,2.468366587114196,0.8066040506708384,0.4198946392726688,-0.5307455569113373,0.9828817814927622,True,False,24,-0.5244094264539019,-0.6806272796231301,0.4961073610710335,ok,120,6,3.980515625425241,0.027186318805401344,138,9,-271.5642765265862,20,20,0.6190476190476191,0.03420668261645252,0.04901054153327357,0.01409833732560628
stage2__c-0p510__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.51,normal,uniform,random,high_both,complete,2378,19,1,26,30,ok,7,4.21406361153958,0.03194135569668333,88,9,-178.85337505915123,20,20,0.6190476190476191,0.03249280685429381,0.042642230105365,ok,0.7027027027027027,0.3528213746227423,1.279463168814325,0.5303408231074508,0.5958756473955658,-0.4669523363185426,0.9561046611011947,True,False,24,-0.29178164624345193,-0.4804081074177996,0.6309372305373153,ok,120,7,4.211433476178237,0.03177319848241478,88,9,-178.84585555865635,20,20,0.5714285714285714,0.03276380834121653,0.04528920820813643,0.007519500494879594
stage2__c-0p675__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.675,pareto,uniform,random,high_wealth,complete,2368,19,1,20,30,ok,5,3.7353599140717333,0.035311132686883684,163,9,-308.19228777158105,20,20,0.23809523809523808,0.02825805062703316,0.04010347463577908,ok,0.6639175257731958,0.4095973453930749,1.4330439362966088,0.4256164914775647,0.6703873213760698,0.184218695258635,0.8559626608968631,True,False,24,-1.262131005124052,-1.0305593462855789,0.30274750866935296,ok,120,5,3.7321295427728933,0.03496044000293719,163,9,-308.17149545488326,20,20,0.38095238095238093,0.03079840608370359,0.03950125422748148,0.020792316697793467
stage2__c-0p510__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.51,pareto,uniform,random,high_both,complete,2364,19,1,22,30,ok,5,4.021705036029022,0.02930880829672644,171,8,-301.0875441777225,20,20,0.42857142857142855,0.026425887846556455,0.034354061037644906,ok,0.6346153846153846,0.4547361571149472,6.132704925379548,1.6532088451252782,0.09828836695086991,-3.893626733406385,1.421352137731802,True,False,24,-0.15723286246355084,-0.3884256669426187,0.6977010529385943,ok,120,5,4.020160020183592,0.02916464365632826,171,8,-301.07902652030356,20,20,0.5714285714285714,0.030855781549247473,0.0395868726660411,0.008517657418963154
stage2__c-0p675__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.675,normal,uniform,random,high_wealth,complete,2363,19,1,22,30,ok,4,3.256409963966053,0.031221445774666956,270,9,-517.3148737046581,20,20,0.09523809523809523,0.024060200086448845,0.030299822368681333,ok,0.6723300970873787,0.39700584316218784,3.8784775531901587,0.733508699848115,0.46324822363308826,0.0015944590356025841,0.9590385628596357,True,False,24,-2.642388048466753,-1.5049774179885518,0.13232988259196585,ok,120,4,3.2498228620645118,0.030450942326908537,270,9,-517.219599848472,20,20,0.23809523809523808,0.023227933644617747,0.0347078724476652,0.0952738561861679
stage2__c-0p510__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.51,equal,uniform,random,high_both,complete,2320,17,1,21,30,ok,3,3.065862560538057,0.043838371922151675,545,10,-943.3726451406317,20,20,0.047619047619047616,0.016924587159602465,0.026284811268383498,ok,0.6175438596491228,0.4820051852304987,4.6139252937385224,0.6110680376271735,0.5411545386371794,0.019293063959907254,0.9337393019408461,True,False,24,-7.256256297212115,-2.55623412456726,0.010581189842815414,ok,120,3,3.059761926020541,0.04301320845314166,545,10,-943.1813300608221,20,20,0.047619047619047616,0.016833785474279356,0.025156520017736796,0.19131507980955575
stage2__c-0p505__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.505,pareto,uniform,random,high_both,complete,2251,18,1,28,30,ok,5,3.527732563063724,0.02432967547761844,154,9,-307.5147349397901,20,20,0.6666666666666666,0.02978986633762475,0.04713365031117176,ok,0.695049504950495,0.3637722058094941,3.0606066360488278,0.7283148804397733,0.4664208553710215,-0.2958056948626703,1.004069305445068,True,False,24,-0.9339534678321018,-0.8508806316196403,0.394835664945435,ok,120,5,3.5222735574787754,0.024395985819893773,154,9,-307.47581540622696,20,20,0.8571428571428571,0.031477659599336905,0.0413175708384199,0.0389195335631598
stage2__c-0p675__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.675,equal,uniform,random,high_wealth,complete,2243,20,1,34,30,ok,7,3.9635857405870856,0.03251169059462733,81,9,-173.17211915959723,20,20,0.7619047619047619,0.036280663059516265,0.04966411216144393,ok,0.7335526315789473,0.30985592994610295,3.054615503820162,1.015100987126846,0.31005769113863313,-4.204169706989679,1.5105183969728622,True,False,24,-0.07266803039366376,-0.2523963729974844,0.8007347033484508,ok,120,7,3.958935918578738,0.03227902311819142,81,9,-173.15771935255663,20,20,0.6190476190476191,0.0342269500282951,0.04661466778466317,0.014399807040604173
stage2__c-0p505__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.505,normal,uniform,random,high_both,complete,2239,18,1,34,30,ok,4,3.5294985247082113,0.027312019285459233,256,8,-450.4367707781769,20,20,0.38095238095238093,0.02458248078796909,0.035555006635647424,ok,0.6368794326241135,0.45117491507001434,11.473977821432323,1.4152513419161974,0.15699481594908207,-2.09081352609065,1.281606904652093,True,False,24,-0.6474843096740601,-0.6245825199583092,0.5322450951491124,ok,120,4,3.526343679595656,0.026951961863727947,256,8,-450.40243988091504,20,20,0.3333333333333333,0.023943841576859356,0.03587090202939525,0.0343308972618388
stage2__c-0p505__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.505,equal,uniform,random,high_both,complete,2135,18,1,29,30,ok,4,3.2986028688438944,0.038043518000245025,258,9,-487.6623424289271,20,20,0.09523809523809523,0.024452356560926113,0.037603891868319396,ok,0.6618610747051114,0.4126996020090973,0.4999557472796017,0.08663140371154414,0.930964503179696,0.44671536889702007,0.8328682868026516,True,False,24,-3.6508355723719985,-1.6255993774746376,0.10403490773730852,ok,120,4,3.2927171606602945,0.03736060695954757,258,9,-487.5839691670419,20,20,0.047619047619047616,0.021989646386421126,0.03303739578592953,0.07837326188519
stage2__c-0p500__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.5,pareto,uniform,random,high_both,complete,2081,19,1,29,30,ok,4,3.4638288425480104,0.033304422050937976,213,8,-382.3288463571787,20,20,0.23809523809523808,0.0258260878939441,0.04439513548078361,ok,0.6597444089456869,0.41590277813906584,19.065398762468995,2.940802832982994,0.0032736283385520885,-50.0,4.624969644283648,True,True,24,-0.0258579949219504,-1.0529012847599788,0.2923862372278422,ok,120,4,3.460056909791812,0.0337466274557654,213,8,-382.29281481537055,20,20,0.19047619047619047,0.025903973387263052,0.03704097173450777,0.03603154180814272
stage2__c-0p500__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.5,normal,uniform,random,high_both,complete,1985,20,1,36,30,ok,3,2.9623007720924277,0.026299040991657363,366,9,-660.4265423755662,20,20,0.09523809523809523,0.01780245058119218,0.025588334955488,ok,0.6504297994269341,0.43012190472102446,17.17109589316784,1.6268249229884022,0.10377428677171194,-0.9024354067967596,1.1971969869126506,True,False,24,-2.642041677326135,-1.3674137629365888,0.17149565084184215,ok,120,3,2.9540809983017784,0.025146646642498216,366,9,-660.234434489946,20,20,0.14285714285714285,0.0215727377065815,0.028608803112518212,0.19210788562020298
stage2__c-0p500__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.5,equal,uniform,random,high_both,complete,1966,18,1,30,30,ok,7,3.8610117701977544,0.03231355911378625,53,8,-115.77803977699583,20,20,0.42857142857142855,0.02991926893635937,0.040920016772337114,ok,0.7439613526570048,0.29576619085173994,1.9785782389742246,0.8016998643270958,0.42272659432433124,-2.171581114138803,1.2860382858252248,True,False,24,-0.09358253429073127,-0.26512221880664966,0.7909153114730063,ok,120,7,3.8551571956214157,0.031842543281943025,53,8,-115.76531362824524,20,20,0.38095238095238093,0.029395559677440196,0.0440011597587794,0.01272614875058764
stage2__c-0p495__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.495,pareto,uniform,random,high_both,complete,1896,17,1,17,30,ok,3,3.048379425102779,0.03512320110487094,366,8,-637.9355585971833,20,20,0.047619047619047616,0.01929930762050537,0.030147332220960613,ok,0.6207253886010362,0.4768665032235367,2.5425618988839256,0.4207324570396673,0.673950457607726,0.024360716344446618,0.9379370438017938,True,False,24,-4.956467223965259,-2.120739685149451,0.03394371489862573,ok,120,3,3.0419624976262334,0.03425117784752735,366,8,-637.7980627306758,20,20,0.09523809523809523,0.019539366800633135,0.029510930842626404,0.1374958665074928
stage2__c-0p495__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.495,normal,uniform,random,high_both,complete,1887,17,1,18,30,ok,3,3.2188775307946282,0.021094188186034812,363,8,-592.2174808571082,20,20,0.5238095238095238,0.02059554176778915,0.033421361145681165,ok,0.5916760404949382,0.5247960227761946,8.962294776576863,1.4711652384851466,0.1412464355125878,-0.8533443932008198,1.0967839496231113,True,False,24,-2.332993057934376,-1.5046114783099303,0.1324239935034499,ok,120,3,3.2149717800637205,0.020717322663548754,363,8,-592.1470109185084,20,20,0.38095238095238093,0.020559659324741242,0.03179744588346149,0.07046993859978556
stage2__c-0p495__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.495,equal,uniform,random,high_both,complete,1867,17,1,22,30,ok,3,3.0560925565012296,0.028208539447085512,392,9,-681.165133774697,20,20,0.14285714285714285,0.019018225959027017,0.028587595365917238,ok,0.6238003838771593,0.47192485942362944,8.819094799619187,1.321380612030338,0.1863744873218518,-0.4471439524273242,1.0573465930338473,True,False,24,-3.622613163958404,-1.847638428628604,0.06465466657434514,ok,120,3,3.0498170761417396,0.027357497979364875,392,9,-681.0222122670741,20,20,0.09523809523809523,0.019271259672206387,0.024925526286691698,0.14292150762287292
stage2__c-0p490__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.49,pareto,uniform,random,high_both,complete,1789,19,1,26,30,ok,2,2.780022789922432,0.01992546726598976,669,8,-1006.6023470702795,20,20,0.23809523809523808,0.01422813519523632,0.02463034742173131,ok,0.56217277486911,0.5759460477422104,40.68308646150013,2.99215079298294,0.0027701939342783108,-1.5694073620154294,1.3358789869398309,True,False,24,-4.10140358307947,-1.893299151174859,0.05831809798777171,ok,120,2,2.7732983750186078,0.019011797204807612,669,8,-1006.3035127820907,20,20,0.14285714285714285,0.015591275745789595,0.021170530449314762,0.2988342881888002
