seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,scenario_id,family,run_index,drive_value,events_per_100_periods,avalanche_period_occupancy,one_period_wait_fraction,size_lag1_correlation,mean_duration_generations,mean_weighted_branching_ratio
2026111408,True,240,6720,2,56,28,28,6720,56,739,24,24,2449,229,0.12,True,4277,4277,739,0.5025052606967502,0.9088975917699322,0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,8,28.0,95.41666666666667,0.9541666666666667,0.9824561403508771,0.7559317259360395,1.8165938864628821,0.12541047403207584
2026111409,True,240,6720,5,140,28,28,6720,140,539,29,29,2702,231,0.145,True,4405,4405,539,0.5463734392735529,0.9199738933030648,0,141,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,9,28.0,96.25,0.9625,0.9869565217391304,0.751664967577934,1.9696969696969697,0.15421165828618283
2026111410,True,240,6720,1,28,28,28,6720,28,480,27,27,2808,240,0.135,True,4126,4126,480,0.5351429956374214,0.9144522539990307,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,10,28.0,100.0,1.0,1.0,0.7542362680795226,1.8875,0.13440607063072232
2026111411,True,240,6720,3,84,28,28,6720,84,510,25,25,2902,232,0.125,True,4308,4308,510,0.5401369545032499,0.9433658310120707,0,140,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,11,28.0,96.66666666666667,0.9666666666666667,0.9826839826839827,0.8176842624049737,1.9439655172413792,0.15227288335141823
2026111412,True,240,6720,6,168,28,28,6720,168,630,25,25,2532,230,0.125,True,3915,3915,630,0.48474712643678175,0.8997049808429121,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,12,28.0,95.83333333333333,0.9583333333333334,0.982532751091703,0.7346100596663485,1.826086956521739,0.14707763297689963
2026111413,True,240,6720,2,56,28,28,6720,56,332,27,27,2835,235,0.135,True,3144,3144,332,0.49725508905852434,0.9368638676844785,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,13,28.0,97.91666666666667,0.9791666666666666,0.9914529914529915,0.7705141079446347,2.0425531914893615,0.1670129747689369
2026111414,True,240,6720,3,84,28,28,6720,84,351,31,31,3018,235,0.155,True,3614,3614,351,0.5348561151079139,0.9377946873270615,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,14,28.0,97.91666666666667,0.9791666666666666,0.9914529914529915,0.7216090024999113,2.0340425531914894,0.1654905025430482
2026111415,True,240,6720,3,84,28,28,6720,84,594,27,27,2808,236,0.135,True,4265,4265,594,0.5434032825322392,0.9353493552168817,0,139,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,15,28.0,98.33333333333333,0.9833333333333333,0.9957446808510638,0.7415290676924423,1.8940677966101696,0.14263505686735994
2026111416,True,240,6720,4,112,28,28,6720,112,979,26,26,2349,234,0.13,True,4019,4019,979,0.4858186115949241,0.8699564568300573,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,16,28.0,97.5,0.975,0.9871244635193133,0.6954189876487028,1.705128205128205,0.1140016410641361
2026111417,True,240,6720,1,28,28,28,6720,28,581,27,27,2613,236,0.135,True,4262,4262,581,0.5116142656030034,0.9033481933364618,0,137,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,17,28.0,98.33333333333333,0.9833333333333333,0.9829787234042553,0.7622599916666545,1.8347457627118644,0.12003371667687929
2026111418,True,240,6720,2,56,28,28,6720,56,659,27,27,2823,238,0.135,True,4190,4190,659,0.5650477326968975,0.9337398568019095,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,18,28.0,99.16666666666667,0.9916666666666667,0.9957805907172996,0.7618787873474555,1.915966386554622,0.13219499942996382
2026111419,True,240,6720,1,28,28,28,6720,28,793,23,23,2519,237,0.115,True,3943,3943,793,0.5118627948262746,0.8909599289880803,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,19,28.0,98.75,0.9875,0.9957627118644068,0.6987919627166119,1.8059071729957805,0.1261134238345509
2026121400,True,240,4765,1,140,19,140,4765,140,709,17,17,1483,232,0.085,False,4566,4566,709,0.570438020148927,0.893348664038546,0,142,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,0,0.14,96.66666666666667,0.9666666666666667,0.9653679653679653,0.5690909633217061,1.4698275862068966,0.10326014383126453
2026121401,True,240,4028,1,140,16,140,4028,140,1076,11,11,879,221,0.055,False,3811,3811,1076,0.47635135135135154,0.7889097349776963,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,1,0.14,92.08333333333333,0.9208333333333333,0.9363636363636364,0.3938594687399243,1.3257918552036199,0.09775192128133303
2026121402,True,240,4005,2,198,15,140,4005,198,996,14,14,895,225,0.07,False,3792,3792,996,0.4923154008438819,0.8283386075949368,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,2,0.14,93.75,0.9375,0.9508928571428571,0.3446909257463408,1.2844444444444445,0.07974603174603175
2026121403,True,240,4356,1,140,18,140,4356,140,754,14,14,1301,228,0.07,False,4149,4149,754,0.5380561581103882,0.8685815859243191,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,3,0.14,95.0,0.95,0.960352422907489,0.49122545387776506,1.513157894736842,0.1254336915521126
2026121404,True,240,4175,1,140,18,140,4175,140,889,12,12,1106,229,0.06,False,3948,3948,889,0.5266995947315096,0.8656231003039514,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,4,0.14,95.41666666666667,0.9541666666666667,0.9692982456140351,0.38183620604908053,1.3799126637554586,0.09155686622935531
2026121405,True,240,3985,1,140,16,140,3985,140,889,13,13,1045,224,0.065,False,3742,3742,889,0.5016969535008018,0.8196392303580973,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,5,0.14,93.33333333333333,0.9333333333333333,0.9596412556053812,0.39966614811869366,1.4553571428571428,0.11866319444444444
2026121406,True,240,4287,1,140,16,140,4287,140,1045,13,13,1164,231,0.065,False,4054,4054,1045,0.5105895411938828,0.8123704982733104,0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,6,0.14,96.25,0.9625,0.9695652173913043,0.47049382750740276,1.3982683982683983,0.09440399667672394
2026121407,True,240,4747,1,140,20,140,4747,140,1285,14,14,1263,236,0.07,False,4570,4570,1285,0.547676148796499,0.8513260393873086,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,7,0.14,98.33333333333333,0.9833333333333333,0.9872340425531915,0.4887461847067476,1.3728813559322033,0.09158309910428554
2026121408,True,240,4168,2,200,16,140,4168,200,1038,14,14,1076,232,0.07,False,3943,3943,1038,0.52342505706315,0.7997146842505707,0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,8,0.14,96.66666666666667,0.9666666666666667,0.9696969696969697,0.3568866320545257,1.3577586206896552,0.09611424255820808
2026121409,True,240,3821,1,140,15,140,3821,140,886,12,12,1034,228,0.06,False,3579,3579,886,0.5139550153674213,0.8288139145012574,0,101,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,9,0.14,95.0,0.95,0.960352422907489,0.41655999933995164,1.3991228070175439,0.11207580187843344
2026121410,True,240,3913,1,140,16,140,3913,140,836,13,13,1007,229,0.065,False,3690,3690,836,0.4947615176151763,0.8265230352303523,0,106,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,10,0.14,95.41666666666667,0.9541666666666667,0.956140350877193,0.43086197996440917,1.4366812227074235,0.11298086920357663
2026121411,True,240,3553,1,140,15,140,3553,140,776,12,12,923,224,0.06,False,3341,3341,776,0.49038760850044905,0.7953891050583659,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,11,0.14,93.33333333333333,0.9333333333333333,0.9417040358744395,0.39120309144069043,1.3348214285714286,0.1001080640589569
2026121412,True,240,3258,1,140,13,140,3258,140,585,12,12,952,232,0.06,False,3050,3050,585,0.5108688524590166,0.8345573770491805,0,91,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,12,0.14,96.66666666666667,0.9666666666666667,0.9696969696969697,0.30662292682579273,1.3879310344827587,0.11417344628551525
2026121413,True,240,4471,1,140,17,140,4471,140,1112,12,12,1104,227,0.06,False,4277,4277,1112,0.5303659106850598,0.8373334112695816,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,13,0.14,94.58333333333333,0.9458333333333333,0.9557522123893806,0.4419982367972988,1.3436123348017621,0.08447359053085925
2026121414,True,240,4330,1,140,17,140,4330,140,934,14,14,1141,227,0.07,False,4075,4075,934,0.49996932515337433,0.8312576687116566,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,14,0.14,94.58333333333333,0.9458333333333333,0.9557522123893806,0.5334834071115685,1.3568281938325992,0.09431428825701953
2026121415,True,240,4442,1,140,17,140,4442,140,1281,12,12,1049,228,0.06,False,4211,4211,1281,0.4723640465447638,0.766052006649252,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,15,0.14,95.0,0.95,0.947136563876652,0.47160532564488084,1.3114035087719298,0.07301065162907268
2026121416,True,240,4074,1,140,16,140,4074,140,901,11,11,1084,226,0.055,False,3851,3851,901,0.5183575694624774,0.8290431056868346,0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,16,0.14,94.16666666666667,0.9416666666666667,0.9511111111111111,0.317991639496698,1.415929203539823,0.1206015592077539
2026121417,True,240,4348,1,140,17,140,4348,140,894,14,14,1256,235,0.07,False,4149,4149,894,0.5547276452157148,0.8402759701132805,0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,17,0.14,97.91666666666667,0.9791666666666666,0.9786324786324786,0.45935058825352953,1.4,0.09562206115397605
2026121418,True,240,4087,1,140,17,140,4087,140,883,12,12,1070,224,0.06,False,3883,3883,883,0.5067666752510946,0.8289196497553439,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,18,0.14,93.33333333333333,0.9333333333333333,0.9417040358744395,0.5570774693763861,1.4107142857142858,0.09762484539270254
2026121419,True,240,4403,1,140,17,140,4403,140,833,19,19,1410,235,0.095,False,4169,4169,833,0.5390681218517632,0.8394567042456225,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.14,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.14,income_c_transition,19,0.14,97.91666666666667,0.9791666666666666,0.9829059829059829,0.45199325606359964,1.553191489361702,0.1253836175644686
2026131400,True,240,4413,1,160,17,160,4413,160,771,15,15,1315,232,0.075,False,3526,3526,771,0.4869909245604085,0.8436812251843451,0,104,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,0,0.16,96.66666666666667,0.9666666666666667,0.9653679653679653,0.5509113555615042,1.4956896551724137,0.1143500895656068
2026131401,True,240,5223,1,160,22,160,5223,160,992,20,20,1474,231,0.1,True,4243,4243,992,0.5066191374027811,0.8477928352580721,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,1,0.16,96.25,0.9625,0.9608695652173913,0.6219899938167917,1.5238095238095237,0.11816048783752134
2026131402,True,240,5197,1,160,21,160,5197,160,845,16,16,1602,232,0.08,False,4254,4254,845,0.5274000940291492,0.8619464033850495,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,2,0.16,96.66666666666667,0.9666666666666667,0.9653679653679653,0.5773779110384659,1.5387931034482758,0.11140893349945075
2026131403,True,240,4942,1,160,18,160,4942,160,973,14,14,1495,238,0.07,False,4010,4010,973,0.5178927680798007,0.8367231920199503,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,3,0.16,99.16666666666667,0.9916666666666667,0.9915611814345991,0.3666324631780975,1.4285714285714286,0.08874856469394284
2026131404,True,240,5232,1,160,20,160,5232,160,916,19,19,1783,236,0.095,False,4271,4271,916,0.5504015453055491,0.8762268789510654,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,4,0.16,98.33333333333333,0.9833333333333333,0.9872340425531915,0.5777998969106899,1.5635593220338984,0.10938719112946431
2026131405,True,240,4707,1,160,19,160,4707,160,583,19,19,1533,234,0.095,False,3798,3798,583,0.5419457609268037,0.8915481832543446,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,5,0.16,97.5,0.975,0.9785407725321889,0.6824961629221585,1.5854700854700854,0.1228441053667298
2026131406,True,240,4717,1,160,18,160,4717,160,1121,15,15,1308,235,0.075,False,3798,3798,1121,0.4968299104791998,0.8262453923117432,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,6,0.16,97.91666666666667,0.9791666666666666,0.9786324786324786,0.395064041050505,1.4042553191489362,0.08801525897270578
2026131407,True,240,4706,1,160,19,160,4706,160,743,18,18,1718,234,0.09,False,3800,3800,743,0.5465447368421055,0.8820736842105263,0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,7,0.16,97.5,0.975,0.9871244635193133,0.6279095469648455,1.6538461538461537,0.13859188406699718
2026131408,True,240,4420,1,160,16,160,4420,160,949,13,13,1199,230,0.065,False,3522,3522,949,0.48542873367404904,0.8297700170357751,0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,8,0.16,95.83333333333333,0.9583333333333334,0.9563318777292577,0.3574807557166218,1.4521739130434783,0.11090658134136396
2026131409,True,240,4544,1,160,17,160,4544,160,907,17,17,1304,236,0.085,False,3673,3673,907,0.5105458753062893,0.8344745439695074,0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,9,0.16,98.33333333333333,0.9833333333333333,0.9872340425531915,0.46269904253374355,1.3983050847457628,0.09299550496584394
2026131410,True,240,4730,1,160,18,160,4730,160,1022,13,13,1247,228,0.065,False,3803,3803,1022,0.4653444648961347,0.8096384433342099,0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,10,0.16,95.0,0.95,0.960352422907489,0.6119739904393929,1.4166666666666667,0.10625253158147895
2026131411,True,240,4585,1,160,18,160,4585,160,517,18,18,1523,235,0.09,False,3693,3693,517,0.5346533983211483,0.8762293528296778,0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,11,0.16,97.91666666666667,0.9791666666666666,0.9829059829059829,0.6364616304838305,1.6297872340425532,0.13859524844506071
2026131412,True,240,5373,1,160,21,160,5373,160,892,17,17,1628,231,0.085,False,4396,4396,892,0.5438535031847134,0.8808689717925389,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,12,0.16,96.25,0.9625,0.9782608695652174,0.520235860930414,1.5844155844155845,0.11091599598093106
2026131413,True,240,5068,1,160,20,160,5068,160,948,17,17,1664,233,0.085,False,4141,4141,948,0.5353694759719876,0.8762509055783627,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,13,0.16,97.08333333333333,0.9708333333333333,0.9741379310344828,0.6220451093579743,1.5665236051502145,0.10355116390524116
2026131414,True,240,4983,1,160,20,160,4983,160,784,16,16,1676,239,0.08,False,4025,4025,784,0.5170223602484474,0.8670198757763976,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,14,0.16,99.58333333333333,0.9958333333333333,0.9957983193277311,0.5447099600904054,1.5648535564853556,0.09975538176374997
2026131415,True,240,4425,1,160,17,160,4425,160,847,14,14,1179,233,0.07,False,3527,3527,847,0.468393819109725,0.8400297703430679,0,105,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,15,0.16,97.08333333333333,0.9708333333333333,0.9698275862068966,0.4707700204861256,1.3690987124463518,0.09677120685704377
2026131416,True,240,4612,1,160,19,160,4612,160,964,14,14,1217,232,0.07,False,3716,3716,964,0.4766119483315394,0.8338159311087192,0,114,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,16,0.16,96.66666666666667,0.9666666666666667,0.9696969696969697,0.42181876246897665,1.4827586206896552,0.11380405992474958
2026131417,True,240,4488,1,160,17,160,4488,160,793,16,16,1476,232,0.08,False,3592,3592,793,0.5144710467706015,0.8471185968819601,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,17,0.16,96.66666666666667,0.9666666666666667,0.974025974025974,0.48006866859494673,1.5732758620689655,0.11500222717895131
2026131418,True,240,4367,1,160,17,160,4367,160,491,22,22,1487,235,0.11,True,3524,3524,491,0.5342423382519865,0.8644892167990921,0,107,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,18,0.16,97.91666666666667,0.9791666666666666,0.9871794871794872,0.45833055952395213,1.5276595744680852,0.11043689171348747
2026131419,True,240,5352,1,160,21,160,5352,160,1201,19,19,1499,232,0.095,False,4361,4361,1201,0.5025991745012612,0.8476438890162807,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.16,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.16,income_c_transition,19,0.16,96.66666666666667,0.9666666666666667,0.974025974025974,0.579678433731379,1.4827586206896552,0.0949188622680002
2026141400,True,240,7116,1,180,27,180,7116,180,427,28,28,2775,239,0.14,True,5078,5078,427,0.5767113036628595,0.9551870815281609,0,150,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,0,0.18,99.58333333333333,0.9958333333333333,0.9957983193277311,0.792895555467713,1.8744769874476988,0.14446009915741928
2026141401,True,240,5139,1,180,20,180,5139,180,727,17,17,1791,236,0.085,False,3583,3583,727,0.53405107451856,0.8807744906502932,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,1,0.18,98.33333333333333,0.9833333333333333,0.9829787234042553,0.4621862705339473,1.61864406779661,0.12604411831106746
2026141402,True,240,5953,2,262,22,180,5953,262,666,19,19,1971,234,0.095,False,4169,4169,666,0.5055420964260016,0.8849928040297435,0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,2,0.18,97.5,0.975,0.9828326180257511,0.6752883586301823,1.6666666666666667,0.11488776397335974
2026141403,True,240,5496,1,180,23,180,5496,180,798,19,19,1786,235,0.095,False,3844,3844,798,0.4961082206035381,0.8796982310093653,0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,3,0.18,97.91666666666667,0.9791666666666666,0.9786324786324786,0.6038965153390075,1.6425531914893616,0.13033304339937632
2026141404,True,240,5649,1,180,23,180,5649,180,586,22,22,1992,239,0.11,True,3989,3989,586,0.5084494860867386,0.8836964151416395,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,4,0.18,99.58333333333333,0.9958333333333333,0.9957983193277311,0.6789047501767005,1.6945606694560669,0.12376464464515166
2026141405,True,240,5812,1,180,23,180,5812,180,817,18,18,1833,234,0.09,False,4081,4081,817,0.4767446704239158,0.8629857877971086,0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,5,0.18,97.5,0.975,0.9742489270386266,0.5320644331096678,1.6623931623931625,0.11516927398337656
2026141406,True,240,7092,1,180,28,180,7092,180,608,23,23,2783,240,0.115,True,5034,5034,608,0.5761044894715932,0.9334008740564166,0,156,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,6,0.18,100.0,1.0,1.0,0.6662788829083619,1.8333333333333333,0.12018099747975909
2026141407,True,240,5413,1,180,22,180,5413,180,771,21,21,1871,239,0.105,True,3793,3793,771,0.5204890587925126,0.8938109675718431,0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,income,20,continue_after_avalanche,period_end,income_c_transition__N-200__income-c-0.18,income_c_transition,7,0.18,99.58333333333333,0.9958333333333333,0.9957983193277311,0.5288613574041936,1.610878661087866,0.11222968720507484
