seed,ended_by_default,macro_periods_completed,settlements_completed,checks_completed,uncapped_total_drive_steps,total_drive_steps,capped_macro_periods,time_steps_completed,total_credit_issued,failed_credit_events,avalanche_count,active_avalanche_macro_periods,avalanche_active_macro_rate,max_collapse_size,total_collapse_size,collapse_fraction,critical_event,unique_default_nodes,total_default_occurrences,repeat_default_occurrences,repeat_default_share,initial_total_money,final_cash_total,external_reset_cash_flow,final_active_credit,mean_active_credit_after_settlement,final_active_nodes,initial_money_gini,final_net_worth_gini,total_target_recovery,total_actual_recovery,total_creditor_loss,realized_recovery_share,total_income_last_macro,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_macro_periods,default_threshold,drive_rule,fixed_drive_steps,max_drive_steps_per_macro,settlement_mode,settlement_batches,default_check_every_settlements,recovery_rate,wipe_defaulted_assets,default_node_mode,validate_accounting,scenario_id,protocol_id,mechanism_id,run_index
2026186006,True,1000,1000,1000,20000,20000,0,20000,20000,0,993,993,0.993,25,13636,0.125,True,195,13636,13441,0.9856996186564975,3150.0,3150.0,0.0,86.0,422.026,200,0.4777809523809524,0.9870557573739884,15480.899999999996,655.7612771212266,16545.238722878774,0.0423593768528462,86,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,6
2026186007,True,1000,1000,1000,20000,20000,0,20000,20000,0,995,995,0.995,26,13850,0.13,True,194,13850,13656,0.9859927797833935,4508.0,4508.000000000001,0.0,117.0,436.573,200,0.5628416149068325,0.9848521131749384,15576.29999999999,634.8976102474569,16672.102389752537,0.040760489349040356,131,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,7
2026186008,True,1000,1000,1000,20000,20000,0,20000,20000,0,986,986,0.986,24,13542,0.12,True,195,13542,13347,0.9856003544528135,3941.0,3941.0,0.0,87.0,480.852,200,0.5037135244861712,0.9836103631203121,15450.300000000005,638.0902730302472,16528.909726969752,0.04129953936365294,110,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,8
2026186009,True,1000,1000,1000,20000,20000,0,20000,20000,0,988,988,0.988,24,13886,0.12,True,192,13886,13694,0.9861731240097941,3765.0,3765.000000000001,0.0,179.0,428.546,200,0.5078791500664013,0.9838904975688445,15539.400000000007,534.1907470064493,16731.80925299355,0.03437653622446485,106,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,9
2026186010,True,1000,1000,1000,20000,20000,0,20000,20000,0,993,993,0.993,25,14271,0.125,True,197,14271,14074,0.9861957816551048,3620.0,3620.000000000001,0.0,32.0,358.358,200,0.5213287292817681,0.9916178108712754,15773.399999999983,549.0177667199357,16976.98223328006,0.03480655830194735,102,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,10
2026186011,True,1000,1000,1000,20000,20000,0,20000,20000,0,989,989,0.989,25,12900,0.125,True,196,12900,12704,0.9848062015503876,3714.0,3714.0000000000005,0.0,51.0,602.42,200,0.4782014001077006,0.9912736565112634,15165.90000000002,633.6547774016935,16217.345222598307,0.04178154790692888,105,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.9,True,continue,False,boundary_fixed_k20__recovery_90pct,boundary_fixed_k20,recovery_90pct,11
2026186000,True,1000,1000,1000,20000,20000,0,20000,20000,0,928,928,0.928,31,3818,0.155,True,192,3818,3626,0.9497118910424306,3533.0,3533.0,0.0,1240.0,1158.894,200,0.5094041890744412,0.8762142654967451,0.0,0.0,18760.0,0.0,97,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,0
2026186001,True,1000,1000,1000,20000,20000,0,20000,20000,0,782,782,0.782,49,2305,0.245,True,191,2305,2114,0.9171366594360086,3936.0,3936.0,0.0,1579.0,1691.452,200,0.4802616869918701,0.8275000000000001,0.0,0.0,18421.0,0.0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,1
2026186002,True,1000,1000,1000,20000,20000,0,20000,20000,0,842,842,0.842,26,2750,0.13,True,191,2750,2559,0.9305454545454546,4166.0,4166.0,0.0,1505.0,1498.046,200,0.5348007681228997,0.861658665386462,0.0,0.0,18495.0,0.0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,2
2026186003,True,1000,1000,1000,20000,20000,0,20000,20000,0,827,827,0.827,35,2505,0.175,True,190,2505,2315,0.9241516966067864,4222.0,4222.0,0.0,1819.0,1609.492,200,0.5427854097584084,0.8299621032685931,0.0,0.0,18181.0,0.0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,3
2026186004,True,1000,1000,1000,20000,20000,0,20000,20000,0,882,882,0.882,27,3244,0.135,True,193,3244,3051,0.9405055487053021,3902.0,3902.0,0.0,1251.0,1284.901,200,0.5331573552024604,0.8758457201435164,0.0,0.0,18749.0,0.0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,4
2026186005,True,1000,1000,1000,20000,20000,0,20000,20000,0,919,919,0.919,22,3573,0.11,True,192,3573,3381,0.9462636439966414,4483.0,4483.0,0.0,1344.0,1234.107,200,0.5631820209681018,0.8904048628150794,0.0,0.0,18656.0,0.0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,5
2026186006,True,1000,1000,1000,20000,20000,0,20000,20000,0,893,893,0.893,35,3749,0.175,True,194,3749,3555,0.948252867431315,3150.0,3150.0,0.0,1068.0,1161.339,200,0.4777809523809524,0.895920634920635,0.0,0.0,18932.0,0.0,89,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,6
2026186007,True,1000,1000,1000,20000,20000,0,20000,20000,0,910,910,0.91,32,3924,0.16,True,195,3924,3729,0.9503058103975535,4508.0,4508.0,0.0,813.0,1184.47,200,0.5628416149068325,0.9347005323868678,0.0,0.0,19187.0,0.0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,7
2026186008,True,1000,1000,1000,20000,20000,0,20000,20000,0,812,812,0.812,27,2529,0.135,True,191,2529,2338,0.9244760775009885,3941.0,3941.0,0.0,1849.0,1537.255,200,0.5037135244861712,0.8304377061659478,0.0,0.0,18151.0,0.0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,8
2026186009,True,1000,1000,1000,20000,20000,0,20000,20000,0,833,833,0.833,23,2776,0.115,True,192,2776,2584,0.930835734870317,3765.0,3765.0,0.0,1450.0,1465.629,200,0.5078791500664013,0.8534249667994689,0.0,0.0,18550.0,0.0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,9
2026186010,True,1000,1000,1000,20000,20000,0,20000,20000,0,899,899,0.899,27,3583,0.135,True,194,3583,3389,0.9458554284119453,3620.0,3620.0,0.0,994.0,1220.702,200,0.5213287292817681,0.9079751381215471,0.0,0.0,19006.0,0.0,104,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,10
2026186011,True,1000,1000,1000,20000,20000,0,20000,20000,0,841,841,0.841,40,2820,0.2,True,195,2820,2625,0.9308510638297872,3714.0,3714.0,0.0,900.0,1539.577,200,0.4782014001077006,0.9135245018847604,0.0,0.0,19100.0,0.0,105,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,False,continue,False,boundary_fixed_k20__keep_defaulted_assets,boundary_fixed_k20,keep_defaulted_assets,11
2026186000,True,1000,1000,1000,20000,20000,0,20000,11840,8160,123,123,0.123,5,199,0.025,False,199,199,0,0.0,3533.0,3533.0,0.0,0.0,706.168,1,0.5094041890744412,0.9619204641947354,0.0,0.0,6268.0,0.0,76,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,0
2026186001,True,1000,1000,1000,20000,20000,0,20000,19460,540,134,134,0.134,6,199,0.03,False,199,199,0,0.0,3936.0,3936.0,0.0,0.0,1865.373,1,0.4802616869918701,0.9601270325203253,0.0,0.0,10086.0,0.0,86,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,1
2026186002,True,1000,1000,1000,20000,20000,0,20000,14720,5280,131,131,0.131,5,199,0.025,False,199,199,0,0.0,4166.0,4166.0,0.0,0.0,993.641,1,0.5348007681228997,0.9739174267882862,0.0,0.0,7667.0,0.0,94,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,2
2026186003,True,1000,1000,1000,20000,20000,0,20000,14060,5940,127,127,0.127,6,199,0.03,False,199,199,0,0.0,4222.0,4222.0,0.0,0.0,922.733,1,0.5427854097584084,0.9671198484130745,0.0,0.0,7394.0,0.0,93,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,3
2026186004,True,1000,1000,1000,20000,20000,0,20000,10920,9080,126,126,0.126,5,199,0.025,False,199,199,0,0.0,3902.0,3902.0,0.0,0.0,564.89,1,0.5331573552024604,0.9586007175807278,0.0,0.0,5815.0,0.0,86,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,4
2026186005,True,1000,1000,1000,20000,20000,0,20000,20000,0,122,122,0.122,6,198,0.03,False,198,198,0,0.0,4483.0,4483.0,0.0,7876.0,2361.824,2,0.5631820209681018,0.9683794334151239,0.0,0.0,6406.0,0.0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,5
2026186006,True,1000,1000,1000,20000,20000,0,20000,17960,2040,126,126,0.126,10,199,0.05,False,199,199,0,0.0,3150.0,3150.0,0.0,0.0,1645.027,1,0.4777809523809524,0.9675650793650794,0.0,0.0,9339.0,0.0,67,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,6
2026186007,True,1000,1000,1000,20000,20000,0,20000,20000,0,133,133,0.133,6,198,0.03,False,198,198,0,0.0,4508.0,4508.0,0.0,4793.0,2601.691,2,0.5628416149068325,0.9683806566104705,0.0,0.0,7981.0,0.0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,7
2026186008,True,1000,1000,1000,20000,20000,0,20000,20000,0,129,129,0.129,6,198,0.03,False,198,198,0,0.0,3941.0,3941.0,0.0,5219.0,2037.249,2,0.5037135244861712,0.9694684090332404,0.0,0.0,7708.0,0.0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,8
2026186009,True,1000,1000,1000,20000,20000,0,20000,18820,1180,125,125,0.125,8,199,0.04,False,199,199,0,0.0,3765.0,3765.0,0.0,0.0,1997.718,1,0.5078791500664013,0.973839309428951,0.0,0.0,9743.0,0.0,83,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,9
2026186010,True,1000,1000,1000,20000,20000,0,20000,14420,5580,124,124,0.124,10,199,0.05,False,199,199,0,0.0,3620.0,3620.0,0.0,0.0,1006.36,1,0.5213287292817681,0.963486187845304,0.0,0.0,7560.0,0.0,79,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,10
2026186011,True,1000,1000,1000,20000,20000,0,20000,17320,2680,131,131,0.131,11,199,0.055,False,199,199,0,0.0,3714.0,3714.0,0.0,0.0,1512.811,1,0.4782014001077006,0.9619009154550351,0.0,0.0,9029.0,0.0,80,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,exit,False,boundary_fixed_k20__permanent_exit,boundary_fixed_k20,permanent_exit,11
2026186000,True,1000,1000,1000,20000,20000,0,20000,20000,0,738,738,0.738,12,1635,0.06,False,164,1635,1471,0.8996941896024465,3533.0,11582.0,8049.0,1989.0,1710.854,200,0.5094041890744412,0.859419789328268,0.0,0.0,10718.0,0.0,319,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,0
2026186001,True,1000,1000,1000,20000,20000,0,20000,20000,0,616,616,0.616,11,1268,0.055,False,157,1268,1111,0.8761829652996845,3936.0,11689.0,7753.0,2533.0,2026.151,200,0.4802616869918701,0.8189207802207203,0.0,0.0,10215.0,0.0,315,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,1
2026186002,True,1000,1000,1000,20000,20000,0,20000,20000,0,683,683,0.683,12,1446,0.06,False,164,1446,1282,0.8865836791147994,4166.0,12642.0,8476.0,2198.0,1802.617,200,0.5348007681228997,0.8406122448979594,0.0,0.0,10432.0,0.0,337,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,2
2026186003,True,1000,1000,1000,20000,20000,0,20000,20000,0,686,686,0.686,10,1516,0.05,False,163,1516,1353,0.8924802110817942,4222.0,12502.0,8280.0,2035.0,1758.963,200,0.5427854097584084,0.8521212605983044,0.0,0.0,10660.0,0.0,341,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,3
2026186004,True,1000,1000,1000,20000,20000,0,20000,20000,0,696,696,0.696,10,1555,0.05,False,164,1555,1391,0.8945337620578778,3902.0,12430.0,8528.0,2128.0,1647.448,200,0.5331573552024604,0.8580442477876107,0.0,0.0,10670.0,0.0,328,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,4
2026186005,True,1000,1000,1000,20000,20000,0,20000,20000,0,679,679,0.679,12,1421,0.06,False,172,1421,1249,0.8789584799437016,4483.0,12786.0,8303.0,1773.0,1806.484,200,0.5631820209681018,0.8658728296574378,0.0,0.0,10732.0,0.0,338,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,5
2026186006,True,1000,1000,1000,20000,20000,0,20000,20000,0,697,697,0.697,8,1492,0.04,False,163,1492,1329,0.8907506702412868,3150.0,10530.0,7380.0,2305.0,1874.527,200,0.4777809523809524,0.8409582146248813,0.0,0.0,10413.0,0.0,290,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,6
2026186007,True,1000,1000,1000,20000,20000,0,20000,20000,0,679,679,0.679,12,1469,0.06,False,163,1469,1306,0.8890401633764465,4508.0,12763.0,8255.0,2085.0,1847.576,200,0.5628416149068325,0.8481144715192355,0.0,0.0,10550.0,0.0,344,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,7
2026186008,True,1000,1000,1000,20000,20000,0,20000,20000,0,635,635,0.635,14,1344,0.07,False,161,1344,1183,0.8802083333333334,3941.0,11600.0,7659.0,2166.0,1979.624,200,0.5037135244861712,0.8194663793103449,0.0,0.0,10502.0,0.0,313,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,8
2026186009,True,1000,1000,1000,20000,20000,0,20000,20000,0,728,728,0.728,12,1567,0.06,False,159,1567,1408,0.8985322271857051,3765.0,11173.0,7408.0,2466.0,1939.625,200,0.5078791500664013,0.8343054685402309,0.0,0.0,10390.0,0.0,308,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,9
2026186010,True,1000,1000,1000,20000,20000,0,20000,20000,0,701,701,0.701,9,1561,0.045,False,164,1561,1397,0.8949391415759129,3620.0,11471.0,7851.0,2237.0,1714.935,200,0.5213287292817681,0.8554733676227009,0.0,0.0,10576.0,0.0,314,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,10
2026186011,True,1000,1000,1000,20000,20000,0,20000,20000,0,690,690,0.69,10,1414,0.05,False,163,1414,1251,0.8847241867043847,3714.0,11362.0,7648.0,2263.0,1989.36,200,0.4782014001077006,0.8309153318077804,0.0,0.0,10350.0,0.0,310,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,1000,0.0,fixed,20,500,period_end,1,1,0.0,True,reset,False,boundary_fixed_k20__reset_to_initial_cash,boundary_fixed_k20,reset_to_initial_cash,11
