family,scenario_id,scenario_index,run_index,seed,n_nodes,money_distribution,control_name,control_value,time_bin,period_count,event_count,avalanche_occupancy,one_period_wait_fraction,size_lag1_correlation,mean_event_size,median_event_size,p90_event_size,p99_event_size,max_event_size,large_event_count,large_event_rate,mean_initial_default_count,mean_propagated_default_count,propagated_default_share,single_initial_default_fraction,mean_active_credit,mean_final_net_worth_gini,mean_period_length_steps,mean_issued_credit,mean_total_income,first_active_credit,last_active_credit,first_gini,last_gini,unique_default_nodes_in_window,total_default_occurrences_in_window,repeated_default_occurrences_in_window,repeated_default_share_in_window
income,income__N200__c0p50__lognormal__biased__random,2,7,2026920007,200,lognormal,c,0.5,7,120,120,1.0,1.0,-0.023356463266328065,44.641666666666666,45.0,51.0,54.81,58,120,1.0,13.308333333333334,31.333333333333332,0.7018853836102296,0.0,28.841666666666665,0.9902505047844792,56.541666666666664,56.541666666666664,112.98333333333333,24,31,0.9900697919410062,0.9904016328680538,198,5357,5159,0.9630390143737166
income,income__N200__c0p50__lognormal__biased__random,2,7,2026920007,200,lognormal,c,0.5,8,120,120,1.0,1.0,-0.23065162980711718,45.31666666666667,45.5,51.0,55.81,61,120,1.0,13.625,31.691666666666666,0.69933799190879,0.0,33.46666666666667,0.9904107848301291,56.50833333333333,56.50833333333333,113.03333333333333,29,29,0.9903384250724256,0.990464840663682,198,5438,5240,0.9635895549834498
income,income__N200__c0p50__lognormal__biased__random,2,7,2026920007,200,lognormal,c,0.5,9,120,120,1.0,1.0,-0.2263896816322712,44.24166666666667,45.0,50.10000000000001,59.81,62,120,1.0,13.2,31.041666666666668,0.7016387266905255,0.0,39.11666666666667,0.990525941532789,56.25,56.25,112.43333333333334,30,40,0.9904543060310773,0.9906439294179616,198,5309,5111,0.9627048408363157
income,income__N200__c0p50__lognormal__biased__random,2,7,2026920007,200,lognormal,c,0.5,10,120,120,1.0,1.0,-0.21136874551987034,44.05833333333333,44.0,50.0,55.620000000000005,56,120,1.0,13.133333333333333,30.925,0.701910346132022,0.0,45.61666666666667,0.9906274471073657,56.38333333333333,56.38333333333333,112.7,39,38,0.9906228601527522,0.9907124045298921,198,5287,5089,0.9625496500851144
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,1,120,118,0.9833333333333333,0.9914529914529915,0.848058433342606,42.29661016949152,47.0,56.0,62.83,67,106,0.8983050847457628,26.54237288135593,15.754237288135593,0.3724704468042476,0.0,630.8666666666667,0.8982494375000001,99.21666666666667,99.21666666666667,191.25,500,134,0.4558850000000001,0.9821125000000002,188,4991,4803,0.9623321979563214
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,2,120,120,1.0,1.0,-0.06444144848528192,48.30833333333333,49.0,53.10000000000001,59.81,60,120,1.0,19.808333333333334,28.5,0.5899603243056754,0.0,85.94166666666666,0.9893997083333338,65.0,65.0,129.8,132,27,0.9821700000000002,0.9934875000000001,197,5797,5600,0.9660169052958427
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.24241471399017192,45.475,46.0,52.0,56.81,60,120,1.0,12.883333333333333,32.59166666666667,0.7166941542972329,0.0,15.45,0.994642375,58.65,58.65,117.14166666666667,22,2,0.993495,0.994985,199,5457,5258,0.9635330767821148
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.09248721424191482,44.975,45.0,51.10000000000001,54.81,55,120,1.0,10.791666666666666,34.18333333333333,0.7600518806744487,0.0,6.4,0.9949301458333328,56.791666666666664,56.791666666666664,113.6,9,11,0.9949475000000001,0.9949300000000001,199,5397,5198,0.9631276635167686
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.21782127126810588,44.3,44.0,51.10000000000001,58.24000000000001,62,120,1.0,10.533333333333333,33.766666666666666,0.7622272385252069,0.0,7.875,0.99492325,56.775,56.775,113.41666666666667,0,4,0.9949975000000002,0.9948875000000001,199,5316,5117,0.9625658389766741
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.26516668330085763,44.35,44.0,50.10000000000001,54.620000000000005,59,120,1.0,10.533333333333333,33.81666666666667,0.7624953025178505,0.0,6.583333333333333,0.9949391249999991,56.641666666666666,56.641666666666666,113.28333333333333,7,3,0.9949625000000002,0.9949625000000002,199,5322,5123,0.9626080420894401
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.1736616782359479,44.7,45.0,50.0,53.81,55,120,1.0,10.408333333333333,34.291666666666664,0.7671513795674869,0.0,5.966666666666667,0.994944875,56.625,56.625,113.25833333333334,3,7,0.9949625000000002,0.994985,199,5364,5165,0.9629008202833707
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.37174843722335754,45.358333333333334,45.0,53.0,57.81,65,120,1.0,10.933333333333334,34.425,0.7589564578357524,0.0,5.333333333333333,0.9949530624999994,56.86666666666667,56.86666666666667,113.76666666666667,0,8,0.9949275000000002,0.9949625000000002,199,5443,5244,0.9634392798089289
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.2695793965042959,44.775,45.0,50.0,54.81,57,120,1.0,10.558333333333334,34.21666666666667,0.7641913270053974,0.0,6.4,0.9949241458333328,56.78333333333333,56.78333333333333,113.65833333333333,0,3,0.9949450000000002,0.9947350000000001,199,5373,5174,0.9629629629629629
income,income__N200__c0p50__pareto__biased__random,3,0,2026930000,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.14611147526346255,44.708333333333336,45.0,51.0,56.0,56,120,1.0,10.741666666666667,33.96666666666667,0.7597390493942218,0.0,6.791666666666667,0.9949339791666663,56.825,56.825,113.625,3,16,0.9949625000000002,0.9949475000000001,199,5365,5166,0.9629077353215284
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,1,120,118,0.9833333333333333,1.0,0.8277878190792349,42.70338983050848,46.5,54.3,59.0,60,104,0.8813559322033898,25.88135593220339,16.822033898305083,0.3939273665409804,0.0,523.625,0.9064361959606075,98.55833333333334,98.55833333333334,190.01666666666668,500,104,0.44143715573360054,0.9852704056084127,190,5039,4849,0.9622941059734075
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,2,120,120,1.0,1.0,-0.0397889181769144,46.95,47.0,53.10000000000001,56.81,59,120,1.0,17.833333333333332,29.116666666666667,0.6201632942847001,0.0,63.11666666666667,0.9917309505925554,63.28333333333333,63.28333333333333,126.35,107,9,0.9854231347020532,0.9944792188282425,198,5634,5436,0.9648562300319489
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.19880713769458425,44.84166666666667,45.0,51.0,57.81,58,120,1.0,11.375,33.46666666666667,0.7463296784984204,0.0,7.425,0.9948841178434317,57.28333333333333,57.28333333333333,114.64166666666667,16,0,0.9944366549824739,0.9949749624436657,199,5381,5182,0.963018026389147
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.16762738475375913,43.875,44.0,50.10000000000001,54.620000000000005,57,120,1.0,10.45,33.425,0.7618233618233619,0.0,6.791666666666667,0.9949380946419629,56.7,56.7,113.425,0,13,0.9949098647971959,0.9948347521281924,199,5265,5066,0.9622032288698955
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.2376036366557208,44.65,45.0,50.0,54.81,55,120,1.0,10.733333333333333,33.916666666666664,0.7596117954460619,0.0,6.858333333333333,0.9949345476548158,56.825,56.825,113.63333333333334,4,1,0.9949474211316978,0.9949474211316978,199,5358,5159,0.9628592758491975
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.32338463487947977,44.791666666666664,45.0,51.0,54.620000000000005,56,120,1.0,10.866666666666667,33.925,0.7573953488372093,0.0,5.716666666666667,0.9949416624937407,56.84166666666667,56.84166666666667,113.66666666666667,5,2,0.9949298948422636,0.9949298948422636,199,5375,5176,0.9629767441860465
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.22028177687031186,44.90833333333333,45.0,51.0,57.0,59,120,1.0,10.766666666666667,34.141666666666666,0.7602523659305994,0.0,5.025,0.9949454181271908,56.666666666666664,56.666666666666664,113.43333333333334,6,1,0.994959939909865,0.9949098647971959,199,5389,5190,0.9630729263314158
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.19445802072010931,44.733333333333334,44.5,51.0,57.43000000000001,59,120,1.0,10.8,33.93333333333333,0.7585692995529061,0.0,5.733333333333333,0.9949382406943745,56.65,56.65,113.33333333333333,1,4,0.9949298948422636,0.9949474211316978,199,5368,5169,0.9629284649776453
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.16646232111439319,44.99166666666667,45.0,52.0,57.0,59,120,1.0,10.666666666666666,34.325,0.7629190590850158,0.0,5.358333333333333,0.9949400141879491,56.708333333333336,56.708333333333336,113.425,6,3,0.9949474211316978,0.9948622934401603,199,5399,5200,0.9631413224671236
income,income__N200__c0p50__pareto__biased__random,3,1,2026930001,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.31120136200373316,45.03333333333333,45.5,52.0,57.620000000000005,60,120,1.0,10.516666666666667,34.516666666666666,0.7664692820133234,0.0,6.5,0.9949328993490233,56.666666666666664,56.666666666666664,113.31666666666666,7,0,0.9949749624436657,0.9949849774661994,199,5404,5205,0.9631754256106587
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,1,120,116,0.9666666666666667,0.991304347826087,0.8947304773481011,40.491379310344826,46.0,54.0,59.69999999999999,65,100,0.8620689655172413,27.198275862068964,13.293103448275861,0.3282946561635086,0.008620689655172414,891.575,0.8435922753043189,105.80833333333334,105.80833333333334,204.58333333333334,500,362,0.36883441720860444,0.9535317658829416,179,4697,4518,0.9618905684479455
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,2,120,120,1.0,1.0,0.05256899314201672,50.125,50.0,57.0,60.0,61,120,1.0,25.133333333333333,24.991666666666667,0.49858686616791353,0.0,225.63333333333333,0.9680464815741202,70.89166666666667,70.89166666666667,141.68333333333334,364,257,0.9539044522261131,0.978759379689845,190,6015,5825,0.9684123025768911
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.26743189471221157,48.3,47.5,56.0,60.81,62,120,1.0,19.841666666666665,28.458333333333332,0.5891994478951,0.0,132.39166666666668,0.9835235534433886,65.28333333333333,65.28333333333333,130.6,257,94,0.9789069534767385,0.9873936968484243,195,5796,5601,0.9663561076604554
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.21485185265375936,46.725,47.0,53.10000000000001,57.0,57,120,1.0,16.366666666666667,30.358333333333334,0.6497235598359193,0.0,77.79166666666667,0.9895245122561281,61.833333333333336,61.833333333333336,123.45833333333333,90,49,0.9874162081040521,0.9906878439219611,197,5607,5410,0.9648653468878188
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.07540891517889564,45.40833333333333,46.0,52.0,57.620000000000005,59,120,1.0,13.541666666666666,31.866666666666667,0.7017801431455313,0.0,40.00833333333333,0.990776659162915,59.108333333333334,59.108333333333334,118.26666666666667,49,30,0.9906003001500752,0.9909129564782393,198,5449,5251,0.9636630574417324
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.31029436674217264,46.1,46.0,52.0,56.81,61,120,1.0,13.4,32.7,0.7093275488069414,0.0,36.61666666666667,0.9909185842921463,58.916666666666664,58.916666666666664,117.84166666666667,33,36,0.990910455227614,0.9911130565282642,198,5532,5334,0.9642082429501084
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.23575278238378367,46.075,46.0,52.0,57.0,58,120,1.0,13.483333333333333,32.59166666666667,0.707361186471333,0.0,43.175,0.9913239744872436,59.125,59.125,118.29166666666667,38,47,0.9911230615307656,0.9914357178589295,198,5529,5331,0.9641888225718936
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.15647524534837326,46.7,46.0,54.0,56.0,61,120,1.0,13.583333333333334,33.11666666666667,0.7091363311920057,0.0,50.208333333333336,0.9915686384859094,59.141666666666666,59.141666666666666,118.13333333333334,49,52,0.9914532266133067,0.9917783891945975,198,5604,5406,0.9646680942184154
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.14835030059337173,47.15833333333333,48.0,53.0,59.0,60,120,1.0,13.725,33.43333333333333,0.7089591800671496,0.0,54.391666666666666,0.9920730782057698,59.21666666666667,59.21666666666667,118.49166666666666,61,49,0.9918209104552278,0.9924337168584294,198,5659,5461,0.9650114861282912
income,income__N200__c0p50__pareto__biased__random,3,2,2026930002,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.2900907386078324,45.43333333333333,46.0,51.0,54.81,55,120,1.0,13.408333333333333,32.025,0.7048789435069699,0.0,61.675,0.992851592462898,59.06666666666667,59.06666666666667,118.18333333333334,49,75,0.9924562281140572,0.9932516258129065,198,5452,5254,0.9636830520909758
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,1,120,117,0.975,1.0,0.8829484494788299,40.70940170940171,47.0,53.0,58.0,61,101,0.8632478632478633,25.811965811965813,14.897435897435898,0.3659458324585345,0.0,702.0083333333333,0.8835534540158138,101.89166666666667,101.89166666666667,196.575,500,242,0.4052821473158552,0.9769525593008741,184,4763,4579,0.961368885156414
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,2,120,120,1.0,1.0,0.08148378354690947,49.083333333333336,49.0,56.0,61.0,63,120,1.0,20.7,28.383333333333333,0.5782682512733447,0.0,119.11666666666666,0.9869484394506869,66.25833333333334,66.25833333333334,132.34166666666667,225,50,0.9768327091136082,0.9921985018726593,196,5890,5694,0.966723259762309
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.12803015519450028,46.425,47.0,53.0,56.0,59,120,1.0,14.983333333333333,31.441666666666666,0.677257224914737,0.0,29.316666666666666,0.9939085101955888,60.275,60.275,120.48333333333333,49,21,0.9921036204744071,0.9947503121098629,198,5571,5373,0.9644588045234249
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.1927873835791354,45.4,45.0,51.0,58.24000000000001,59,120,1.0,11.116666666666667,34.28333333333333,0.7551395007342144,0.0,8.8,0.9949054307116109,57.28333333333333,57.28333333333333,114.525,28,13,0.9947602996254683,0.9949300873907616,199,5448,5249,0.9634728340675477
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.32022805689231204,44.833333333333336,45.0,51.0,55.0,56,120,1.0,10.233333333333333,34.6,0.7717472118959108,0.0,7.291666666666667,0.9949369121930919,56.56666666666667,56.56666666666667,113.13333333333334,1,8,0.9949625468164796,0.9948876404494382,199,5380,5181,0.9630111524163569
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.25414899222563814,44.325,44.0,51.0,56.0,56,120,1.0,10.525,33.8,0.7625493513818387,0.0,6.816666666666666,0.9949405742821472,56.69166666666667,56.69166666666667,113.45,13,12,0.9949101123595507,0.9949300873907616,199,5319,5120,0.9625869524346682
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.22699721232904482,45.025,45.5,51.0,55.620000000000005,57,120,1.0,10.183333333333334,34.84166666666667,0.7738293540625578,0.0,4.966666666666667,0.9949471702039115,56.49166666666667,56.49166666666667,112.93333333333334,14,6,0.9948876404494382,0.9948626716604245,199,5403,5204,0.963168610031464
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.24726978250809808,45.266666666666666,45.0,51.10000000000001,56.620000000000005,57,120,1.0,10.733333333333333,34.53333333333333,0.7628865979381443,0.0,5.516666666666667,0.9949430503537247,56.8,56.8,113.65833333333333,4,4,0.9949625468164796,0.9948626716604245,199,5432,5233,0.9633652430044183
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.15197946058747286,44.25833333333333,44.0,51.0,59.0,64,120,1.0,10.691666666666666,33.56666666666667,0.7584259084918095,0.0,7.941666666666666,0.994924531835206,56.791666666666664,56.791666666666664,113.575,8,7,0.9949101123595507,0.9949300873907616,199,5311,5112,0.9625305968744116
income,income__N200__c0p50__pareto__biased__random,3,3,2026930003,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.3215179567901513,44.25,44.0,52.0,54.81,65,120,1.0,10.425,33.825,0.764406779661017,0.0,7.216666666666667,0.994941032043279,56.59166666666667,56.59166666666667,113.30833333333334,2,4,0.9949475655430713,0.9949625468164796,199,5310,5111,0.9625235404896422
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,1,120,119,0.9916666666666667,1.0,0.7469117809615355,44.50420168067227,47.0,55.0,59.81999999999999,62,113,0.9495798319327731,23.319327731092436,21.18487394957983,0.47601963746223563,0.0,284.51666666666665,0.9492129329004328,90.30833333333334,90.30833333333334,173.39166666666668,500,32,0.5505794205794208,0.9927397602397603,196,5296,5100,0.9629909365558912
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,2,120,120,1.0,1.0,-0.150078579588139,46.75,47.0,53.0,58.81,62,120,1.0,13.933333333333334,32.81666666666667,0.7019607843137254,0.0,17.533333333333335,0.9941832958707958,59.391666666666666,59.391666666666666,118.74166666666666,37,13,0.9928446553446555,0.9949075924075925,198,5610,5412,0.9647058823529412
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.23325700927274898,44.958333333333336,45.5,51.0,56.0,58,120,1.0,10.733333333333333,34.225,0.7612604263206673,0.0,6.558333333333334,0.994933066933067,56.858333333333334,56.858333333333334,113.725,14,10,0.9949450549450551,0.9948876123876125,199,5395,5196,0.9631139944392957
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.19051892534179354,45.141666666666666,45.0,51.0,53.0,55,120,1.0,10.658333333333333,34.483333333333334,0.7638914528336718,0.0,5.483333333333333,0.9949465534465537,56.8,56.8,113.63333333333334,9,0,0.9949475524475526,0.9949475524475526,199,5417,5218,0.9632637991508215
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.19663301423354357,44.666666666666664,45.0,52.0,58.81,62,120,1.0,10.7,33.96666666666667,0.7604477611940299,0.0,6.8,0.9949330877455881,56.875,56.875,113.73333333333333,2,7,0.9949750249750251,0.9949475524475526,199,5360,5161,0.9628731343283582
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.3313287638451835,44.46666666666667,45.0,49.10000000000001,59.0,61,120,1.0,10.8,33.666666666666664,0.7571214392803598,0.0,6.358333333333333,0.9949335664335666,56.80833333333333,56.80833333333333,113.63333333333334,7,6,0.9949625374625375,0.9949475524475526,199,5336,5137,0.9627061469265368
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.20978619791223688,44.791666666666664,45.0,50.0,55.0,55,120,1.0,10.65,34.141666666666666,0.7622325581395348,0.0,5.641666666666667,0.9949337121212127,56.78333333333333,56.78333333333333,113.51666666666667,0,12,0.9949475524475526,0.9949475524475526,199,5375,5176,0.9629767441860465
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.24378461035609314,44.46666666666667,44.0,52.0,57.620000000000005,61,120,1.0,10.325,34.141666666666666,0.7678035982008995,0.0,6.225,0.9949445970695976,56.541666666666664,56.541666666666664,112.94166666666666,27,0,0.9949750249750251,0.994985014985015,199,5336,5137,0.9627061469265368
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.19929586397909907,44.86666666666667,45.0,52.0,56.0,57,120,1.0,11.008333333333333,33.858333333333334,0.7546433878157504,0.0,6.95,0.9949313186813188,56.96666666666667,56.96666666666667,113.93333333333334,1,13,0.994985014985015,0.9949625374625375,199,5384,5185,0.9630386329866271
income,income__N200__c0p50__pareto__biased__random,3,4,2026930004,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.30539933987456397,44.84166666666667,45.0,52.10000000000001,59.43000000000001,61,120,1.0,10.691666666666666,34.15,0.7615684816948523,0.0,5.775,0.9949413086913087,56.63333333333333,56.63333333333333,113.28333333333333,4,21,0.9949625374625375,0.9949275724275726,199,5381,5182,0.963018026389147
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,1,120,118,0.9833333333333333,1.0,0.8639611189051677,38.09322033898305,42.5,55.0,63.31999999999999,66,101,0.8559322033898306,25.093220338983052,13.0,0.34126807563959954,0.00847457627118644,937.6416666666667,0.8372879205275899,104.90833333333333,104.90833333333333,202.78333333333333,500,376,0.35128850488354635,0.9480127723516154,179,4495,4316,0.9601779755283648
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,2,120,120,1.0,1.0,-0.18669232315215267,50.075,51.0,56.0,58.81,59,120,1.0,25.366666666666667,24.708333333333332,0.49342652687635213,0.0,245.51666666666668,0.9638091451707164,71.25833333333334,71.25833333333334,142.30833333333334,382,196,0.9483658903080392,0.972152516904583,191,6009,5818,0.9682143451489432
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.14008257448958822,48.71666666666667,49.0,55.0,60.0,61,120,1.0,21.2,27.516666666666666,0.5648306534382483,0.0,153.7,0.9769384756657484,66.23333333333333,66.23333333333333,132.29166666666666,196,131,0.9721099423991988,0.9807525669922366,194,5846,5652,0.9668149161820048
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.3632752818891393,47.9,48.0,55.0,60.620000000000005,63,120,1.0,19.166666666666668,28.733333333333334,0.5998608211551845,0.0,151.09166666666667,0.9826518073294933,63.858333333333334,63.858333333333334,127.725,125,178,0.9807926371149513,0.9849549211119459,194,5748,5554,0.9662491301322199
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.0889180581500482,46.525,47.0,53.0,57.81,58,120,1.0,16.916666666666668,29.608333333333334,0.6363962027583736,0.0,160.225,0.9870863594623925,62.166666666666664,62.166666666666664,124.225,173,146,0.9851402454295017,0.988122965189081,195,5583,5388,0.9650725416442772
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,6,120,120,1.0,1.0,-0.14287285827051857,47.108333333333334,48.0,53.0,55.81,56,120,1.0,15.4,31.708333333333332,0.6730939324252609,0.0,75.45,0.9887016445446197,60.88333333333333,60.88333333333333,121.80833333333334,100,69,0.9881505133984474,0.9895730027548211,197,5653,5456,0.9651512471254201
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,7,120,120,1.0,1.0,-0.20699120277454397,47.041666666666664,47.0,53.0,56.81,60,120,1.0,15.025,32.016666666666666,0.6806023029229407,0.0,65.925,0.9906122589531681,60.31666666666667,60.31666666666667,120.75,73,35,0.9895103931880793,0.99141372401703,198,5645,5447,0.9649247121346324
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,8,120,120,1.0,1.0,-0.19619598326166732,46.1,46.0,52.0,55.81,56,120,1.0,13.5,32.6,0.7071583514099783,0.0,40.43333333333333,0.991560063444361,59.09166666666667,59.09166666666667,118.125,44,45,0.9913611319809668,0.9918394690708741,198,5532,5334,0.9642082429501084
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,9,120,120,1.0,1.0,-0.23799179452822564,46.041666666666664,46.0,52.0,56.81,57,120,1.0,13.508333333333333,32.53333333333333,0.7066063348416289,0.0,49.65833333333333,0.9920293847566576,58.90833333333333,58.90833333333333,117.94166666666666,52,53,0.9917643375907841,0.9922126220886553,198,5525,5327,0.9641628959276018
income,income__N200__c0p50__pareto__biased__random,3,5,2026930005,200,pareto,c,0.5,10,120,120,1.0,1.0,-0.33170058893300713,45.53333333333333,45.5,54.0,60.81,63,120,1.0,13.091666666666667,32.44166666666667,0.7124816983894583,0.0,57.041666666666664,0.9925093914350112,59.016666666666666,59.016666666666666,118.05833333333334,59,61,0.9922126220886553,0.9929739544202356,198,5464,5266,0.9637628111273792
income,income__N200__c0p50__pareto__biased__random,3,6,2026930006,200,pareto,c,0.5,1,120,117,0.975,1.0,0.8826683989951695,41.94017094017094,47.0,55.400000000000006,60.0,61,101,0.8632478632478633,25.786324786324787,16.153846153846153,0.38516405135520687,0.008547008547008548,666.4583333333334,0.8925502704952147,101.01666666666667,101.01666666666667,194.85833333333332,500,51,0.40071285892634223,0.9887303370786518,192,4907,4715,0.9608722233543917
income,income__N200__c0p50__pareto__biased__random,3,6,2026930006,200,pareto,c,0.5,2,120,120,1.0,1.0,0.01929914925836951,47.333333333333336,48.0,54.0,57.0,60,120,1.0,16.675,30.658333333333335,0.6477112676056338,0.0,34.641666666666666,0.9924586350395341,62.025,62.025,123.89166666666667,53,41,0.9888202247191011,0.9940012484394507,197,5680,5483,0.9653169014084507
income,income__N200__c0p50__pareto__biased__random,3,6,2026930006,200,pareto,c,0.5,3,120,120,1.0,1.0,-0.1424757947791611,45.541666666666664,46.0,51.10000000000001,55.620000000000005,59,120,1.0,12.533333333333333,33.00833333333333,0.7247941445562671,0.0,18.6,0.9946911985018726,58.25833333333333,58.25833333333333,116.48333333333333,39,11,0.9939712858926344,0.9949750312109864,199,5465,5266,0.9635864592863678
income,income__N200__c0p50__pareto__biased__random,3,6,2026930006,200,pareto,c,0.5,4,120,120,1.0,1.0,-0.19712328673596016,44.016666666666666,44.0,52.0,55.81,59,120,1.0,10.9,33.11666666666667,0.7523665278303673,0.0,8.758333333333333,0.9949253433208491,57.06666666666667,57.06666666666667,114.08333333333333,20,9,0.994885143570537,0.9949300873907616,199,5282,5083,0.9623248769405528
income,income__N200__c0p50__pareto__biased__random,3,6,2026930006,200,pareto,c,0.5,5,120,120,1.0,1.0,-0.239159793308103,44.175,44.0,50.0,54.620000000000005,59,120,1.0,10.55,33.625,0.7611771363893605,0.0,7.141666666666667,0.9949236163129419,56.80833333333333,56.80833333333333,113.61666666666666,4,6,0.9949475655430713,0.9949475655430713,199,5301,5102,0.96245991322392
