seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,run_index,spending_label,topology_label,topology_family,target_mean_degree_requested
2026068374,True,120,5239,1,180,39,180,5239,180,345,24,24,1540,120,0.2,True,2225,2225,345,0.28474531835205985,0.8095842696629214,0,129,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076374,120,360,6.0,0.05042016806722689,0.11917055095460669,4.440345331915826,0.7400575553193044,25,1,120,1.0,2.6991596638655464,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-ba_k6,money-normal__income-biased__growth-random__spend-high_income__topo-ba_k6,2,high_income,ba_k6,ba,6
2026068360,True,120,6441,1,180,46,180,6441,180,1256,26,26,1295,120,0.21666666666666667,True,2754,2754,1256,0.2479000242072138,0.786165577342048,0,153,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076360,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-complete,money-normal__income-biased__growth-random__spend-high_income__topo-complete,0,high_income,complete,complete,0
2026068361,True,120,5889,1,180,42,180,5889,180,1164,30,30,1271,119,0.25,True,2478,2478,1164,0.2566653214958301,0.8282082324455207,0,147,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076361,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-complete,money-normal__income-biased__growth-random__spend-high_income__topo-complete,1,high_income,complete,complete,0
2026068362,True,120,5784,1,180,42,180,5784,180,1154,30,30,1275,120,0.25,True,2447,2447,1154,0.25551355401171505,0.8038652772101893,0,143,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076362,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-complete,money-normal__income-biased__growth-random__spend-high_income__topo-complete,2,high_income,complete,complete,0
2026068366,True,120,5521,1,180,41,180,5521,180,584,24,24,1363,116,0.2,True,2341,2341,584,0.26945393706393284,0.8505304001139116,0,131,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076366,120,720,12.0,0.10084033613445378,0.1010432142963102,3.3216461782274966,0.2768038481856247,26,1,120,1.0,2.164705882352941,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,0,high_income,er_k12,er,12
2026068367,True,120,5671,1,180,40,180,5671,180,958,24,24,1378,120,0.2,True,2392,2392,958,0.2767976588628762,0.8035186733556299,0,135,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076367,120,720,12.0,0.10084033613445378,0.10740673935913864,3.0550504633038935,0.2545875386086578,21,1,120,1.0,2.164005602240896,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,1,high_income,er_k12,er,12
2026068368,True,120,5715,1,180,41,180,5715,180,722,23,23,1422,120,0.19166666666666668,True,2411,2411,722,0.2625985068436334,0.827502419466335,0,137,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076368,120,720,12.0,0.10084033613445378,0.10222842008639212,3.3341665625260335,0.2778472135438361,19,1,120,1.0,2.168347338935574,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,money-normal__income-biased__growth-random__spend-high_income__topo-er_k12,2,high_income,er_k12,er,12
2026068369,True,120,5840,1,180,41,180,5840,180,1126,27,27,1385,120,0.225,True,2477,2477,1126,0.2832828690620375,0.795723994078859,0,142,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076369,120,1440,24.0,0.20168067226890757,0.20528988575523843,4.368447474027052,0.18201864475112717,40,1,120,1.0,1.8046218487394958,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,0,high_income,er_k24,er,24
2026068370,True,120,5746,1,180,44,180,5746,180,1019,24,24,1300,120,0.2,True,2440,2440,1019,0.2997540983606557,0.7783948087431694,0,146,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076370,120,1440,24.0,0.20168067226890757,0.1995192749339782,4.43846820423443,0.18493617517643457,33,1,120,1.0,1.8056022408963586,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,1,high_income,er_k24,er,24
2026068371,True,120,5840,1,180,40,180,5840,180,1064,26,26,1336,119,0.21666666666666667,True,2456,2456,1064,0.2767779587404995,0.8130632464712269,0,132,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076371,120,1440,24.0,0.20168067226890757,0.206233771028659,4.613386319541572,0.19222442998089884,35,1,120,1.0,1.8047619047619048,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,money-normal__income-biased__growth-random__spend-high_income__topo-er_k24,2,high_income,er_k24,er,24
2026068363,True,120,5584,2,319,41,180,5584,319,812,24,24,1394,119,0.2,True,2350,2350,812,0.25089361702127655,0.7881985815602837,0,137,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076363,120,360,6.0,0.05042016806722689,0.046990740740740715,2.348758537327042,0.3914597562211737,12,2,119,0.9916666666666667,2.8577125765560463,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,0,high_income,er_k6,er,6
2026068364,True,120,5805,1,180,40,180,5805,180,800,25,25,1524,120,0.20833333333333334,True,2478,2478,800,0.2881490449287061,0.8169760559591068,0,134,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076364,120,360,6.0,0.05042016806722689,0.043151755651755636,2.1946905628508695,0.36578176047514493,12,1,120,1.0,2.8417366946778713,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,1,high_income,er_k6,er,6
2026068365,True,120,5468,1,180,40,180,5468,180,691,26,26,1451,119,0.21666666666666667,True,2321,2321,691,0.2756821772224616,0.8415661352865145,0,131,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076365,120,360,6.0,0.05042016806722689,0.036430375180375174,2.330951164939612,0.38849186082326864,15,1,120,1.0,2.84593837535014,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,money-normal__income-biased__growth-random__spend-high_income__topo-er_k6,2,high_income,er_k6,er,6
2026068384,True,120,5491,1,180,37,180,5491,180,998,25,25,1309,120,0.20833333333333334,True,2317,2317,998,0.29102647101136525,0.820734426701194,0,129,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076384,120,720,12.0,0.10084033613445378,0.5301305638805641,1.0082988974836116,0.08402490812363429,16,1,120,1.0,2.6810924369747897,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,0,high_income,sw_k12,sw,12
2026068385,True,120,5626,2,314,39,180,5626,314,945,22,22,1208,118,0.18333333333333332,True,2356,2356,945,0.2612054329371818,0.8133135257498585,0,125,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076385,120,720,12.0,0.10084033613445378,0.5292960742960743,1.0327955589886444,0.08606629658238703,15,1,120,1.0,2.649579831932773,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,1,high_income,sw_k12,sw,12
2026068386,True,120,5733,1,180,40,180,5733,180,971,23,23,1253,118,0.19166666666666668,True,2410,2410,971,0.25462655601659745,0.8137966804979253,0,135,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076386,120,720,12.0,0.10084033613445378,0.500071225071225,1.0645812948447542,0.08871510790372951,15,1,120,1.0,2.5899159663865547,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k12,2,high_income,sw_k12,sw,12
2026068387,True,120,5571,1,180,40,180,5571,180,1157,22,22,1391,120,0.18333333333333332,True,2395,2395,1157,0.2819798190675018,0.7711377870563674,0,130,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076387,120,1440,24.0,0.20168067226890757,0.5304828578786732,1.7511900715418263,0.07296625298090943,29,1,120,1.0,1.953921568627451,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,0,high_income,sw_k24,sw,24
2026068388,True,120,5802,1,180,40,180,5802,180,1041,25,25,1304,117,0.20833333333333334,True,2472,2472,1041,0.2824029126213592,0.8371224379719526,0,136,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076388,120,1440,24.0,0.20168067226890757,0.5759525694380767,1.2649110640673518,0.05270462766947299,27,1,120,1.0,2.0198879551820728,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,1,high_income,sw_k24,sw,24
2026068389,True,120,5920,1,180,41,180,5920,180,827,26,26,1169,119,0.21666666666666667,True,2486,2486,827,0.24756637168141604,0.8157481898632342,0,135,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,24,0.1,2026076389,120,1440,24.0,0.20168067226890757,0.5341609375594882,1.6020819787597222,0.0667534157816551,28,1,120,1.0,1.9607843137254901,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k24,2,high_income,sw_k24,sw,24
2026068381,True,120,5630,1,180,40,180,5630,180,1022,23,23,1246,119,0.19166666666666668,True,2319,2319,1022,0.2863410952996981,0.7838687652723875,0,128,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076381,120,360,6.0,0.05042016806722689,0.43509920634920646,0.7745966692414834,0.12909944487358058,8,1,120,1.0,3.7529411764705882,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,0,high_income,sw_k6,sw,6
2026068382,True,120,5932,1,180,41,180,5932,180,994,25,25,1318,120,0.20833333333333334,True,2530,2530,994,0.2725296442687748,0.7994532279314888,0,137,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076382,120,360,6.0,0.05042016806722689,0.4132738095238093,0.7958224257542215,0.1326370709590369,8,1,120,1.0,3.581792717086835,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,1,high_income,sw_k6,sw,6
2026068383,True,120,5922,1,180,40,180,5922,180,1070,21,21,1239,120,0.175,True,2483,2483,1070,0.2401295475902807,0.8070244328097731,0,132,120,20.0,normal,biased,random,0.02,0.4,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,6,0.1,2026076383,120,360,6.0,0.05042016806722689,0.460357142857143,0.7958224257542215,0.1326370709590369,10,1,120,1.0,3.7365546218487395,c-0p30__money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_income__topo-sw_k6,2,high_income,sw_k6,sw,6
2026068405,True,120,6615,1,180,53,180,6615,180,537,31,31,1679,120,0.25833333333333336,True,2381,2381,537,0.2737750244995101,0.8454465910681788,0,168,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076405,120,720,12.0,0.10084033613445378,0.19589743993578326,7.603727156248222,0.6336439296873518,43,1,120,1.0,2.142436974789916,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,0,high_wealth,ba_k12,ba,12
2026068406,True,120,6874,1,180,50,180,6874,180,746,27,27,1601,120,0.225,True,2482,2482,746,0.2707964007520818,0.8273636852001074,0,163,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076406,120,720,12.0,0.10084033613445378,0.2101973003103284,8.740709353364863,0.7283924461137387,52,1,120,1.0,2.0988795518207284,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,1,high_wealth,ba_k12,ba,12
2026068407,True,120,6409,1,180,50,180,6409,180,680,30,30,1814,120,0.25,True,2310,2310,680,0.3014285714285714,0.8632828282828282,0,161,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,12,0.1,2026076407,120,720,12.0,0.10084033613445378,0.20594422362962933,8.061224059243939,0.6717686716036616,55,1,120,1.0,2.138375350140056,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k12,2,high_wealth,ba_k12,ba,12
2026068408,True,120,6599,1,180,50,180,6599,180,462,30,30,1844,120,0.25,True,2423,2423,462,0.30474962168111164,0.8739063144861743,0,166,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076408,120,1440,24.0,0.20168067226890757,0.2738653589594372,10.446690065917211,0.4352787527465505,60,1,120,1.0,1.8110644257703081,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,0,high_wealth,ba_k24,ba,24
2026068409,True,120,6737,1,180,51,180,6737,180,790,28,28,1543,118,0.23333333333333334,True,2423,2423,790,0.2631207869032879,0.8440122437749347,0,168,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076409,120,1440,24.0,0.20168067226890757,0.2905804139196671,11.131037687475503,0.46379323697814595,69,1,120,1.0,1.8088235294117647,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,1,high_wealth,ba_k24,ba,24
2026068410,True,120,6723,1,180,50,180,6723,180,757,30,30,1614,119,0.25,True,2436,2436,757,0.2629584017515052,0.857608100711549,0,167,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,24,0.1,2026076410,120,1440,24.0,0.20168067226890757,0.2838706485493544,10.979526401443735,0.4574802667268223,65,1,120,1.0,1.811484593837535,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,2,high_wealth,ba_k24,ba,24
2026068402,True,120,6669,1,180,51,180,6669,180,235,33,33,1862,120,0.275,True,2409,2409,235,0.2785215165352153,0.8646291683962917,0,174,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076402,120,360,6.0,0.05042016806722689,0.12664877810567468,5.090841449767088,0.8484735749611813,34,1,120,1.0,2.6442577030812324,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,0,high_wealth,ba_k6,ba,6
2026068403,True,120,7391,1,180,55,180,7391,180,415,32,32,1706,120,0.26666666666666666,True,2680,2680,415,0.2504664179104479,0.8514863184079602,0,180,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076403,120,360,6.0,0.05042016806722689,0.1267119724499587,4.5147905082443565,0.7524650847073927,26,1,120,1.0,2.684313725490196,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,1,high_wealth,ba_k6,ba,6
2026068404,True,120,6976,1,180,54,180,6976,180,398,28,28,1829,120,0.23333333333333334,True,2522,2522,398,0.2871728786677241,0.8635210150674069,0,176,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,ba,6,0.1,2026076404,120,360,6.0,0.05042016806722689,0.1300998121853834,4.9023803741991845,0.8170633956998641,28,1,120,1.0,2.664705882352941,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-ba_k6,2,high_wealth,ba_k6,ba,6
2026068390,True,120,6720,1,180,49,180,6720,180,628,31,31,1624,120,0.25833333333333336,True,2436,2436,628,0.2824302134646963,0.8784482758620691,0,163,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076390,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,0,high_wealth,complete,complete,0
2026068391,True,120,6793,1,180,50,180,6793,180,877,32,32,1442,119,0.26666666666666666,True,2449,2449,877,0.24742411868789982,0.8270620661494488,0,166,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076391,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,1,high_wealth,complete,complete,0
2026068392,True,120,6563,1,180,49,180,6563,180,592,30,30,1619,118,0.25,True,2351,2351,592,0.25752516659577496,0.8546327803771445,0,156,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,complete,119,,2026076392,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,money-normal__income-biased__growth-random__spend-high_wealth__topo-complete,2,high_wealth,complete,complete,0
2026068396,True,120,7128,2,300,53,180,7128,300,865,31,31,1637,118,0.25833333333333336,True,2569,2569,865,0.2621415596211236,0.829197482807837,0,175,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076396,120,720,12.0,0.10084033613445378,0.10184572616925551,3.2837986133947576,0.2736498844495631,25,1,120,1.0,2.1714285714285713,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,0,high_wealth,er_k12,er,12
2026068397,True,120,6531,1,180,48,180,6531,180,1098,29,29,1630,120,0.24166666666666667,True,2352,2352,1098,0.28877551020408165,0.79046910430839,0,160,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076397,120,720,12.0,0.10084033613445378,0.10082256988797228,2.938253449471868,0.2448544541226557,19,1,120,1.0,2.165266106442577,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,1,high_wealth,er_k12,er,12
2026068398,True,120,7167,1,180,52,180,7167,180,968,31,31,1711,120,0.25833333333333336,True,2589,2589,968,0.26519569975537527,0.8248712501609374,0,177,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,12,0.1,2026076398,120,720,12.0,0.10084033613445378,0.11162843699414902,3.582364210034113,0.2985303508361761,20,1,120,1.0,2.1773109243697477,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,2,high_wealth,er_k12,er,12
2026068399,True,120,6365,1,180,47,180,6365,180,574,27,27,1722,120,0.225,True,2284,2284,574,0.30677904261529476,0.8579028021015762,0,162,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076399,120,1440,24.0,0.20168067226890757,0.19934809799345424,4.49629477088265,0.18734561545344375,36,1,120,1.0,1.8053221288515406,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0,high_wealth,er_k24,er,24
2026068400,True,120,6836,1,180,50,180,6836,180,509,32,32,1652,119,0.26666666666666666,True,2468,2468,509,0.26919232847109664,0.8809022150189088,0,167,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076400,120,1440,24.0,0.20168067226890757,0.20815740126203872,4.745172985958116,0.19771554108158818,35,1,120,1.0,1.8058823529411765,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,1,high_wealth,er_k24,er,24
2026068401,True,120,6909,1,180,52,180,6909,180,1194,33,33,1567,118,0.275,True,2492,2492,1194,0.2502073301230605,0.8047084002140181,0,175,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,24,0.1,2026076401,120,1440,24.0,0.20168067226890757,0.19924718856486182,3.9916579679793878,0.16631908199914117,36,1,120,1.0,1.8046218487394958,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k24,2,high_wealth,er_k24,er,24
2026068393,True,120,6604,1,180,50,180,6604,180,470,30,30,1816,118,0.25,True,2396,2396,470,0.2756260434056761,0.8603644963828603,0,159,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076393,120,360,6.0,0.05042016806722689,0.0395572483072483,2.422120283277993,0.40368671387966554,14,1,120,1.0,2.850420168067227,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,0,high_wealth,er_k6,er,6
2026068394,True,120,6646,1,180,49,180,6646,180,624,26,26,1348,120,0.21666666666666667,True,2379,2379,624,0.2866225304749894,0.8349481574891411,0,166,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076394,120,360,6.0,0.05042016806722689,0.04321548821548819,2.1984843263788196,0.36641405439646996,11,1,120,1.0,2.8561624649859945,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,1,high_wealth,er_k6,er,6
2026068395,True,120,6727,1,180,49,180,6727,180,406,32,32,1722,119,0.26666666666666666,True,2422,2422,406,0.29565097715386734,0.8571979080649601,0,164,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,er,6,0.1,2026076395,120,360,6.0,0.05042016806722689,0.0459720372220372,2.4528894525980305,0.4088149087663384,14,1,120,1.0,2.8675070028011205,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k6,2,high_wealth,er_k6,er,6
2026068414,True,120,6500,1,180,50,180,6500,180,647,27,27,1571,120,0.225,True,2348,2348,647,0.30650908574673474,0.8643313458262352,0,163,120,20.0,normal,biased,random,0.04,0.2,0.3,5.0,1.0,0.1,120,0,0.0,True,True,income,100,continue_after_avalanche,period_end,sw,12,0.1,2026076414,120,720,12.0,0.10084033613445378,0.5089347226847226,1.118033988749895,0.09316949906249124,14,1,120,1.0,2.6019607843137256,c-0p30__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,0,high_wealth,sw_k12,sw,12
