scenario_id,scenario_base_id,scenario_index,protocol,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_settlements_completed,mean_checks_completed,mean_capped_periods,mean_max_uncapped_period_length_steps,mean_max_period_length_steps,mean_avalanche_count,event_count,events_per_run,events_per_period,event_timestep_rate,event_occupancy,event_period_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_repeat_default_share,mean_unique_default_nodes,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,3761,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,er_k6,er,6,1,1.0,0.0,20.0,1547.0,1547.0,1547.0,0.0,240.0,240.0,87.0,87,87.0,4.35,0.0562378797672915,0.0562378797672915,1.0,0.0,1.0689655172413792,0.0089080459770114,1.0,1.0,2.0,2,1.0,0.0689655172413793,0.064516129032258,0.935483870967742,36.0,535.0,0.5253154574132493,0.641850683491062,0.4516129032258064,51.0,6.0,0.0391913179413179,0.3788383804718293
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,3762,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,1,1.0,0.0,20.0,1463.0,1463.0,1463.0,0.0,240.0,240.0,105.0,105,105.0,5.25,0.0717703349282296,0.0717703349282296,0.95,0.0,1.0380952380952382,0.0086507936507936,1.0,1.0,2.0,2,1.0,0.0380952380952381,0.036697247706422,0.963302752293578,81.0,619.0,0.610976287513894,0.6563881684574535,0.4954128440366973,55.0,12.0,0.1078912865102122,0.2948241786154865
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,3763,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,1,1.0,0.0,20.0,1476.0,1476.0,1476.0,0.0,240.0,240.0,76.0,76,76.0,3.8,0.051490514905149,0.051490514905149,0.95,0.0,1.0526315789473684,0.0087719298245614,1.0,1.0,2.0,2,1.0,0.0526315789473684,0.05,0.95,50.0,595.0,0.520875486381323,0.6188067444876784,0.3,56.0,24.0,0.2001115316271397,0.1886538570445295
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,3764,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,1,1.0,0.0,20.0,1644.0,1644.0,1644.0,0.0,240.0,240.0,106.0,106,106.0,5.3,0.0644768856447688,0.0644768856447688,1.0,0.0,1.028301886792453,0.0085691823899371,1.0,1.0,2.0,2,1.0,0.0283018867924528,0.0275229357798165,0.9724770642201837,13.0,395.0,0.5543853510613483,0.6339281548868674,0.6513761467889908,38.0,6.0,0.14310699420025,0.8266397845091497
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,3765,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,1,1.0,0.0,20.0,1428.0,1428.0,1428.0,0.0,240.0,240.0,80.0,80,80.0,4.0,0.0560224089635854,0.0560224089635854,1.0,0.0,1.075,0.0089583333333333,1.0,1.0,2.2099999999999937,3,1.0,0.075,0.0697674418604651,0.9302325581395348,42.0,529.0,0.4683231173380036,0.5568957968476358,0.5348837209302325,40.0,12.0,0.1876249789873173,0.5960906592743037
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,3766,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,1224.0,1224.0,1224.0,0.0,240.0,240.0,76.0,76,76.0,3.8,0.0620915032679738,0.0620915032679738,0.9,0.0,1.0921052631578947,0.0091008771929824,1.0,1.0,3.0,3,1.0,0.0921052631578947,0.0843373493975903,0.9156626506024096,30.0,461.0,0.4841932288852872,0.560404285971547,0.3975903614457831,50.0,24.0,0.2732968499026532,0.4325781346677066
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k6,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k6,3767,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,sw_k6,sw,6,1,1.0,0.0,20.0,1425.0,1425.0,1425.0,0.0,240.0,240.0,95.0,95,95.0,4.75,0.0666666666666666,0.0666666666666666,1.0,0.0,1.0210526315789474,0.0085087719298245,1.0,1.0,2.0,2,1.0,0.0210526315789473,0.0206185567010309,0.979381443298969,53.0,598.0,0.5052967848309975,0.5895575707611982,0.4639175257731959,52.0,6.0,0.4592261904761907,0.1217161238900369
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k12,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k12,3768,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,sw_k12,sw,12,1,1.0,0.0,20.0,1404.0,1404.0,1404.0,0.0,240.0,240.0,74.0,74,74.0,3.7,0.0527065527065527,0.0527065527065527,0.95,0.0,1.027027027027027,0.0085585585585585,1.0,1.0,2.0,2,1.0135135135135136,0.0135135135135135,0.0131578947368421,0.986842105263158,82.0,654.0,0.5023011808223077,0.6230295916915636,0.3026315789473684,53.0,12.0,0.5238255263255264,0.0880603749119297
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,3769,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,sw_k24,sw,24,1,1.0,0.0,20.0,1378.0,1378.0,1378.0,0.0,240.0,240.0,77.0,77,77.0,3.85,0.0558780841799709,0.0558780841799709,1.0,0.0,1.0389610389610389,0.0086580086580086,1.0,1.0,2.0,2,1.0,0.0389610389610389,0.0375,0.9625,53.0,569.0,0.5479658792650919,0.6456036745406823,0.2375,61.0,24.0,0.5601412341154904,0.0556422934000281
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-complete,3770,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,complete,complete,0,1,1.0,0.0,20.0,2441.0,2441.0,2441.0,0.0,240.0,240.0,162.0,162,162.0,8.1,0.0663662433428922,0.0663662433428922,1.0,0.0,1.067901234567901,0.0088991769547325,1.0,1.0,2.3899999999999864,3,1.0,0.0679012345679012,0.0635838150289017,0.9364161849710982,86.0,590.0,0.4964030819140308,0.6309448499594486,0.4393063583815029,97.0,119.0,1.0,0.0
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k6,3771,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,er_k6,er,6,1,1.0,0.0,20.0,2567.0,2567.0,2567.0,0.0,240.0,240.0,166.0,166,166.0,8.3,0.0646669263731982,0.0646669263731982,1.0,0.0,1.072289156626506,0.0089357429718875,1.0,1.0,2.0,3,1.0,0.072289156626506,0.0674157303370786,0.9325842696629212,52.0,611.0,0.5250781805259417,0.6223063255152808,0.601123595505618,71.0,6.0,0.0546518759018758,0.4031128874149274
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k12,3772,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,er_k12,er,12,1,1.0,0.0,20.0,2293.0,2293.0,2293.0,0.0,240.0,240.0,144.0,144,144.0,7.2,0.0627998255560401,0.0627998255560401,1.0,0.0,1.1041666666666667,0.0092013888888888,1.0,1.0,2.569999999999993,4,1.0,0.1041666666666666,0.0943396226415094,0.9056603773584906,42.0,626.0,0.5017232237539766,0.6035348179568754,0.5031446540880503,79.0,12.0,0.108312637745014,0.2876710441278886
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k24,3773,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,er_k24,er,24,1,1.0,0.0,20.0,2619.0,2619.0,2619.0,0.0,240.0,240.0,147.0,147,147.0,7.35,0.0561282932416953,0.0561282932416953,1.0,0.0,1.0816326530612246,0.0090136054421768,1.0,1.0,3.0,3,1.0,0.0816326530612244,0.0754716981132075,0.9245283018867924,14.0,603.0,0.5281392235609104,0.6617804551539492,0.4779874213836478,83.0,24.0,0.2027316723654783,0.1865717764769842
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k6,3774,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,ba_k6,ba,6,1,1.0,0.0,20.0,2669.0,2669.0,2669.0,0.0,240.0,240.0,251.0,251,251.0,12.55,0.0940427126264518,0.0940427126264518,1.0,0.0,1.0398406374501992,0.0086653386454183,1.0,1.0,2.0,3,1.0,0.0398406374501992,0.0383141762452107,0.9616858237547892,49.0,413.0,0.5104108956602031,0.6298146682495713,0.7777777777777778,58.0,6.0,0.1408145876942122,0.90113097662717
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,3775,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,ba_k12,ba,12,1,1.0,0.0,20.0,2620.0,2620.0,2620.0,0.0,240.0,240.0,211.0,211,211.0,10.55,0.0805343511450381,0.0805343511450381,1.0,0.0,1.0710900473933649,0.0089257503949447,1.0,1.0,2.0,2,1.004739336492891,0.0663507109004739,0.0619469026548672,0.9380530973451328,75.0,381.0,0.5543533452807647,0.6848715651135007,0.6902654867256637,70.0,12.0,0.1700737318413817,0.5891574335281543
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k24,3776,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,ba_k24,ba,24,1,1.0,0.0,20.0,2582.0,2582.0,2582.0,0.0,240.0,240.0,171.0,171,171.0,8.55,0.0662277304415182,0.0662277304415182,1.0,0.0,1.046783625730994,0.0087231968810916,1.0,1.0,2.0,2,1.0058479532163742,0.0409356725146198,0.0391061452513966,0.9608938547486032,33.0,564.0,0.5664847467114469,0.6775468793730759,0.5642458100558659,78.0,24.0,0.2854548261438137,0.4505975970247116
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k6,3777,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,sw_k6,sw,6,1,1.0,0.0,20.0,2384.0,2384.0,2384.0,0.0,240.0,240.0,169.0,169,169.0,8.45,0.0708892617449664,0.0708892617449664,1.0,0.0,1.0532544378698223,0.0087771203155818,1.0,1.0,2.0,2,1.0059171597633136,0.0473372781065088,0.0449438202247191,0.9550561797752808,88.0,457.0,0.5091575091575091,0.6188034188034188,0.5337078651685393,83.0,6.0,0.463373015873016,0.1254621087848468
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k12,3778,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,sw_k12,sw,12,1,1.0,0.0,20.0,2639.0,2639.0,2639.0,0.0,240.0,240.0,203.0,203,203.0,10.15,0.0769230769230769,0.0769230769230769,1.0,0.0,1.0246305418719213,0.0085385878489326,1.0,1.0,2.0,2,1.0049261083743843,0.0197044334975369,0.0192307692307692,0.9807692307692308,35.0,699.0,0.5562549800796812,0.6881274900398406,0.5913461538461539,85.0,12.0,0.51502072002072,0.0840249081236342
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-sw_k24,3779,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,sw_k24,sw,24,1,1.0,0.0,20.0,2384.0,2384.0,2384.0,0.0,240.0,240.0,144.0,144,144.0,7.2,0.0604026845637583,0.0604026845637583,1.0,0.0,1.0694444444444444,0.008912037037037,1.0,1.0,2.0,3,1.0,0.0694444444444444,0.0649350649350649,0.935064935064935,31.0,729.0,0.4667973856209151,0.6462990196078431,0.4415584415584415,86.0,24.0,0.5533674051885339,0.06432520098283
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-complete,3780,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,complete,complete,0,1,1.0,0.0,20.0,2031.0,2031.0,2031.0,0.0,240.0,240.0,123.0,123,123.0,6.15,0.0605612998522895,0.0605612998522895,1.0,0.0,1.1056910569105691,0.0092140921409214,1.0,1.0,2.0,3,1.0,0.1056910569105691,0.0955882352941176,0.9044117647058824,17.0,420.0,0.4908095238095238,0.6168730158730158,0.3676470588235294,86.0,119.0,1.0,0.0
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,3781,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,er_k6,er,6,1,1.0,0.0,20.0,2318.0,2318.0,2318.0,0.0,240.0,240.0,180.0,180,180.0,9.0,0.0776531492666091,0.0776531492666091,1.0,0.0,1.0833333333333333,0.0090277777777777,1.0,1.0,2.0,3,1.0055555555555555,0.0777777777777777,0.0717948717948717,0.9282051282051282,71.0,434.0,0.5606875,0.6657916666666668,0.6666666666666666,65.0,6.0,0.0564983627483627,0.3932297415374753
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k12,3782,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,er_k12,er,12,1,1.0,0.0,20.0,2061.0,2061.0,2061.0,0.0,240.0,240.0,118.0,118,118.0,5.9,0.0572537603105288,0.0572537603105288,1.0,0.0,1.0593220338983051,0.0088276836158192,1.0,1.0,2.0,3,1.0084745762711864,0.0508474576271186,0.048,0.952,28.0,883.0,0.5184789490345045,0.6306742640075973,0.48,65.0,12.0,0.1027473904950684,0.2672303071080019
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,3783,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,er_k24,er,24,1,1.0,0.0,20.0,2183.0,2183.0,2183.0,0.0,240.0,240.0,137.0,137,137.0,6.85,0.0627576729271644,0.0627576729271644,1.0,0.0,1.072992700729927,0.008941605839416,1.0,1.0,2.0,2,1.0,0.072992700729927,0.0680272108843537,0.9319727891156464,51.0,517.0,0.5185758397348998,0.6167382135863835,0.4421768707482993,82.0,24.0,0.2006479399567368,0.1911678291159077
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k6,3784,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,ba_k6,ba,6,1,1.0,0.0,20.0,2215.0,2215.0,2215.0,0.0,240.0,240.0,149.0,149,149.0,7.45,0.0672686230248307,0.0672686230248307,1.0,0.0,1.0671140939597314,0.0088926174496644,1.0,1.0,2.0,3,1.0067114093959733,0.0604026845637583,0.0566037735849056,0.9433962264150944,26.0,517.0,0.5177204718745505,0.6127068047762911,0.6729559748427673,52.0,6.0,0.1556049130661373,0.8612007121842543
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k12,3785,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,ba_k12,ba,12,1,1.0,0.0,20.0,2261.0,2261.0,2261.0,0.0,240.0,240.0,151.0,151,151.0,7.55,0.0667846085802742,0.0667846085802742,1.0,0.0,1.033112582781457,0.0086092715231788,1.0,1.0,2.0,2,1.0,0.0331125827814569,0.032051282051282,0.967948717948718,69.0,589.0,0.5341120095837077,0.6526504941599283,0.5961538461538461,63.0,12.0,0.1811039203862108,0.6241661103691335
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-ba_k24,3786,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,ba_k24,ba,24,1,1.0,0.0,20.0,1969.0,1969.0,1969.0,0.0,240.0,240.0,120.0,120,120.0,6.0,0.0609446419502285,0.0609446419502285,1.0,0.0,1.0416666666666667,0.0086805555555555,1.0,1.0,2.0,2,1.0,0.0416666666666666,0.04,0.96,16.0,632.0,0.5089560799737791,0.6030481809242871,0.464,67.0,24.0,0.2613455107754961,0.4165624869759104
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k6,3787,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,sw_k6,sw,6,1,1.0,0.0,20.0,1894.0,1894.0,1894.0,0.0,240.0,240.0,133.0,133,133.0,6.65,0.070221752903907,0.070221752903907,1.0,0.0,1.045112781954887,0.0087092731829573,1.0,1.0,2.0,2,1.0,0.0451127819548872,0.0431654676258992,0.9568345323741008,36.0,629.0,0.4815515490096496,0.6049983070932792,0.4892086330935252,71.0,6.0,0.4400992063492063,0.1410936122133366
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k12,3788,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,sw_k12,sw,12,1,1.0,0.0,20.0,2232.0,2232.0,2232.0,0.0,240.0,240.0,126.0,126,126.0,6.3,0.0564516129032258,0.0564516129032258,1.0,0.0,1.0476190476190477,0.0087301587301587,1.0,1.0,2.0,2,1.0,0.0476190476190476,0.0454545454545454,0.9545454545454546,103.0,715.0,0.5004906236371567,0.6010866405000728,0.4393939393939394,74.0,12.0,0.5204951067451069,0.0887151079037295
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k24,3789,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,sw_k24,sw,24,1,1.0,0.0,20.0,1850.0,1850.0,1850.0,0.0,240.0,240.0,102.0,102,102.0,5.1,0.0551351351351351,0.0551351351351351,1.0,0.0,1.068627450980392,0.0089052287581699,1.0,1.0,2.0,2,1.0,0.0686274509803921,0.0642201834862385,0.9357798165137616,47.0,600.0,0.4359721432632177,0.5135162023877202,0.3211009174311927,74.0,24.0,0.5630908351684477,0.059170578900391
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-complete,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-complete,3790,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,complete,complete,0,1,1.0,0.0,20.0,3645.0,3645.0,3645.0,0.0,240.0,240.0,195.0,195,195.0,9.75,0.0534979423868312,0.0534979423868312,1.0,0.0,1.087179487179487,0.009059829059829,1.0,1.0,2.0,3,1.005128205128205,0.082051282051282,0.0754716981132075,0.9245283018867924,9.0,512.0,0.4465950639853748,0.5695383912248628,0.490566037735849,108.0,119.0,1.0,0.0
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k6,3791,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,er_k6,er,6,1,1.0,0.0,20.0,4367.0,4367.0,4367.0,0.0,240.0,240.0,363.0,363,363.0,18.15,0.0831234256926952,0.0831234256926952,1.0,0.0,1.019283746556474,0.0084940312213039,1.0,1.0,2.0,2,1.002754820936639,0.0165289256198347,0.0162162162162162,0.9837837837837838,28.0,622.0,0.5072135416666668,0.6470963541666668,0.7918918918918919,77.0,6.0,0.0626665001665001,0.4076808846434963
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k12,3792,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,er_k12,er,12,1,1.0,0.0,20.0,4543.0,4543.0,4543.0,0.0,240.0,240.0,243.0,243,243.0,12.15,0.0534888839973585,0.0534888839973585,1.0,0.0,1.0740740740740742,0.0089506172839506,1.0,1.0,2.0,3,1.008230452674897,0.0658436213991769,0.0613026819923371,0.9386973180076628,4.0,837.0,0.5119532987398072,0.6074314306893995,0.6436781609195402,93.0,12.0,0.0980582902506275,0.2650558990658945
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,3793,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,er_k24,er,24,1,1.0,0.0,20.0,4209.0,4209.0,4209.0,0.0,240.0,240.0,217.0,217,217.0,10.85,0.0515561891185554,0.0515561891185554,1.0,0.0,1.119815668202765,0.009331797235023,1.0,1.0,3.8400000000000034,4,1.0092165898617511,0.1105990783410138,0.0987654320987654,0.9012345679012346,63.0,634.0,0.4578452710724179,0.6247032053818757,0.5843621399176955,101.0,24.0,0.1980205396417338,0.1687371394276382
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k6,3794,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,ba_k6,ba,6,1,1.0,0.0,20.0,4046.0,4046.0,4046.0,0.0,241.0,241.0,297.0,297,297.0,14.85,0.0734058329214038,0.0734058329214038,1.0,0.0,1.057239057239057,0.0088103254769921,1.0,1.0,2.0,3,1.0067340067340067,0.0505050505050505,0.0477707006369426,0.9522292993630572,52.0,368.0,0.4954906798245615,0.5855742872807017,0.7770700636942676,70.0,6.0,0.1492279513435726,0.8824418982027676
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k12,3795,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,ba_k12,ba,12,1,1.0,0.0,20.0,4320.0,4320.0,4320.0,0.0,240.0,240.0,270.0,270,270.0,13.5,0.0625,0.0625,1.0,0.0,1.0629629629629629,0.008858024691358,1.0,1.0,2.0,3,1.0074074074074073,0.0555555555555555,0.0522648083623693,0.9477351916376306,58.0,571.0,0.5189695162359178,0.6206063618290258,0.7073170731707317,84.0,12.0,0.1707521870378074,0.5909228501376594
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k24,3796,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,ba_k24,ba,24,1,1.0,0.0,20.0,4573.0,4573.0,4573.0,0.0,247.0,247.0,258.0,258,258.0,12.9,0.0564181062759676,0.0564181062759676,1.0,0.0,1.065891472868217,0.0088824289405684,1.0,1.0,2.0,3,1.0,0.065891472868217,0.0618181818181818,0.9381818181818182,50.0,932.0,0.5609497549019609,0.6572794117647058,0.6727272727272727,90.0,24.0,0.2870834612589329,0.4658474953124562
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k6,3797,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,sw_k6,sw,6,1,1.0,0.0,20.0,4471.0,4471.0,4471.0,0.0,253.0,253.0,333.0,333,333.0,16.65,0.0744799821069112,0.0744799821069112,1.0,0.0,1.033033033033033,0.0086086086086086,1.0,1.0,2.0,3,1.009009009009009,0.024024024024024,0.0232558139534883,0.9767441860465116,42.0,760.0,0.5207622199001509,0.6726953442470684,0.75,86.0,6.0,0.5068452380952385,0.0962250448649376
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k12,3798,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,sw_k12,sw,12,1,1.0,0.0,20.0,4016.0,4016.0,4016.0,0.0,240.0,240.0,218.0,218,218.0,10.9,0.0542828685258964,0.0542828685258964,1.0,0.0,1.0825688073394495,0.0090214067278287,1.0,1.0,2.0,3,1.0091743119266054,0.073394495412844,0.0677966101694915,0.9322033898305084,87.0,733.0,0.4661460577337355,0.5836959643831683,0.576271186440678,100.0,12.0,0.496819014319014,0.0783215121103982
c-0p40__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-sw_k24,3799,timestep_settle_check,0.4,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,sw_k24,sw,24,1,1.0,0.0,20.0,3751.0,3751.0,3751.0,0.0,240.0,240.0,245.0,245,245.0,12.25,0.0653159157557984,0.0653159157557984,1.0,0.0,1.0612244897959184,0.0088435374149659,1.0,1.0,2.0,3,1.0,0.0612244897959183,0.0576923076923076,0.9423076923076924,74.0,747.0,0.5398497554157933,0.6252795248078267,0.6038461538461538,103.0,24.0,0.5500754652057357,0.0741463767502174
c-0p40__money-pareto__income-uniform__growth-random__spend-low__topo-complete,money-pareto__income-uniform__growth-random__spend-low__topo-complete,3800,timestep_settle_check,0.4,120,pareto,uniform,random,low,0.01,0.1,complete,complete,0,1,0.0,0.0,20.0,797.0,797.0,797.0,0.0,240.0,240.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,797.0,0.3325118351434142,0.3121832358674463,0.0,0.0,119.0,1.0,0.0
