seed,ended_by_default,periods_completed,time_steps_completed,settlements_completed,checks_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,max_period_length_steps_cap,max_uncapped_period_length_steps,capped_periods,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,avalanche_period_count,avalanche_timestep_rate,avalanche_period_occupancy,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,total_default_occurrences,unique_default_nodes,repeat_default_occurrences,repeat_default_share,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,scenario_base_id,scenario_index,run_index,protocol,spending_label,topology_label,topology_family,target_mean_degree_requested,sw_rewire_probability
2026064304,True,20,809,809,809,1,19,20,240,500,240,0,809,19,605,2,2,27,26,11,0.0321384425216316,0.55,0.0166666666666666,False,2413,2413,605,0.2887518994336235,0.2818794032324907,0,52,27,8,19,0.7037037037037037,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1483937947246637,5.250396810400778,0.8750661350667963,40,1,120,1.0,2.626190476190476,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-ba_k6,money-normal__income-uniform__growth-random__spend-low__topo-ba_k6,3404,0,timestep_settle_check,low,ba_k6,ba,6,0.1
2026064305,True,20,822,822,822,1,62,17,240,500,240,0,822,62,776,1,1,8,8,3,0.0097323600973236,0.15,0.0083333333333333,False,2434,2434,776,0.2793481238016981,0.2734319364557656,0,47,8,3,5,0.625,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1853650284850894,7.519973404208288,0.6266644503506907,48,1,120,1.0,2.138795518207283,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-ba_k12,money-normal__income-uniform__growth-random__spend-low__topo-ba_k12,3405,0,timestep_settle_check,low,ba_k12,ba,12,0.1
2026064306,True,20,830,830,830,1,57,21,240,500,240,0,830,57,813,1,1,7,7,3,0.008433734939759,0.15,0.0083333333333333,False,2581,2581,813,0.2340920831718973,0.2522568771793878,0,49,7,3,4,0.5714285714285714,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2959382035241198,11.335784048754634,0.4723243353647764,65,1,120,1.0,1.8102240896358543,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-ba_k24,money-normal__income-uniform__growth-random__spend-low__topo-ba_k24,3406,0,timestep_settle_check,low,ba_k24,ba,24,0.1
2026064307,True,20,830,830,830,1,102,19,240,500,240,0,830,102,804,1,1,4,4,3,0.0048192771084337,0.15,0.0083333333333333,False,2467,2467,804,0.271581543034725,0.2556647750304013,0,38,4,3,1,0.25,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4335780423280422,0.8944271909999159,0.1490711984999859,9,1,120,1.0,3.6515406162464985,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-sw_k6,money-normal__income-uniform__growth-random__spend-low__topo-sw_k6,3407,0,timestep_settle_check,low,sw_k6,sw,6,0.1
2026064308,True,20,768,768,768,1,4,17,240,500,240,0,768,4,745,1,1,14,14,5,0.0182291666666666,0.25,0.0083333333333333,False,2153,2153,745,0.3220893327140424,0.2860156370955256,0,38,14,5,9,0.6428571428571429,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5253106153106148,1.1030261405182864,0.0919188450431905,15,1,120,1.0,2.6141456582633054,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-sw_k12,money-normal__income-uniform__growth-random__spend-low__topo-sw_k12,3408,0,timestep_settle_check,low,sw_k12,sw,12,0.1
2026064309,True,20,827,827,827,1,41,20,240,500,240,0,827,41,807,1,1,5,5,2,0.0060459492140266,0.1,0.0083333333333333,False,2341,2341,807,0.2900007119464616,0.257585789548626,0,45,5,4,1,0.2,120,20.0,normal,uniform,random,0.01,0.1,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5426512119999125,1.466287829861518,0.0610953262442299,30,1,120,1.0,1.980532212885154,c-0p40__money-normal__income-uniform__growth-random__spend-low__topo-sw_k24,money-normal__income-uniform__growth-random__spend-low__topo-sw_k24,3409,0,timestep_settle_check,low,sw_k24,sw,24,0.1
2026064310,True,20,1407,1407,1407,1,30,51,240,500,240,0,1407,30,1354,1,1,7,7,4,0.0049751243781094,0.2,0.0083333333333333,False,2400,2400,1354,0.2900833333333334,0.2298194444444445,0,125,7,4,3,0.4285714285714285,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026073310.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-complete,money-normal__income-uniform__growth-random__spend-baseline__topo-complete,3410,0,timestep_settle_check,baseline,complete,complete,0,
2026064311,True,20,1391,1391,1391,1,24,50,240,500,240,0,1391,24,1295,1,1,11,11,7,0.0079079798705966,0.35,0.0083333333333333,False,2361,2361,1295,0.2635006353240152,0.2425631794437386,0,112,11,4,7,0.6363636363636364,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0557810245310245,2.265686062395524,0.3776143437325873,11,1,120,1.0,2.869327731092437,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-er_k6,money-normal__income-uniform__growth-random__spend-baseline__topo-er_k6,3411,0,timestep_settle_check,baseline,er_k6,er,6,0.1
2026064312,True,20,1479,1479,1479,1,45,49,240,500,240,0,1479,45,1373,1,1,19,19,7,0.0128465179175118,0.35,0.0083333333333333,False,2565,2565,1373,0.2550779727095518,0.2382878492527615,0,120,19,7,12,0.631578947368421,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1007418183095427,3.430257521916783,0.2858547934930652,21,1,120,1.0,2.165406162464986,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-er_k12,money-normal__income-uniform__growth-random__spend-baseline__topo-er_k12,3412,0,timestep_settle_check,baseline,er_k12,er,12,0.1
2026064313,False,20,1482,1482,1482,0,0,54,240,500,240,0,1482,1482,1482,0,0,0,0,0,0.0,0.0,0.0,False,2599,2599,1482,0.2450205207130948,0.2132390663075543,0,139,0,0,0,0.0,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.2070674404451377,4.400757510550504,0.1833648962729376,35,1,120,1.0,1.804621848739496,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-er_k24,money-normal__income-uniform__growth-random__spend-baseline__topo-er_k24,3413,0,timestep_settle_check,baseline,er_k24,er,24,0.1
2026064314,True,20,1431,1431,1431,1,38,46,240,500,240,0,1431,38,1081,1,1,26,26,13,0.0181691125087351,0.65,0.0083333333333333,False,2470,2470,1081,0.2790418353576249,0.2472739541160593,0,115,26,10,16,0.6153846153846154,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1033838982191199,4.804511768466525,0.8007519614110875,32,1,120,1.0,2.66218487394958,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k6,money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k6,3414,0,timestep_settle_check,baseline,ba_k6,ba,6,0.1
2026064315,True,20,1455,1455,1455,1,135,47,240,500,240,0,1455,135,1271,2,2,12,10,8,0.0068728522336769,0.4,0.0166666666666666,False,2397,2397,1271,0.2723508552357112,0.2522006675010431,0,122,12,8,4,0.3333333333333333,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1849686900105125,7.388053419767167,0.6156711183139306,41,1,120,1.0,2.1507002801120447,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k12,money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k12,3415,0,timestep_settle_check,baseline,ba_k12,ba,12,0.1
2026064316,True,20,1396,1396,1396,1,14,52,240,500,240,0,1396,14,1260,1,1,23,23,9,0.0164756446991404,0.45,0.0083333333333333,False,2268,2268,1260,0.3042768959435626,0.2699000587889477,0,117,23,5,18,0.782608695652174,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2824488643139661,10.883473710171767,0.4534780712571569,57,1,120,1.0,1.8138655462184876,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k24,money-normal__income-uniform__growth-random__spend-baseline__topo-ba_k24,3416,0,timestep_settle_check,baseline,ba_k24,ba,24,0.1
2026064317,True,20,1489,1489,1489,1,15,54,240,500,240,0,1489,15,1417,1,1,9,9,5,0.0060443250503693,0.25,0.0083333333333333,False,2614,2614,1417,0.2614639122672788,0.2260010201479214,0,131,9,5,4,0.4444444444444444,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4326190476190478,0.8266397845091497,0.1377732974181916,8,1,120,1.0,3.759243697478992,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k6,money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k6,3417,0,timestep_settle_check,baseline,sw_k6,sw,6,0.1
2026064318,True,20,1416,1416,1416,1,21,48,240,500,240,0,1416,21,1345,2,2,11,10,4,0.0070621468926553,0.2,0.0166666666666666,False,2444,2444,1345,0.2874045280960176,0.2460515548281505,0,128,11,6,5,0.4545454545454545,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5191233766233767,0.9309493362512627,0.0775791113542719,15,1,120,1.0,2.6026610644257704,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k12,money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k12,3418,0,timestep_settle_check,baseline,sw_k12,sw,12,0.1
2026064319,True,20,1383,1383,1383,1,51,50,240,500,240,0,1383,51,1348,1,1,12,12,5,0.0086767895878524,0.25,0.0083333333333333,False,2406,2406,1348,0.2671377112773621,0.2109517871986699,0,115,12,3,9,0.75,120,20.0,normal,uniform,random,0.02,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5421814708326456,1.5438048235879214,0.06432520098283,29,1,120,1.0,1.97296918767507,c-0p40__money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k24,money-normal__income-uniform__growth-random__spend-baseline__topo-sw_k24,3419,0,timestep_settle_check,baseline,sw_k24,sw,24,0.1
2026064320,True,20,2418,2418,2418,1,53,83,240,500,240,0,2418,53,2177,2,2,20,19,12,0.0078577336641852,0.6,0.0166666666666666,False,2251,2251,2177,0.3043721309047831,0.2478565082185695,0,222,20,10,10,0.5,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026073320.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-complete,money-normal__income-uniform__growth-random__spend-high_income__topo-complete,3420,0,timestep_settle_check,high_income,complete,complete,0,
2026064321,True,20,2504,2504,2504,1,8,91,240,500,240,0,2504,8,2103,1,1,21,21,12,0.0083865814696485,0.6,0.0083333333333333,False,2281,2281,2103,0.2788506502995762,0.2755406985240392,0,228,21,11,10,0.4761904761904761,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0280092592592592,2.0207259421636903,0.3367876570272817,11,1,120,1.0,2.8626050420168068,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-er_k6,money-normal__income-uniform__growth-random__spend-high_income__topo-er_k6,3421,0,timestep_settle_check,high_income,er_k6,er,6,0.1
2026064322,True,20,2598,2598,2598,1,8,115,240,500,240,0,2598,8,2444,1,1,10,10,10,0.0038491147036181,0.5,0.0083333333333333,False,2452,2452,2444,0.258537248504622,0.272084013050571,0,259,10,6,4,0.4,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.0931484668152624,3.019381835188565,0.2516151529323804,20,1,120,1.0,2.171708683473389,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-er_k12,money-normal__income-uniform__growth-random__spend-high_income__topo-er_k12,3422,0,timestep_settle_check,high_income,er_k12,er,12,0.1
2026064323,True,20,2830,2830,2830,1,7,108,240,500,240,0,2830,7,2718,2,2,17,16,9,0.0056537102473498,0.45,0.0166666666666666,False,2603,2603,2718,0.25846779357152,0.2786944551158918,0,252,17,6,11,0.6470588235294118,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.1988823694657173,3.849242349692556,0.1603850979038565,35,1,120,1.0,1.8030812324929968,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-er_k24,money-normal__income-uniform__growth-random__spend-high_income__topo-er_k24,3423,0,timestep_settle_check,high_income,er_k24,er,24,0.1
2026064324,True,20,2680,2680,2680,1,22,93,240,500,240,0,2680,22,1677,2,2,69,65,18,0.0242537313432835,0.9,0.0166666666666666,False,2407,2407,1677,0.2610130175875917,0.2872836172275308,0,263,69,17,52,0.7536231884057971,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.1228138271916629,5.125101625008686,0.8541836041681142,36,1,120,1.0,2.634033613445378,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k6,money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k6,3424,0,timestep_settle_check,high_income,ba_k6,ba,6,0.1
2026064325,True,20,2525,2525,2525,1,123,84,240,500,240,0,2525,123,1741,2,2,32,31,16,0.0122772277227722,0.8,0.0166666666666666,False,2436,2436,1741,0.2613300492610837,0.2644909688013137,0,224,32,18,14,0.4375,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.1888239089102533,7.664854858377946,0.6387379048648288,43,1,120,1.0,2.1357142857142857,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k12,money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k12,3425,0,timestep_settle_check,high_income,ba_k12,ba,12,0.1
2026064326,True,20,2649,2649,2649,1,141,100,240,500,240,0,2649,141,2152,2,2,27,25,14,0.0094375235938089,0.7,0.0166666666666666,False,2469,2469,2152,0.2987410557580667,0.2589003645200487,0,245,27,13,14,0.5185185185185185,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2849555725173155,11.134031914210892,0.4639179964254538,60,1,120,1.0,1.8163865546218487,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k24,money-normal__income-uniform__growth-random__spend-high_income__topo-ba_k24,3426,0,timestep_settle_check,high_income,ba_k24,ba,24,0.1
2026064327,True,20,2615,2615,2615,1,20,104,240,500,240,0,2615,20,2405,1,1,19,19,10,0.007265774378585,0.5,0.0083333333333333,False,2528,2528,2405,0.2849090189873418,0.2505142405063292,0,242,19,10,9,0.4736842105263157,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4420833333333334,0.7187952884282609,0.1197992147380434,8,1,120,1.0,3.771988795518207,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k6,money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k6,3427,0,timestep_settle_check,high_income,sw_k6,sw,6,0.1
2026064328,True,20,2637,2637,2637,1,34,89,240,500,240,0,2637,34,2538,1,1,11,11,5,0.0041714069017823,0.25,0.0083333333333333,False,2388,2388,2538,0.2861599664991625,0.2565256839754328,0,227,11,6,5,0.4545454545454545,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5301971639471642,1.0645812948447542,0.0887151079037295,16,1,120,1.0,2.664145658263305,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k12,money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k12,3428,0,timestep_settle_check,high_income,sw_k12,sw,12,0.1
2026064329,True,20,2455,2455,2455,1,62,82,240,500,240,0,2455,62,2246,1,1,27,27,12,0.0109979633401221,0.6,0.0083333333333333,False,2333,2333,2246,0.2597978282611801,0.2527611087298185,0,211,27,9,18,0.6666666666666666,120,20.0,normal,uniform,random,0.02,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5418389085206398,1.5383974345619102,0.0640998931067462,28,1,120,1.0,1.964705882352941,c-0p40__money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k24,money-normal__income-uniform__growth-random__spend-high_income__topo-sw_k24,3429,0,timestep_settle_check,high_income,sw_k24,sw,24,0.1
2026064330,True,20,2336,2336,2336,1,9,101,240,500,240,0,2336,9,2325,1,1,4,4,1,0.0017123287671232,0.05,0.0083333333333333,False,2408,2408,2325,0.2619947397563678,0.1989894795127353,0,250,4,3,1,0.25,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026073330.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,3430,0,timestep_settle_check,high_wealth,complete,complete,0,
2026064331,True,20,2363,2363,2363,1,47,92,240,500,240,0,2363,47,2291,1,1,9,9,3,0.0038087177316969,0.15,0.0083333333333333,False,2482,2482,2291,0.277061509535321,0.2480123556271825,0,243,9,6,3,0.3333333333333333,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,6,,120,360,6.0,0.0504201680672268,0.0435597273097273,2.183269719175042,0.3638782865291736,13,1,120,1.0,2.838655462184874,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k6,3431,0,timestep_settle_check,high_wealth,er_k6,er,6,0.1
2026064332,True,20,2264,2264,2264,1,3,86,240,500,240,0,2264,3,2189,1,1,10,10,5,0.004416961130742,0.25,0.0083333333333333,False,2431,2431,2189,0.3012923351158645,0.2226072946661181,0,246,10,6,4,0.4,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,12,,120,720,12.0,0.1008403361344537,0.1021950049664916,3.255764119219941,0.2713136766016618,24,1,120,1.0,2.1742296918767505,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k12,3432,0,timestep_settle_check,high_wealth,er_k12,er,12,0.1
2026064333,True,20,2270,2270,2270,2,349,103,240,500,240,0,2270,349,2260,1,1,2,2,1,0.0008810572687224,0.05,0.0083333333333333,False,2432,2432,2260,0.2555715460526315,0.1949355811403508,0,240,2,1,1,0.5,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,er,24,,120,1440,24.0,0.2016806722689075,0.1994902180315285,3.9496835316263,0.1645701471510958,36,1,120,1.0,1.8029411764705885,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,money-normal__income-uniform__growth-random__spend-high_wealth__topo-er_k24,3433,0,timestep_settle_check,high_wealth,er_k24,er,24,0.1
2026064334,True,20,2322,2322,2322,1,3,103,240,500,240,0,2322,3,1684,1,1,46,46,15,0.0198105081826012,0.75,0.0083333333333333,False,2444,2444,1684,0.2651118385160937,0.2366202945990181,0,262,46,10,36,0.782608695652174,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,6,,120,360,6.0,0.0504201680672268,0.124476829207231,5.105552532945545,0.8509254221575908,33,1,120,1.0,2.63375350140056,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k6,3434,0,timestep_settle_check,high_wealth,ba_k6,ba,6,0.1
2026064335,True,20,2355,2355,2355,1,183,96,240,500,240,0,2355,183,2021,2,2,12,11,10,0.0046709129511677,0.5,0.0166666666666666,False,2544,2544,2021,0.2391116352201259,0.233791928721174,0,233,12,7,5,0.4166666666666667,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,12,,120,720,12.0,0.1008403361344537,0.16926630760256,7.109852319141376,0.5924876932617813,39,1,120,1.0,2.157422969187675,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k12,3435,0,timestep_settle_check,high_wealth,ba_k12,ba,12,0.1
2026064336,True,20,2239,2239,2239,1,95,89,240,500,240,0,2239,95,1976,1,1,16,16,8,0.0071460473425636,0.4,0.0083333333333333,False,2359,2359,1976,0.2722516603080402,0.2308640666949273,0,230,16,8,8,0.5,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,ba,24,,120,1440,24.0,0.2016806722689075,0.2770074039366627,10.409130607308182,0.4337137753045075,65,1,120,1.0,1.811484593837535,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,money-normal__income-uniform__growth-random__spend-high_wealth__topo-ba_k24,3436,0,timestep_settle_check,high_wealth,ba_k24,ba,24,0.1
2026064337,True,20,2333,2333,2333,1,202,103,240,500,240,0,2333,202,2278,1,1,5,5,3,0.0021431633090441,0.15,0.0083333333333333,False,2468,2468,2278,0.2811588330632091,0.1945299837925445,0,271,5,5,0,0.0,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,6,,120,360,6.0,0.0504201680672268,0.4368055555555558,0.7958224257542215,0.1326370709590369,8,1,120,1.0,3.7980392156862735,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k6,3437,0,timestep_settle_check,high_wealth,sw_k6,sw,6,0.1
2026064338,True,20,2116,2116,2116,1,15,100,240,500,240,0,2116,15,2067,1,1,9,9,5,0.0042533081285444,0.25,0.0083333333333333,False,2251,2251,2067,0.3030023693173405,0.2345365022952761,0,244,9,7,2,0.2222222222222222,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,12,,120,720,12.0,0.1008403361344537,0.5258726921226924,1.0567244989431572,0.0880603749119297,15,1,120,1.0,2.675490196078431,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k12,3438,0,timestep_settle_check,high_wealth,sw_k12,sw,12,0.1
2026064339,True,20,2299,2299,2299,1,1,87,240,500,240,0,2299,1,2291,1,1,6,6,2,0.0026098303610265,0.1,0.0083333333333333,False,2456,2456,2291,0.2711929967426709,0.2273140608034745,0,242,6,2,4,0.6666666666666666,120,20.0,normal,uniform,random,0.04,0.2,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,sw,24,,120,1440,24.0,0.2016806722689075,0.5364425790541352,1.6072751268321592,0.0669697969513399,27,1,120,1.0,1.9603641456582632,c-0p40__money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,money-normal__income-uniform__growth-random__spend-high_wealth__topo-sw_k24,3439,0,timestep_settle_check,high_wealth,sw_k24,sw,24,0.1
2026064340,True,20,3710,3710,3710,1,60,167,242,500,242,0,3710,60,3487,1,1,17,17,6,0.0045822102425876,0.3,0.0083333333333333,False,2217,2217,3487,0.2971019395579612,0.2373139377537212,0,412,17,10,7,0.4117647058823529,120,20.0,normal,uniform,random,0.04,0.4,0.4,5.0,1.0,0.1,20,0,0.0,True,False,income,100,continue_after_avalanche,timestep_settle_check,complete,119,2026073340.0,120,7140,119.0,1.0,1.0,0.0,0.0,119,1,120,1.0,1.0,c-0p40__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,3440,0,timestep_settle_check,high_both,complete,complete,0,
