scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
c-0p70__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k24,0.7,uniform,uniform,preferential_debt,high_income,sw_k24,360,26,2,31,80,ok,23,12.949329509119941,0.0653420149052707,112,19,-193.77657589635243,12,12,0.07692307692307693,0.04239144067488263,0.06477248445493106,ok,0.6111111111111112,0.49247648509779407,-1.3210143289652825,-2.856050870271875,0.004289464020345941,3.041866140342283,0.13358356566963142,True,False,24,-2.709947160712905,-1.4998638640935165,0.13364967012895684,ok,120,23,12.94932938614226,0.06534201253468158,112,19,-193.7765756746346,12,12,0.23076923076923078,0.0417355985101596,0.07828485515357629,2.2171781211000052e-07
c-0p80__money-pareto__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,money-pareto__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,0.8,pareto,uniform,preferential_debt,high_wealth,er_k12,360,27,2,29,80,ok,22,10.984041324429912,0.08470266922952818,157,21,-294.8429252293655,12,12,0.07692307692307693,0.03458981642129425,0.04686772051367592,ok,0.6518847006651884,0.42788757216399675,-3.374198150914253,-5.622016568287413,1.8874115789574214e-08,3.1023810566225714,0.10953062749060404,True,False,24,-10.254677894942853,-2.7717987400729425,0.0055747492376658275,ok,120,22,10.98403670273218,0.08470252034053505,157,21,-294.8429199021915,12,12,0.07692307692307693,0.03215971339173524,0.04989415574530926,5.327173994373879e-06
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.8,uniform,uniform,preferential_debt,high_wealth,sw_k24,360,25,2,31,80,ok,24,15.394616170996116,0.034267351779148414,106,19,-167.18469412028574,12,12,0.3076923076923077,0.028222710404930424,0.04800750369270539,ok,0.5637860082304527,0.5730805175124236,-0.7326942028646917,-1.7731762376477156,0.07619950825637473,2.9829189509502094,0.14400909161824113,True,False,24,-1.1927688497111828,-0.9892141952097726,0.3225583546370264,ok,120,24,15.394613793812047,0.03426738030887688,106,19,-167.18469411378223,12,12,0.6153846153846154,0.04509207726691165,0.06603457695053395,6.503512395283906e-09
c-0p80__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k6,0.8,equal,uniform,preferential_debt,high_wealth,ba_k6,360,23,4,28,80,ok,20,9.55913535189153,0.10644313362895069,172,17,-335.4266461374066,12,12,0.07692307692307693,0.0374696435618768,0.06761873094302649,ok,0.6698656429942419,0.4006781195509397,-4.970025244463429,-7.051762444021344,1.7666563182778886e-12,3.041480053231479,0.10848480942781118,True,False,24,-16.641968330488098,-3.4700288021152628,0.0005204025571028464,ok,120,20,9.559112459572608,0.10644226339425306,172,17,-335.4266166632532,12,12,0.07692307692307693,0.027177775267140856,0.04334324851650483,2.9474153393493907e-05
c-0p80__money-lognormal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-lognormal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.8,lognormal,uniform,preferential_debt,high_wealth,sw_k24,360,23,6,29,80,ok,22,10.684908315657406,0.10774078959543265,194,18,-370.71851561766846,12,12,0.07692307692307693,0.03767220625433438,0.052825580041611746,ok,0.6602451838879159,0.41514402220799956,-4.780195430272306,-7.0606849939350464,1.6568380616303657e-12,3.123532055287348,0.10087440780604866,True,False,24,-16.621458526342735,-3.510330543048345,0.0004475499693371048,ok,120,22,10.684898655624695,0.1077404599421381,194,18,-370.71850460014,12,12,0.07692307692307693,0.03026218833336247,0.04111783871511401,1.1017528436241264e-05
c-0p70__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-sw_k12,0.7,uniform,uniform,preferential_debt,high_both,sw_k12,360,29,3,32,80,ok,21,9.153257394186133,0.06887649640518989,186,20,-381.83735414290487,12,12,0.07692307692307693,0.03034738870017938,0.04559559717269767,ok,0.6990291262135923,0.35806286921358044,-3.816222866163045,-4.3922372126439795,1.1219019412675927e-05,2.993366530997669,0.16634207185238534,True,False,24,-7.139919749362627,-2.328386118096614,0.019891610111635195,ok,120,21,9.153192975469148,0.06887397219577207,186,20,-381.837253938005,12,12,0.07692307692307693,0.029705933217091047,0.046952503080588674,0.00010020489986573011
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-sw_k24,0.8,normal,uniform,preferential_debt,high_wealth,sw_k24,360,26,1,30,80,ok,24,16.718969631689554,0.04831289267573491,92,20,-136.75399806263238,12,12,0.15384615384615385,0.038142440424252154,0.059922547881086155,ok,0.5329949238578681,0.6292433785804651,-0.6332493563002821,-1.838154538604226,0.06603963656953364,3.024394422742858,0.1250716364493091,True,False,24,-1.1936837849583322,-0.9922610107486974,0.3210702174900534,ok,120,24,16.718967718834804,0.04831284947323389,92,20,-136.75399806198374,12,12,0.38461538461538464,0.04051744303945523,0.06471909483072069,6.486402526206803e-10
c-0p60__money-normal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,money-normal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,0.6,normal,biased,preferential_debt,high_wealth,er_k6,360,49,6,56,80,ok,44,15.224930563520068,0.06306781275811768,91,37,-199.57616145500123,12,12,0.3076923076923077,0.05178860445909572,0.08445836771852425,ok,0.7354651162790697,0.3072521686458782,-0.8311870596481823,-2.277872217798158,0.02273419198531782,3.6719339812494747,0.124650200260901,True,False,24,-1.6905622330721184,-1.201263941037672,0.22964883320376417,ok,120,44,15.224823470215174,0.0630653608370948,91,37,-199.57611507160166,12,12,0.3076923076923077,0.04516223023617466,0.07246695277645887,4.638339956386517e-05
c-0p50__money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,money-uniform__income-biased__growth-preferential_debt__spend-high_both__topo-er_k24,0.5,uniform,biased,preferential_debt,high_both,er_k24,360,56,9,68,80,ok,53,14.124856987737036,0.0945754989393055,147,47,-362.42911962803515,12,12,0.07692307692307693,0.037227232041789564,0.05670142808106573,ok,0.7902995720399429,0.23534320028730626,-2.423917531256994,-5.531985701763223,3.1662571993020666e-08,3.979343293649759,0.08673154482961627,True,False,24,-8.958375128304741,-2.6777803223973473,0.007411180780897438,ok,120,53,14.122201931042438,0.09451256263085228,147,47,-362.4264096104014,12,12,0.07692307692307693,0.03980231040183358,0.061036274099740384,0.0027100176337739867
c-0p70__money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,money-pareto__income-biased__growth-preferential_debt__spend-baseline__topo-sw_k24,0.7,pareto,biased,preferential_debt,baseline,sw_k24,360,59,3,62,80,ok,48,12.363242484101002,0.09160018845874496,83,46,-209.25660318423553,12,12,0.07692307692307693,0.05137909828534965,0.07707232131145661,ok,0.8,0.2231435513142097,-1.5895974158875719,-4.225821854525229,2.380702811683585e-05,3.8847318424523123,0.09879696548906691,True,False,24,-5.241547490573479,-2.1080857211723494,0.03502357531359652,ok,120,48,12.360153924795133,0.09151874000020066,83,46,-209.25448202416132,12,12,0.07692307692307693,0.04663448513437241,0.06617391753781324,0.002121160074210593
