family,scenario_id,scenario_index,n_nodes,money_distribution,control_name,control_value,time_bin,runs,period_count,event_count,avalanche_occupancy,mean_event_size,large_event_rate,mean_initial_default_count,mean_propagated_default_count,propagated_default_share,single_initial_default_fraction,mean_active_credit,mean_final_net_worth_gini,mean_period_length_steps,repeated_default_share
income,income__N200__c0p08__pareto__biased__random,7,200,pareto,c,0.08,7,12,2400,2380,0.9916666666666667,4.7861344537815125,0.0,4.133193277310925,0.6529411764705882,0.1364234922307084,0.037394957983193255,1056.7483333333332,0.8925156511912178,8.830833333333333,0.8379422350978843
income,income__N200__c0p08__pareto__biased__random,7,200,pareto,c,0.08,8,12,2400,2397,0.99875,5.523988318731748,0.0,4.764288694201085,0.7596996245306633,0.1375273770863228,0.01919065498539841,816.6504166666666,0.9195434025125834,8.868333333333334,0.8502378974397704
income,income__N200__c0p08__pareto__biased__random,7,200,pareto,c,0.08,9,12,2400,2395,0.9979166666666667,6.301878914405011,0.0,5.351565762004175,0.950313152400835,0.15079838335652287,0.007515657620041749,591.7095833333333,0.9395817324760813,8.880833333333333,0.862121513284304
income,income__N200__c0p08__pareto__biased__random,7,200,pareto,c,0.08,10,12,2400,2399,0.9995833333333334,6.781158816173406,0.0,5.611087953313881,1.1700708628595249,0.1725473321858864,0.005002084201750728,450.56,0.9526279186382021,8.90375,0.8664863535775756
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,1,12,2400,826,0.3441666666666667,1.7191283292978208,0.0,1.5121065375302662,0.20702179176755442,0.12042253521126758,0.6138014527845036,1019.12625,0.5469839921107335,12.06625,0.5873239436619718
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,2,12,2400,2166,0.9025,2.736842105263158,0.0,2.4316712834718377,0.3051708217913204,0.11150472334682857,0.2820867959372115,1554.4320833333334,0.7208831134306023,11.307916666666667,0.8007759784075573
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,3,12,2400,2372,0.9883333333333333,4.490303541315345,0.0,3.943929173693086,0.5463743676222597,0.12167871561355736,0.07251264755480605,1299.14375,0.8236120935349707,11.314583333333333,0.8501549150314525
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,4,12,2400,2399,0.9995833333333334,6.153814089203835,0.0,5.351396415172989,0.8024176740308462,0.130393551446183,0.011254689453939138,929.2858333333334,0.8914039334058589,11.23875,0.8733997155049786
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,5,12,2400,2400,1.0,7.617916666666667,0.0,6.397083333333334,1.2208333333333334,0.16025816332111792,0.0016666666666666668,612.9016666666666,0.9345271993680345,11.164166666666667,0.8871629382486463
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,6,12,2400,2400,1.0,8.747083333333334,0.0,7.0008333333333335,1.74625,0.19963797456294952,0.0,361.3425,0.9584507501310066,11.1,0.8954889725146478
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,7,12,2400,2400,1.0,9.23875,0.0,7.109166666666667,2.129583333333333,0.23050556983718934,0.0,221.11916666666667,0.9714171842605873,11.028333333333334,0.8979840346367204
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,8,12,2400,2400,1.0,9.657083333333333,0.0,7.1725,2.484583333333333,0.25728092505501143,0.0,140.59416666666667,0.9789869274028178,11.007916666666667,0.9004185183587177
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,9,12,2400,2400,1.0,9.921666666666667,0.0,7.0841666666666665,2.8375,0.28599025701327063,0.0,102.14666666666666,0.9831548770121052,10.9875,0.9021081807492021
income,income__N200__c0p10__pareto__biased__random,9,200,pareto,c,0.1,10,12,2400,2400,1.0,10.046666666666667,0.0,6.895416666666667,3.15125,0.31366124751161245,0.0,85.21416666666667,0.9856317225488925,10.979583333333334,0.9028284671532847
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,1,12,2400,946,0.39416666666666667,1.817124735729387,0.0,1.6109936575052854,0.20613107822410143,0.11343804537521812,0.5824524312896406,1239.5629166666668,0.5086949289462334,14.7875,0.6532867946480512
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,2,12,2400,2286,0.9525,3.8215223097112863,0.0,3.410761154855643,0.410761154855643,0.10748626373626372,0.13823272090988623,1696.6620833333334,0.7179162401678127,13.929166666666667,0.850503663003663
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,3,12,2400,2399,0.9995833333333334,6.493538974572739,0.0,5.728220091704877,0.7653188828678616,0.11785851842341762,0.01333889120466861,1296.61875,0.8390290502401614,13.903333333333334,0.8893953010656054
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,4,12,2400,2400,1.0,8.765833333333333,0.0,7.4925,1.2733333333333334,0.14526095636467343,0.0025,818.3041666666667,0.9106576868998468,13.8375,0.9046962639034128
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,5,12,2400,2400,1.0,10.375416666666666,0.0,8.49875,1.8766666666666667,0.18087627002931606,0.0004166666666666667,486.94708333333335,0.947735209629262,13.715,0.912854905425485
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,6,12,2400,2400,1.0,11.236666666666666,0.0004166666666666667,8.668333333333333,2.5683333333333334,0.22856719074458617,0.0,279.18333333333334,0.9660236914626703,13.559583333333334,0.9163452981311183
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,7,12,2400,2400,1.0,11.645833333333334,0.0004166666666666667,8.420833333333333,3.225,0.27692307692307694,0.0,171.02541666666667,0.9753392444921726,13.40875,0.9173881932021467
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,8,12,2400,2400,1.0,11.934166666666666,0.0004166666666666667,8.289166666666667,3.645,0.30542559877103553,0.0,119.68,0.979990694962108,13.29375,0.9187905872494937
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,9,12,2400,2400,1.0,11.933333333333334,0.0,8.04375,3.8895833333333334,0.3259427374301676,0.0,100.50041666666667,0.9832189512616336,13.194166666666666,0.9182960893854749
income,income__N200__c0p12__pareto__biased__random,11,200,pareto,c,0.12,10,12,2400,2400,1.0,12.05375,0.0008333333333333334,7.8620833333333335,4.191666666666666,0.3477479345984998,0.0,78.76333333333334,0.9851656341838126,13.1175,0.9187320681668913
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,1,12,2400,1292,0.5383333333333333,2.5773993808049536,0.0,2.251547987616099,0.3258513931888544,0.1264264264264264,0.38080495356037153,1313.8975,0.558313616976959,17.874166666666667,0.7303303303303303
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,2,12,2400,2389,0.9954166666666666,6.146923398911679,0.0,5.4503976559229805,0.6965257429886982,0.11331290432414025,0.022185014650481366,1389.5275,0.7938150358175821,16.7325,0.8901600272386789
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,3,12,2400,2400,1.0,10.373333333333333,0.0008333333333333334,8.808333333333334,1.565,0.15086760925449869,0.0,786.6770833333334,0.9060171107567804,16.5875,0.918982969151671
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,4,12,2400,2400,1.0,12.702916666666667,0.005416666666666667,9.93625,2.7666666666666666,0.21779774986059633,0.0,381.04833333333335,0.9524376015643008,16.285416666666666,0.9279364975235346
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,5,12,2400,2400,1.0,13.54625,0.005,9.935833333333333,3.6104166666666666,0.26652517609424503,0.0,235.35708333333332,0.9701753891786437,16.069583333333334,0.9302082372120205
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,6,12,2400,2400,1.0,13.8825,0.00875,9.43125,4.45125,0.32063749324689356,0.0,158.48333333333332,0.980765105990496,15.893333333333333,0.9305180382976169
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,7,12,2400,2400,1.0,14.099166666666667,0.007083333333333333,8.875416666666666,5.22375,0.3705006206040546,0.0,105.165,0.9867886403884186,15.703333333333333,0.9307583190495892
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,8,12,2400,2400,1.0,14.08125,0.009166666666666667,8.111666666666666,5.9695833333333335,0.42393845243379197,0.0,56.23875,0.9896010086620941,15.474166666666667,0.9300784139665631
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,9,12,2400,2400,1.0,14.17,0.010833333333333334,7.913333333333333,6.256666666666667,0.4415431663138085,0.0,40.239583333333336,0.9907719816301437,15.390833333333333,0.9303399200188192
income,income__N200__c0p14__pareto__biased__random,13,200,pareto,c,0.14,10,12,2400,2400,1.0,14.085416666666667,0.006666666666666667,7.648333333333333,6.437083333333334,0.45700340186362964,0.0,35.08833333333333,0.9914721905635745,15.30875,0.9298624463836711
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,1,12,2400,1516,0.6316666666666667,3.372031662269129,0.0,2.9953825857519787,0.3766490765171504,0.11169796557120497,0.2691292875989446,1382.9554166666667,0.5789794288653184,20.8975,0.7942097026604069
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,2,12,2400,2398,0.9991666666666666,8.959132610508757,0.0016680567139282735,7.778148457047539,1.1809841534612178,0.13181902811394522,0.005838198498748957,1222.3975,0.83339089363993,19.543333333333333,0.9156581642152299
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,3,12,2400,2400,1.0,13.775,0.027083333333333334,11.045416666666666,2.7295833333333333,0.1981548699334543,0.0,544.7229166666667,0.9324311926141479,19.14666666666667,0.9354204476709014
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,4,12,2400,2400,1.0,15.362083333333333,0.043333333333333335,11.234166666666667,4.127916666666667,0.2687081287802761,0.0,270.6575,0.9640895550100953,18.755416666666665,0.9387018904770946
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,5,12,2400,2400,1.0,15.844166666666666,0.056666666666666664,10.66,5.184166666666667,0.32719718087624255,0.0,174.83583333333334,0.9774062166013474,18.426666666666666,0.9393309840635354
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,6,12,2400,2400,1.0,16.05291666666667,0.058333333333333334,9.96,6.0929166666666665,0.379552002491759,0.0,117.53833333333333,0.9844486793765155,18.156666666666666,0.939289329561087
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,7,12,2400,2400,1.0,16.120416666666667,0.057916666666666665,9.195833333333333,6.9245833333333335,0.42955361989195895,0.0,69.33333333333333,0.9881145020476673,17.9375,0.9390265967070743
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,8,12,2400,2400,1.0,16.184166666666666,0.06583333333333333,8.751666666666667,7.4325,0.4592451470058184,0.0,50.44375,0.9897928622305024,17.799583333333334,0.9391637917717934
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,9,12,2400,2400,1.0,16.137916666666666,0.0675,8.362916666666667,7.775,0.4817846169734838,0.0004166666666666667,41.83125,0.9907766657193211,17.722916666666666,0.9387828870930263
income,income__N200__c0p16__pareto__biased__random,15,200,pareto,c,0.16,10,12,2400,2400,1.0,16.140416666666667,0.07375,8.139166666666666,8.00125,0.4957275989364174,0.0,35.48416666666667,0.9914072052852448,17.60375,0.9387149237163436
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,1,12,2400,1695,0.70625,4.705014749262537,0.0005899705014749262,4.097345132743363,0.6076696165191741,0.12915360501567394,0.19233038348082596,1387.5741666666668,0.6219842547811456,24.207083333333333,0.8403761755485893
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,2,12,2400,2400,1.0,12.594583333333333,0.03333333333333333,10.540416666666667,2.0541666666666667,0.1630992159327753,0.0,904.75625,0.8887452845813428,22.265416666666667,0.9334039104112217
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,3,12,2400,2400,1.0,16.94125,0.18166666666666667,12.254583333333333,4.6866666666666665,0.2766423178140141,0.0,320.32708333333335,0.9617571079492803,21.468333333333334,0.9445387245136379
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,4,12,2400,2400,1.0,17.95375,0.28458333333333335,11.180833333333334,6.772916666666666,0.3772424516697997,0.0,141.96208333333334,0.9790394287641981,20.84958333333333,0.9461579521455592
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,5,12,2400,2400,1.0,18.1975,0.2970833333333333,10.358333333333333,7.839166666666666,0.4307826166597976,0.0,94.21541666666667,0.9853287671700701,20.540416666666665,0.9463983147868297
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,6,12,2400,2400,1.0,18.05,0.28625,9.528333333333334,8.521666666666667,0.47211449676823636,0.0,74.05833333333334,0.9889259742725538,20.279583333333335,0.945544783010157
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,7,12,2400,2400,1.0,18.137916666666666,0.30125,8.935833333333333,9.202083333333333,0.5073395970687556,0.0,52.08083333333333,0.9908692838399938,20.079583333333332,0.9456249569272472
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,8,12,2400,2400,1.0,18.037916666666668,0.27875,8.799166666666666,9.23875,0.5121849807119263,0.0,45.79125,0.9921783020792837,20.005416666666665,0.9452542098819616
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,9,12,2400,2400,1.0,18.01375,0.27375,8.11625,9.8975,0.5494413989313719,0.0,30.86916666666667,0.9932182862535037,19.813333333333333,0.9449263294242823
income,income__N200__c0p18__pareto__biased__random,17,200,pareto,c,0.18,10,12,2400,2400,1.0,18.1075,0.2808333333333333,7.8741666666666665,10.233333333333333,0.5651433568042707,0.0,16.795416666666668,0.9936534927561353,19.71375,0.9451884578213448
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,1,12,2400,1818,0.7575,5.953245324532453,0.0016501650165016502,5.237073707370737,0.7161716171617162,0.1202993624688164,0.15291529152915292,1448.3475,0.6363089151639,27.74041666666667,0.8712926175736857
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,2,12,2400,2400,1.0,15.658333333333333,0.16333333333333333,12.720416666666667,2.9379166666666667,0.18762639701969133,0.0,771.31625,0.9049122249053717,25.2875,0.9441990420436402
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,3,12,2400,2400,1.0,19.372916666666665,0.4891666666666667,13.424166666666666,5.94875,0.30706527583611143,0.0,281.31375,0.9643526241663841,24.14375,0.9511560382836864
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,4,12,2400,2400,1.0,19.929583333333333,0.5716666666666667,11.97125,7.958333333333333,0.3993226150404549,0.0,143.215,0.9801844020825031,23.40041666666667,0.9513286362400953
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,5,12,2400,2400,1.0,20.1475,0.6204166666666666,10.599166666666667,9.548333333333334,0.4739214956363486,0.0,81.03541666666666,0.9856869303236635,22.824166666666667,0.9513380485585474
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,6,12,2400,2400,1.0,20.118333333333332,0.6075,10.052916666666667,10.065416666666666,0.5003106619169911,0.0,60.5675,0.9882253458645491,22.617916666666666,0.951039681882197
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,7,12,2400,2400,1.0,20.124166666666667,0.6145833333333334,9.6875,10.436666666666667,0.5186136071887034,0.0,53.260416666666664,0.9897069441547118,22.482083333333332,0.9509917594931467
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,8,12,2400,2400,1.0,19.984166666666667,0.5941666666666666,9.176666666666666,10.8075,0.5408031358158543,0.0,52.83375,0.9907426799890597,22.319166666666668,0.9505858804887203
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,9,12,2400,2400,1.0,20.01375,0.5929166666666666,9.019583333333333,10.994166666666667,0.5493306684987405,0.0,54.6575,0.9915626168349504,22.285,0.9505964649303604
income,income__N200__c0p20__pareto__biased__random,19,200,pareto,c,0.2,10,12,2400,2400,1.0,20.01,0.5991666666666666,8.866666666666667,11.143333333333333,0.556888222555389,0.0,57.80166666666667,0.9923746565027654,22.2225,0.9505663834749292
