seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,family,scenario_id,scenario_index,run_index,control_name,control_value
2026650000,True,240,5815,1,150,22,150,5815,150,164,23,23,2769,240,0.23,True,2163,2163,164,0.49319926028663885,0.9624179380490061,0,72,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,0,c,0.3
2026650001,True,240,4624,1,150,16,150,4624,150,138,21,21,2252,239,0.21,True,1688,1688,138,0.47058056872037923,0.9621800947867298,0,53,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,1,c,0.3
2026650002,True,240,5356,1,150,19,150,5356,150,239,23,23,2600,238,0.23,True,1958,1958,239,0.49066394279877423,0.9477936670071501,0,69,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,2,c,0.3
2026650003,True,240,6385,1,150,23,150,6385,150,148,24,24,3429,240,0.24,True,2456,2456,148,0.5738925081433224,0.9699918566775245,0,77,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,3,c,0.3
2026650004,True,240,5478,1,150,20,150,5478,150,133,21,21,2635,238,0.21,True,1994,1994,133,0.46722166499498496,0.9653660982948846,0,65,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,4,c,0.3
2026650005,True,240,4963,1,150,17,150,4963,150,146,20,20,2476,238,0.2,True,1827,1827,146,0.4985276409414341,0.9644827586206897,0,59,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,5,c,0.3
2026650006,True,240,5149,1,150,19,150,5149,150,135,24,24,2676,240,0.24,True,1887,1887,135,0.5215739268680446,0.9569634340222575,0,64,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,6,c,0.3
2026650007,True,240,5055,1,150,19,150,5055,150,236,21,21,2495,240,0.21,True,1837,1837,236,0.4771747414262384,0.9496842678279804,0,60,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,7,c,0.3
2026650008,True,240,5482,1,150,18,150,5482,150,97,23,23,3042,240,0.23,True,2088,2088,97,0.5676245210727968,0.9678735632183908,0,64,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,8,c,0.3
2026650009,True,240,5332,1,150,20,150,5332,150,103,21,21,2828,240,0.21,True,1987,1987,103,0.5275339708102667,0.9550629089079012,0,67,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,9,c,0.3
2026650010,True,240,4523,1,150,16,150,4523,150,111,21,21,2201,237,0.21,True,1629,1629,111,0.47211172498465315,0.9562246777163905,0,56,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,10,c,0.3
2026650011,True,240,5375,1,150,21,150,5375,150,190,19,19,2614,240,0.19,True,1967,1967,190,0.5161209964412812,0.9462277580071174,0,69,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,11,c,0.3
2026650012,True,240,5153,1,150,19,150,5153,150,224,22,22,2601,240,0.22,True,1890,1890,224,0.5045396825396826,0.9313862433862434,0,63,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,12,c,0.3
2026650013,True,240,6677,1,150,24,150,6677,150,58,24,24,3504,240,0.24,True,2549,2549,58,0.5710984699882307,0.9778069831306395,0,79,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,13,c,0.3
2026650014,True,240,5358,1,150,20,150,5358,150,215,23,23,2782,239,0.23,True,1989,1989,215,0.5041679235796883,0.9513474107591755,0,71,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,14,c,0.3
2026650015,True,240,5158,1,150,20,150,5158,150,164,21,21,2577,238,0.21,True,1887,1887,164,0.5054636989931107,0.9531796502384737,0,65,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,15,c,0.3
2026650016,True,240,5836,1,150,23,150,5836,150,263,21,21,2927,240,0.21,True,2151,2151,263,0.5249790794979079,0.934091120409112,0,78,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,16,c,0.3
2026650017,True,240,4145,1,150,15,150,4145,150,44,18,18,2379,240,0.18,True,1515,1515,44,0.538950495049505,0.9727194719471948,0,49,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,17,c,0.3
2026650018,True,240,5458,1,150,21,150,5458,150,126,23,23,2781,240,0.23,True,2009,2009,126,0.5320905923344947,0.9429716276754605,0,70,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,18,c,0.3
2026650019,True,240,6156,1,150,22,150,6156,150,150,24,24,3174,240,0.24,True,2327,2327,150,0.5388182208852599,0.9704125483455093,0,72,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,19,c,0.3
2026650020,True,240,5058,1,150,19,150,5058,150,216,21,21,2224,238,0.21,True,1811,1811,216,0.41533406957482044,0.9237934842628381,0,62,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,20,c,0.3
2026650021,True,240,5997,1,150,22,150,5997,150,376,22,22,2768,240,0.22,True,2210,2210,376,0.5002714932126697,0.9432126696832579,0,77,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,21,c,0.3
2026650022,True,240,5696,1,150,22,150,5696,150,275,22,22,2922,240,0.22,True,2118,2118,275,0.5246836638338055,0.936628895184136,0,79,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,22,c,0.3
2026650023,True,240,4735,1,150,16,150,4735,150,80,19,19,2571,240,0.19,True,1758,1758,80,0.5372013651877132,0.9664846416382253,0,57,100,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__lognormal__biased__random,0,23,c,0.3
2026750000,True,240,5406,4,332,18,150,5406,332,54,22,22,2333,220,0.22,True,2001,2001,54,0.36590204897551226,0.9809145427286357,0,62,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,0,c,0.3
2026750001,True,240,5252,7,423,17,150,5252,423,15,21,21,2532,228,0.21,True,1998,1998,15,0.4277577577577578,0.9893593593593593,0,59,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,1,c,0.3
2026750002,True,240,5598,12,541,20,150,5598,541,231,20,20,1948,207,0.2,True,2000,2000,231,0.25854,0.9330799999999999,0,65,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,2,c,0.3
2026750003,True,240,5593,8,449,20,150,5593,449,277,20,20,2125,207,0.2,True,2002,2002,277,0.2928471528471528,0.9339060939060939,0,66,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,3,c,0.3
2026750004,True,240,5626,23,811,21,150,5626,811,261,18,18,1796,208,0.18,True,2001,2001,261,0.2378160919540231,0.932448775612194,0,71,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,4,c,0.3
2026750005,True,240,5232,11,518,18,150,5232,518,24,22,22,2744,216,0.22,True,1997,1997,24,0.43236354531797705,0.988437656484727,0,59,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,5,c,0.3
2026750006,True,240,5698,23,823,21,150,5698,823,380,19,19,1847,205,0.19,True,2000,2000,380,0.25207,0.90821,0,70,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,6,c,0.3
2026750007,True,240,5480,10,501,20,150,5480,501,73,21,21,2462,214,0.21,True,1998,1998,73,0.31660660660660667,0.9591691691691691,0,67,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,7,c,0.3
2026750008,True,240,5283,7,423,19,150,5283,423,17,22,22,2653,221,0.22,True,2004,2004,17,0.4182135728542915,0.9854590818363274,0,61,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,8,c,0.3
2026750009,True,240,5434,9,466,19,150,5434,466,67,23,23,2391,224,0.23,True,2005,2005,67,0.354638403990025,0.976793017456359,0,62,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,9,c,0.3
2026750010,True,240,5357,18,674,19,150,5357,674,23,22,22,2383,212,0.22,True,1997,1997,23,0.321657486229344,0.976129193790686,0,61,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,10,c,0.3
2026750011,True,240,5505,15,617,19,150,5505,617,138,23,23,2331,212,0.23,True,1998,1998,138,0.30239239239239235,0.971881881881882,0,62,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,11,c,0.3
2026750012,True,240,5649,21,749,21,150,5649,749,447,20,20,1755,201,0.2,True,1996,1996,447,0.24848697394789587,0.9038376753507014,0,72,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,12,c,0.3
2026750013,True,240,5295,19,709,17,150,5295,709,10,22,22,2448,214,0.22,True,1996,1996,10,0.3722344689378758,0.9871042084168336,0,59,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,13,c,0.3
2026750014,True,240,5665,19,714,21,150,5665,714,464,19,19,1590,201,0.19,True,2004,2004,464,0.2127644710578842,0.8971856287425151,0,74,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,14,c,0.3
2026750015,True,240,5575,10,491,21,150,5575,491,319,21,21,2028,204,0.21,True,1999,1999,319,0.2908704352176088,0.9498799399699849,0,67,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,15,c,0.3
2026750016,True,240,5622,19,711,20,150,5622,711,271,20,20,1988,208,0.2,True,2001,2001,271,0.2832033983008495,0.9342178910544727,0,69,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,16,c,0.3
2026750017,True,240,5462,13,578,20,150,5462,578,61,21,21,2308,214,0.21,True,2004,2004,61,0.35285429141716573,0.9770558882235529,0,60,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,17,c,0.3
2026750018,True,240,5602,6,387,21,150,5602,387,256,21,21,2141,208,0.21,True,2003,2003,256,0.30473789316025957,0.9318671992011982,0,68,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,18,c,0.3
2026750019,True,240,5389,13,566,18,150,5389,566,44,21,21,2483,216,0.21,True,2001,2001,44,0.35638680659670174,0.9777461269365317,0,59,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,19,c,0.3
2026750020,True,240,5589,20,722,21,150,5589,722,239,21,21,1954,208,0.21,True,2000,2000,239,0.26655000000000006,0.94983,0,71,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,20,c,0.3
2026750021,True,240,5509,5,371,21,150,5509,371,224,20,20,2374,221,0.2,True,1996,1996,224,0.34758517034068137,0.9343687374749499,0,68,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,21,c,0.3
2026750022,True,240,5546,14,599,20,150,5546,599,129,22,22,2149,211,0.22,True,2001,2001,129,0.2890504747626186,0.969080459770115,0,70,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,22,c,0.3
2026750023,True,240,5497,18,682,21,150,5497,682,189,19,19,2128,207,0.19,True,1998,1998,189,0.28806806806806806,0.9467467467467467,0,71,100,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N100__c0p30__pareto__biased__random,1,23,c,0.3
2026850000,True,240,10607,1,300,40,300,10607,300,237,40,40,5531,240,0.2,True,3925,3925,237,0.5032777070063694,0.9499146496815287,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,0,c,0.3
2026850001,True,240,11125,1,300,40,300,11125,300,240,41,41,6016,240,0.205,True,4235,4235,240,0.5505489964580874,0.9756328217237309,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,1,c,0.3
2026850002,True,240,9814,1,300,35,300,9814,300,537,33,33,4778,240,0.165,True,3539,3539,537,0.4779612884995763,0.9330729019497035,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,2,c,0.3
2026850003,True,240,11508,1,300,40,300,11508,300,182,44,44,6141,240,0.22,True,4388,4388,182,0.5792274384685507,0.9712420237010029,0,137,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,3,c,0.3
2026850004,True,240,10799,1,300,40,300,10799,300,465,37,37,5359,240,0.185,True,3942,3942,465,0.49731608320649423,0.9377803145611365,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,4,c,0.3
2026850005,True,240,10993,1,300,40,300,10993,300,355,38,38,5311,240,0.19,True,4014,4014,355,0.4912331838565023,0.9665994020926758,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,5,c,0.3
2026850006,True,240,9426,1,300,33,300,9426,300,345,33,33,4577,240,0.165,True,3412,3412,345,0.5020574443141854,0.9587661195779602,0,105,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,6,c,0.3
2026850007,True,240,12519,1,300,45,300,12519,300,334,41,41,6329,240,0.205,True,4706,4706,334,0.5287441563960902,0.9578729281767957,0,150,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,7,c,0.3
2026850008,True,240,9730,1,300,37,300,9730,300,413,33,33,4717,240,0.165,True,3516,3516,413,0.49248293515358377,0.9319226393629125,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,8,c,0.3
2026850009,True,240,9812,1,300,35,300,9812,300,240,37,37,4972,240,0.185,True,3637,3637,240,0.5130093483640363,0.9647415452295849,0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,9,c,0.3
2026850010,True,240,10659,1,300,38,300,10659,300,211,39,39,5529,240,0.195,True,3945,3945,211,0.5343967046894804,0.9756717363751586,0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,10,c,0.3
2026850011,True,240,13689,1,300,47,300,13689,300,32,60,60,7901,240,0.3,True,5533,5533,32,0.6205196096150372,0.9923612868245075,0,158,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,11,c,0.3
2026850012,True,240,11132,1,300,42,300,11132,300,397,38,38,5837,240,0.19,True,4225,4225,397,0.549123076923077,0.9702757396449706,0,142,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,12,c,0.3
2026850013,True,240,11344,1,300,40,300,11344,300,369,37,37,5202,240,0.185,True,4141,4141,369,0.469544795943009,0.9478881912581503,0,133,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,13,c,0.3
2026850014,True,240,11154,1,300,41,300,11154,300,455,39,39,5471,240,0.195,True,4147,4147,455,0.5156149023390404,0.9531769954183749,0,136,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,14,c,0.3
2026850015,True,240,9886,1,300,36,300,9886,300,278,39,39,4796,240,0.195,True,3607,3607,278,0.4645120598835599,0.9603950651510953,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,15,c,0.3
2026850016,True,240,10375,1,300,39,300,10375,300,331,35,35,5503,240,0.175,True,3836,3836,331,0.5150469238790407,0.964087591240876,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,16,c,0.3
2026850017,True,240,10732,1,300,40,300,10732,300,327,37,37,5210,240,0.185,True,3933,3933,327,0.5145575896262395,0.9482468853292654,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,17,c,0.3
2026850018,True,240,11651,1,300,42,300,11651,300,241,41,41,6166,240,0.205,True,4408,4408,241,0.5508779491833031,0.9682690562613432,0,139,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,18,c,0.3
2026850019,True,240,9544,1,300,34,300,9544,300,169,35,35,4873,240,0.175,True,3489,3489,169,0.5078718830610491,0.9692189739180281,0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,19,c,0.3
2026850020,True,240,13038,1,300,48,300,13038,300,239,44,44,6940,240,0.22,True,5023,5023,239,0.5777174995022896,0.9655196097949434,0,159,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,20,c,0.3
2026850021,True,240,11173,1,300,41,300,11173,300,264,40,40,5365,240,0.2,True,4135,4135,264,0.510733978234583,0.9585139056831924,0,138,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,21,c,0.3
2026850022,True,240,12119,1,300,44,300,12119,300,403,42,42,6314,240,0.21,True,4588,4588,403,0.5580732345248476,0.959686137750654,0,147,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,22,c,0.3
2026850023,True,240,10282,1,300,38,300,10282,300,333,36,36,4962,240,0.18,True,3776,3776,333,0.4870524364406781,0.9481965042372882,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__lognormal__biased__random,2,23,c,0.3
2026950000,True,240,11116,11,1029,40,300,11116,1029,421,37,37,4077,223,0.185,True,3998,3998,421,0.3032191095547776,0.9499374687343674,0,134,200,20.0,pareto,biased,random,0.02,0.2,0.3,5.0,1.0,0.1,240,0,0.0,True,True,income,100,continue_after_avalanche,period_end,high_c_finite_income,high_c_finite__N200__c0p30__pareto__biased__random,3,0,c,0.3
