scenario_id,factor_family,run_index,seed,topology_seed,topology,target_mean_degree,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,0,2026060400,2026064400,er,6,200,600,6.0,0.03015075376884422,0.04043994893994893,2.4289915602982237,0.40483192671637064,13,1,200,1.0,3.15964824120603
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,1,2026060401,2026064401,er,6,200,600,6.0,0.03015075376884422,0.037912753912753894,2.4617067250182343,0.4102844541697057,13,1,200,1.0,3.147437185929648
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,2,2026060402,2026064402,er,6,200,600,6.0,0.03015075376884422,0.024889971139971122,2.3108440016582685,0.3851406669430448,12,1,200,1.0,3.154924623115578
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,3,2026060403,2026064403,er,6,200,600,6.0,0.03015075376884422,0.027194444444444427,2.4228082879171433,0.40380138131952387,13,1,200,1.0,3.119145728643216
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,4,2026060404,2026064404,er,6,200,600,6.0,0.03015075376884422,0.032832001332001315,2.5865034312755126,0.43108390521258544,13,2,199,0.995,3.126541799908634
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,5,2026060405,2026064405,er,6,200,600,6.0,0.03015075376884422,0.01954184704184704,2.085665361461421,0.3476108935769035,11,1,200,1.0,3.155829145728643
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,6,2026060406,2026064406,er,6,200,600,6.0,0.03015075376884422,0.030691558441558433,2.349468024894146,0.3915780041490244,12,2,199,0.995,3.128369118318867
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-6,topology_degree,7,2026060407,2026064407,er,6,200,600,6.0,0.03015075376884422,0.02445127095127094,2.3727621035409343,0.3954603505901557,14,1,200,1.0,3.1326633165829145
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,0,2026060408,2026064408,er,12,200,1200,12.0,0.06030150753768844,0.06168380067644768,3.2295510523910287,0.26912925436591906,21,1,200,1.0,2.400854271356784
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,1,2026060409,2026064409,er,12,200,1200,12.0,0.06030150753768844,0.058166750217446765,3.2093613071762426,0.2674467755980202,22,1,200,1.0,2.3976884422110554
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,2,2026060410,2026064410,er,12,200,1200,12.0,0.06030150753768844,0.059355144253751,3.1717503054307414,0.2643125254525618,21,1,200,1.0,2.4029145728643218
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,3,2026060411,2026064411,er,12,200,1200,12.0,0.06030150753768844,0.06247619533029743,3.40440890610984,0.28370074217582003,21,1,200,1.0,2.401256281407035
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,4,2026060412,2026064412,er,12,200,1200,12.0,0.06030150753768844,0.06058525638896478,3.2326459750489227,0.26938716458741024,23,1,200,1.0,2.3996482412060303
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,5,2026060413,2026064413,er,12,200,1200,12.0,0.06030150753768844,0.0547383599372763,3.2218007387174024,0.26848339489311684,21,1,200,1.0,2.39391959798995
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,6,2026060414,2026064414,er,12,200,1200,12.0,0.06030150753768844,0.058126953713640975,3.420526275297414,0.2850438562747845,25,1,200,1.0,2.4007035175879397
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,topology_degree,7,2026060415,2026064415,er,12,200,1200,12.0,0.06030150753768844,0.06110625219293947,3.2984845004941286,0.2748737083745107,22,1,200,1.0,2.3958291457286434
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,0,2026060416,2026064416,er,24,200,2400,24.0,0.12060301507537688,0.11575085369088856,4.255584566190643,0.17731602359127677,36,1,200,1.0,1.9231658291457285
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,1,2026060417,2026064417,er,24,200,2400,24.0,0.12060301507537688,0.12393567509616789,4.402272140611028,0.18342800585879282,39,1,200,1.0,1.9271356783919598
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,2,2026060418,2026064418,er,24,200,2400,24.0,0.12060301507537688,0.11810765655482836,4.773887304912004,0.19891197103800018,34,1,200,1.0,1.9282914572864323
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,3,2026060419,2026064419,er,24,200,2400,24.0,0.12060301507537688,0.12055009970615645,4.583666654546336,0.19098611060609735,37,1,200,1.0,1.9296984924623115
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,4,2026060420,2026064420,er,24,200,2400,24.0,0.12060301507537688,0.11984435260456515,4.380639222761902,0.1825266342817459,39,1,200,1.0,1.9262311557788945
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,5,2026060421,2026064421,er,24,200,2400,24.0,0.12060301507537688,0.11683965903584703,4.5,0.1875,33,1,200,1.0,1.9299497487437185
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,6,2026060422,2026064422,er,24,200,2400,24.0,0.12060301507537688,0.11476511642547696,4.022437072223753,0.16760154467598973,37,1,200,1.0,1.9254271356783919
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-24,topology_degree,7,2026060423,2026064423,er,24,200,2400,24.0,0.12060301507537688,0.11959308644470706,4.467661580737736,0.18615256586407233,39,1,200,1.0,1.927788944723618
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,0,2026060424,2026064424,ba,6,200,600,6.0,0.03015075376884422,0.08503869225621799,5.0823223038292245,0.8470537173048708,41,1,200,1.0,2.89713567839196
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,1,2026060425,2026064425,ba,6,200,600,6.0,0.03015075376884422,0.12091335014675832,6.210475022089695,1.0350791703482825,63,1,200,1.0,2.7885929648241206
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,2,2026060426,2026064426,ba,6,200,600,6.0,0.03015075376884422,0.08588935681932718,4.927473997901968,0.8212456663169947,36,1,200,1.0,2.919497487437186
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,3,2026060427,2026064427,ba,6,200,600,6.0,0.03015075376884422,0.07340324345149324,5.2839379254491625,0.8806563209081938,39,1,200,1.0,2.89643216080402
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,4,2026060428,2026064428,ba,6,200,600,6.0,0.03015075376884422,0.08214318862863551,5.459853477887479,0.9099755796479131,38,1,200,1.0,2.877035175879397
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,5,2026060429,2026064429,ba,6,200,600,6.0,0.03015075376884422,0.09737481370053044,5.629387178015028,0.938231196335838,40,1,200,1.0,2.8469346733668344
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,6,2026060430,2026064430,ba,6,200,600,6.0,0.03015075376884422,0.08858850188339354,5.345091205957107,0.8908485343261846,36,1,200,1.0,2.8812060301507536
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-6,topology_degree,7,2026060431,2026064431,ba,6,200,600,6.0,0.03015075376884422,0.1141614103583153,5.720139858430037,0.9533566430716728,52,1,200,1.0,2.843115577889447
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-12,topology_degree,0,2026060432,2026064432,ba,12,200,1200,12.0,0.06030150753768844,0.14452006588627625,9.135097153287424,0.7612580961072853,57,1,200,1.0,2.336633165829146
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-12,topology_degree,1,2026060433,2026064433,ba,12,200,1200,12.0,0.06030150753768844,0.13429710555717536,8.779521627059188,0.7316268022549323,53,1,200,1.0,2.341859296482412
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-12,topology_degree,2,2026060434,2026064434,ba,12,200,1200,12.0,0.06030150753768844,0.1372657808099328,8.882004278314664,0.7401670231928886,68,1,200,1.0,2.3326633165829147
topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-ba__k-12,topology_degree,3,2026060435,2026064435,ba,12,200,1200,12.0,0.06030150753768844,0.14289011009718292,9.031611151948471,0.7526342626623727,58,1,200,1.0,2.3331155778894472
