seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,topology,target_mean_degree,sw_rewire_probability,topology_seed,topology_nodes,topology_edges,topology_mean_degree,topology_density,topology_clustering,topology_degree_std,topology_degree_cv,topology_max_degree,topology_components,topology_lcc_nodes,topology_lcc_fraction,topology_lcc_average_path_length,scenario_id,factor_family,run_index
2026060449,True,240,4800,2,40,20,20,4800,40,751,15,15,1553,234,0.075,False,4061,4061,751,0.5630546663383404,0.8819638020192071,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064449,200,600,6.0,0.03015075376884422,0.4627301587301587,0.7549834435270749,0.12583057392117916,9,1,200,1.0,4.476633165829146,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,1
2026060450,True,240,4800,7,140,20,20,4800,140,928,15,15,1330,223,0.075,False,3653,3653,928,0.48306460443471133,0.835517382972899,0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064450,200,600,6.0,0.03015075376884422,0.4378095238095236,0.7483314773547883,0.12472191289246472,9,1,200,1.0,4.374371859296482,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,2
2026060451,True,240,4800,4,80,20,20,4800,80,1168,12,12,1165,228,0.06,False,3931,3931,1168,0.4552340371406767,0.7861727295853473,0,114,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064451,200,600,6.0,0.03015075376884422,0.4466666666666662,0.8246211251235321,0.13743685418725535,8,1,200,1.0,4.33819095477387,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,3
2026060452,True,240,4800,4,80,20,20,4800,80,1244,13,13,1167,224,0.065,False,4056,4056,1244,0.4689003944773176,0.8118589743589744,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064452,200,600,6.0,0.03015075376884422,0.43741269841269803,0.7810249675906654,0.13017082793177756,9,1,200,1.0,4.328040201005025,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,4
2026060453,True,240,4800,1,20,20,20,4800,20,679,17,17,1588,235,0.085,False,3872,3872,679,0.5239256198347109,0.8547598140495869,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064453,200,600,6.0,0.03015075376884422,0.4930357142857142,0.6164414002968976,0.10274023338281628,8,1,200,1.0,4.847336683417085,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,5
2026060454,True,240,4800,5,100,20,20,4800,100,1076,14,14,1150,226,0.07,False,3708,3708,1076,0.45434196332254606,0.8020388349514564,0,112,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064454,200,600,6.0,0.03015075376884422,0.4537619047619046,0.7,0.11666666666666665,8,1,200,1.0,4.50356783919598,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,6
2026060455,True,240,4800,2,40,20,20,4800,40,701,15,15,1391,229,0.075,False,4118,4118,701,0.5075959203496845,0.8455172413793104,0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,6,0.1,2026064455,200,600,6.0,0.03015075376884422,0.43623809523809515,0.7937253933193772,0.13228756555322954,9,1,200,1.0,4.31497487437186,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-6,topology_degree,7
2026060456,True,240,4800,6,120,20,20,4800,120,1278,12,12,1143,221,0.06,False,3638,3638,1278,0.4704782847718527,0.823133589884552,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064456,200,1200,12.0,0.06030150753768844,0.5000208818958819,1.0535653752852738,0.08779711460710615,16,1,200,1.0,2.9267336683417087,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,0
2026060457,True,240,4800,1,20,20,20,4800,20,652,18,18,1618,236,0.09,False,3567,3567,652,0.5238870199046819,0.8815349032800675,0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064457,200,1200,12.0,0.06030150753768844,0.4885866078366078,1.1224972160321824,0.09354143466934854,15,1,200,1.0,2.9023618090452263,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,1
2026060458,True,240,4800,3,60,20,20,4800,60,1299,12,12,1160,224,0.06,False,4312,4312,1299,0.4979220779220781,0.7968529684601113,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064458,200,1200,12.0,0.06030150753768844,0.4819178321678321,1.104536101718726,0.09204467514322717,15,1,200,1.0,2.904170854271357,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,2
2026060459,True,240,4800,1,20,20,20,4800,20,894,15,15,1322,226,0.075,False,3671,3671,894,0.4890288749659495,0.830655134840643,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064459,200,1200,12.0,0.06030150753768844,0.5011357531357531,1.1090536506409416,0.0924211375534118,15,1,200,1.0,2.9440201005025126,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,3
2026060460,True,240,4800,1,20,20,20,4800,20,1159,15,15,1288,232,0.075,False,4215,4215,1159,0.519211150652432,0.8315361803084225,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064460,200,1200,12.0,0.06030150753768844,0.5086817071817071,1.0,0.08333333333333333,16,1,200,1.0,2.9762311557788945,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,4
2026060461,True,240,4800,2,40,20,20,4800,40,848,19,19,1519,229,0.095,False,3776,3776,848,0.509335275423729,0.8385407838983052,0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064461,200,1200,12.0,0.06030150753768844,0.4832922077922079,1.1,0.09166666666666667,16,1,200,1.0,2.896180904522613,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,5
2026060462,True,240,4800,4,80,20,20,4800,80,883,19,19,1341,220,0.095,False,4394,4394,883,0.5309604005461994,0.8669025944469733,0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064462,200,1200,12.0,0.06030150753768844,0.50767920967921,1.0677078252031311,0.08897565210026093,15,1,200,1.0,2.9378391959798993,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,6
2026060463,True,240,4800,1,20,20,20,4800,20,1007,15,15,1307,228,0.075,False,4037,4037,1007,0.49494054991330216,0.8285298488976964,0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,12,0.1,2026064463,200,1200,12.0,0.06030150753768844,0.5113388833388839,0.9433981132056604,0.07861650943380503,14,1,200,1.0,2.9704020100502513,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-12,topology_degree,7
2026060464,True,240,4800,4,80,20,20,4800,80,869,18,18,1331,229,0.09,False,3416,3416,869,0.4542300936768151,0.8410275175644029,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064464,200,2400,24.0,0.12060301507537688,0.5374073475638692,1.3928388277184118,0.058034951154933824,27,1,200,1.0,2.2825628140703516,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,0
2026060465,True,240,4800,8,160,20,20,4800,160,1179,13,13,1219,217,0.065,False,4600,4600,1179,0.5112478260869566,0.8326978260869566,0,142,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064465,200,2400,24.0,0.12060301507537688,0.5412192315287121,1.4594519519326423,0.06081049799719343,29,1,200,1.0,2.289145728643216,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,1
2026060466,True,240,4800,1,20,20,20,4800,20,887,15,15,1407,232,0.075,False,4083,4083,887,0.5195040411462162,0.8549167278961549,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064466,200,2400,24.0,0.12060301507537688,0.5398083630116807,1.5459624833740306,0.06441510347391795,28,1,200,1.0,2.290854271356784,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,2
2026060467,True,240,4800,5,100,20,20,4800,100,770,18,18,1556,233,0.09,False,4160,4160,770,0.5485216346153847,0.8758173076923077,0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064467,200,2400,24.0,0.12060301507537688,0.5466930352044764,1.47648230602334,0.061520096084305836,28,1,200,1.0,2.2946231155778896,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,3
2026060468,True,240,4800,6,120,20,20,4800,120,935,17,17,1521,228,0.085,False,3867,3867,935,0.5073894491854152,0.8542216188259635,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064468,200,2400,24.0,0.12060301507537688,0.5372636510959162,1.445683229480096,0.060236801228337335,28,1,200,1.0,2.2855778894472363,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,4
2026060469,True,240,4800,5,100,20,20,4800,100,813,16,16,1637,228,0.08,False,4028,4028,813,0.5684781529294936,0.8953748758689177,0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064469,200,2400,24.0,0.12060301507537688,0.5430495877866541,1.5198684153570663,0.06332785063987777,29,1,200,1.0,2.292814070351759,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,5
2026060470,True,240,4800,1,20,20,20,4800,20,858,17,17,1422,226,0.085,False,4316,4316,858,0.5395690454124191,0.8835426320667286,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064470,200,2400,24.0,0.12060301507537688,0.5215246461903211,1.57797338380595,0.06574889099191458,28,1,200,1.0,2.257286432160804,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,6
2026060471,True,240,4800,7,140,20,20,4800,140,698,17,17,1578,232,0.085,False,3531,3531,698,0.49121920135938835,0.8502846219201361,0,111,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,sw,24,0.1,2026064471,200,2400,24.0,0.12060301507537688,0.534527609681614,1.4798648586948742,0.06166103577895309,28,1,200,1.0,2.2857788944723616,topology_degree__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-sw__k-24,topology_degree,7
2026060472,True,240,4800,79,1580,20,20,4800,1580,2742,9,9,263,108,0.045,False,4000,4000,2742,0.0,0.5203900000000001,0,123,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064472,200,1200,12.0,0.06030150753768844,0.06425418538327404,3.054504869860253,0.2545420724883544,23,1,200,1.0,2.401155778894472,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,0
2026060473,True,240,4800,58,1160,20,20,4800,1160,2845,5,5,150,81,0.025,False,4000,4000,2845,0.0,0.5340750000000001,0,121,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064473,200,1200,12.0,0.06030150753768844,0.06890808374631899,3.4394767043839676,0.28662305869866395,22,1,200,1.0,2.4025628140703517,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,1
2026060474,True,240,4800,75,1500,20,20,4800,1500,2511,6,6,215,99,0.03,False,4000,4000,2511,0.0,0.5523200000000001,0,116,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064474,200,1200,12.0,0.06030150753768844,0.06586054824948011,3.269556544854363,0.27246304540453026,20,1,200,1.0,2.400753768844221,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,2
2026060475,True,240,4800,67,1340,20,20,4800,1340,2509,8,8,231,99,0.04,False,4000,4000,2509,0.0,0.5182925,0,123,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064475,200,1200,12.0,0.06030150753768844,0.06410938218987751,3.7067505985701277,0.3088958832141773,25,1,200,1.0,2.401256281407035,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,3
2026060476,True,240,4800,85,1700,20,20,4800,1700,2547,8,8,185,94,0.04,False,4000,4000,2547,0.0,0.5190925000000002,0,118,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064476,200,1200,12.0,0.06030150753768844,0.05835924078576182,3.4942810419312296,0.29119008682760245,23,1,200,1.0,2.4005527638190953,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,4
2026060477,True,240,4800,70,1400,20,20,4800,1400,2373,7,7,273,118,0.035,False,4000,4000,2373,0.0,0.5737475000000001,0,124,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064477,200,1200,12.0,0.06030150753768844,0.05303865033315494,3.3555923471125033,0.2796326955927086,21,1,200,1.0,2.4020603015075377,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,5
2026060478,True,240,4800,43,860,20,20,4800,860,2650,5,5,151,79,0.025,False,4000,4000,2650,0.0,0.5046625,0,122,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064478,200,1200,12.0,0.06030150753768844,0.0611899420239203,3.402939905434711,0.2835783254528926,22,1,200,1.0,2.3988442211055276,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,6
2026060479,True,240,4800,80,1600,20,20,4800,1600,2832,8,8,202,106,0.04,False,4000,4000,2832,0.0,0.4903425000000001,0,134,200,20.0,equal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064479,200,1200,12.0,0.06030150753768844,0.060475333919606335,3.358571124749333,0.27988092706244444,22,1,200,1.0,2.401457286432161,money_distribution__money-equal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,7
2026060480,True,240,4800,1,20,20,20,4800,20,1997,10,10,808,227,0.05,False,4011,4011,1997,0.33280603340812775,0.6383034156070806,0,128,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064480,200,1200,12.0,0.06030150753768844,0.05478521109093865,3.423448553724738,0.2852873794770615,22,1,200,1.0,2.399748743718593,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,0
2026060481,True,240,4800,2,40,20,20,4800,40,1652,11,11,1026,231,0.055,False,3684,3684,1652,0.37766829533116186,0.6952144408251901,0,113,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064481,200,1200,12.0,0.06030150753768844,0.05838039317923216,2.979932885150268,0.248327740429189,25,1,200,1.0,2.3982914572864322,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,1
2026060482,True,240,4800,1,20,20,20,4800,20,1740,10,10,817,221,0.05,False,3889,3889,1740,0.3355322705065571,0.6651362818205195,0,123,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064482,200,1200,12.0,0.06030150753768844,0.06556457019073111,3.4452866353904428,0.2871072196158702,22,1,200,1.0,2.4055778894472364,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,2
2026060483,True,240,4800,5,100,20,20,4800,100,1880,12,12,853,221,0.06,False,4004,4004,1880,0.3350974025974027,0.658961038961039,0,120,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064483,200,1200,12.0,0.06030150753768844,0.06799271888242468,3.5,0.2916666666666667,20,1,200,1.0,2.3997989949748746,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,3
2026060484,True,240,4800,1,20,20,20,4800,20,1585,13,13,919,220,0.065,False,3929,3929,1585,0.3289602952405193,0.6812967676253501,0,126,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064484,200,1200,12.0,0.06030150753768844,0.06111048102224567,3.0919249667480613,0.2576604138956718,20,1,200,1.0,2.3995477386934674,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,4
2026060485,True,240,4800,1,20,20,20,4800,20,2246,12,12,768,228,0.06,False,4032,4032,2246,0.3478769841269842,0.6237152777777779,0,126,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064485,200,1200,12.0,0.06030150753768844,0.059983943450695326,3.3421549934136805,0.2785129161178067,24,1,200,1.0,2.400100502512563,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,5
2026060486,True,240,4800,4,80,20,20,4800,80,1604,11,11,879,222,0.055,False,3933,3933,1604,0.3250864480040683,0.6626913297737098,0,121,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064486,200,1200,12.0,0.06030150753768844,0.05865115014844113,3.1128764832546763,0.2594063736045564,20,1,200,1.0,2.3988442211055276,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,6
2026060487,True,240,4800,2,40,20,20,4800,40,2179,10,10,714,210,0.05,False,4205,4205,2179,0.314576694411415,0.6168406658739596,0,129,200,20.0,uniform,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064487,200,1200,12.0,0.06030150753768844,0.059764883336477705,3.3674916480965473,0.2806243040080456,20,1,200,1.0,2.3981909547738693,money_distribution__money-uniform__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,7
2026060488,True,240,4800,1,20,20,20,4800,20,1831,10,10,639,206,0.05,False,4021,4021,1831,0.28463441929868205,0.6128711763242976,0,129,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064488,200,1200,12.0,0.06030150753768844,0.060185533979264606,3.456877203488721,0.28807310029072675,22,1,200,1.0,2.3974874371859296,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,0
2026060489,True,240,4800,1,20,20,20,4800,20,2036,9,9,669,210,0.045,False,4005,4005,2036,0.26573907615480663,0.6295168539325844,0,124,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064489,200,1200,12.0,0.06030150753768844,0.06381431064635394,3.5383612025908264,0.29486343354923555,22,1,200,1.0,2.4058793969849246,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,1
2026060490,True,240,4800,1,20,20,20,4800,20,1925,10,10,629,202,0.05,False,4139,4139,1925,0.2690323749697996,0.6282181686397681,0,120,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064490,200,1200,12.0,0.06030150753768844,0.060209642162327534,3.38673884437522,0.28222823703126837,23,1,200,1.0,2.395326633165829,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,2
2026060491,True,240,4800,1,20,20,20,4800,20,2094,9,9,607,202,0.045,False,4002,4002,2094,0.2978510744627687,0.6341329335332335,0,123,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064491,200,1200,12.0,0.06030150753768844,0.06208756774701045,3.358571124749333,0.27988092706244444,22,1,200,1.0,2.3991457286432163,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,3
2026060492,True,240,4800,3,60,20,20,4800,60,1777,10,10,670,205,0.05,False,3728,3728,1777,0.28131169527897004,0.665472103004292,0,125,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064492,200,1200,12.0,0.06030150753768844,0.05865211817765991,3.2741411087489802,0.27284509239574833,22,1,200,1.0,2.407035175879397,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,4
2026060493,True,240,4800,1,20,20,20,4800,20,2066,8,8,567,196,0.04,False,4103,4103,2066,0.28667682183767984,0.6260017060687304,0,121,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064493,200,1200,12.0,0.06030150753768844,0.06023654905466043,3.3226495451672298,0.27688746209726917,22,1,200,1.0,2.397286432160804,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,5
2026060494,True,240,4800,1,20,20,20,4800,20,1878,9,9,592,199,0.045,False,3956,3956,1878,0.28247977755308407,0.6590040444893832,0,109,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064494,200,1200,12.0,0.06030150753768844,0.05917745008689278,3.3436506994600976,0.27863755828834147,21,1,200,1.0,2.401708542713568,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,6
2026060495,True,240,4800,1,20,20,20,4800,20,1935,12,12,654,202,0.06,False,3916,3916,1935,0.26849591419816154,0.6354800817160369,0,127,200,20.0,normal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064495,200,1200,12.0,0.06030150753768844,0.06258559440215784,3.5651086939951777,0.2970923911662648,22,1,200,1.0,2.3998492462311556,money_distribution__money-normal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,7
2026060496,True,240,4800,5,100,20,20,4800,100,1138,18,18,1207,222,0.09,False,4156,4156,1138,0.47187199230028876,0.7879716073147258,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064496,200,1200,12.0,0.06030150753768844,0.06680467558757028,3.395585369269929,0.28296544743916074,22,1,200,1.0,2.397286432160804,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,0
2026060497,True,240,4800,2,40,20,20,4800,40,889,18,18,1512,230,0.09,False,4136,4136,889,0.5161943907156674,0.8399274661508704,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.2,5.0,1.0,0.1,240,0,0.0,True,True,fixed,20,continue_after_avalanche,period_end,er,12,0.1,2026064497,200,1200,12.0,0.06030150753768844,0.06053713241522831,3.391164991562634,0.2825970826302195,21,1,200,1.0,2.397939698492462,money_distribution__money-lognormal__income-biased__growth-random__a-0.020__b-0.200__topo-er__k-12,money_distribution,1
