scenario_id,scenario_base_id,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_avalanche_count,event_count,events_per_run,event_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv,protocol,fit_status,alpha,bootstrap_p,bounded_alpha,bounded_bootstrap_p,pl_vs_exponential_R,pl_vs_lognormal_R,gate_event_count,gate_not_saturated,gate_has_transition,gate_propagation,gate_tail_plausible,gate_alternative_not_better,soc_screen_score,quick_soc_candidate
critical__base0084__c-0p825__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,325838.5416666667,219.83333333333331,5276,219.83333333333331,0.9159722222222222,0.0496588324488248,4.842683851402578,0.0403556987616881,4.0,10.0,16.0,26,2.565390447308567,2.2772934040940105,0.4702544031311154,0.5297455968688846,1197.4583333333333,13651.541666666666,0.3388719492273029,0.2965083383189812,119.0,1.0,0.0,period_end_critical_refined,ok,5.314957570653557,0.047619047619047616,5.314113838355885,0.047619047619047616,-9.592889375279707,-9.033174248324272,True,False,True,True,False,False,3,False
critical__base0015__c-0p650__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.65,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,312193.6666666667,221.08333333333331,5306,221.08333333333331,0.9211805555555556,0.048435733132303,5.001507727101394,0.0416792310591782,4.0,9.0,16.0,26,2.766490765171504,2.2350169619298907,0.4468686411937599,0.5531313588062401,1639.375,12393.666666666666,0.2811828583866056,0.2909869206747755,119.0,1.0,0.0,period_end_critical_refined,ok,6.210594268578554,0.047619047619047616,6.210278235770548,0.047619047619047616,-5.616340336840232,-6.1974835874199945,True,False,True,True,False,False,3,False
critical__base0021__c-0p375__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.375,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,0.9583333333333334,240.0,4354.625,192.29166666666663,4615,192.29166666666663,0.8012152777777778,0.0483206933911159,5.67887323943662,0.0473239436619718,5.0,10.0,13.0,16,5.040953412784399,0.637919826652221,0.1123321123321123,0.8876678876678876,653.7916666666666,538.1666666666666,0.2928415786737476,0.8841626037963746,12.0,0.1010426583499295,0.2696064927285651,period_end_critical_refined,ok,20.399640601949354,0.5714285714285714,20.399639372977937,0.6190476190476191,-0.18893914606769413,-0.4634580235078696,True,False,True,False,True,False,3,False
critical__base0097__c-0p800__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,120,pareto,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,274706.8333333333,205.95833333333331,4943,205.95833333333331,0.8581597222222223,0.0331782318430103,4.185717175804167,0.0348809764650346,3.0,8.0,15.0,26,2.280396520331782,1.9053206554723847,0.4551957467375543,0.5448042532624456,2622.375,15119.416666666666,0.3008090429048244,0.2977073226449382,119.0,1.0,0.0,period_end_critical_refined,ok,4.848784124002832,0.047619047619047616,4.84728938642251,0.047619047619047616,-10.969465361569721,-10.53177105812814,True,False,True,True,False,False,3,False
critical__base0083__c-0p800__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.8,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,267358.0,208.875,5013,208.875,0.8703125,0.030720127668063,4.177538400159585,0.0348128200013298,3.0,8.0,15.0,30,2.2968282465589467,1.8807101536006383,0.4501957788176869,0.5498042211823131,821.125,14098.416666666666,0.3475382497720525,0.2991305025269746,119.0,1.0,0.0,period_end_critical_refined,ok,5.390966467406122,0.047619047619047616,5.390245826959626,0.047619047619047616,-5.097692051161586,-4.906699151716623,True,False,True,True,False,False,3,False
critical__base0005__c-0p625__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.625,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,273350.0,214.0,5136,214.0,0.8916666666666667,0.0305685358255451,4.379283489096573,0.0364940290758047,4.0,9.0,14.0,24,2.465147975077881,1.9141355140186915,0.4370887426640583,0.5629112573359417,2264.4166666666665,12673.708333333334,0.3449015678147183,0.2935005501728195,119.0,1.0,0.0,period_end_critical_refined,ok,5.755775158344954,0.047619047619047616,5.755439728748644,0.09523809523809523,-6.767624869174247,-6.714936364766693,True,False,True,True,False,False,3,False
critical__base0089__c-0p775__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.775,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.9583333333333334,240.0,226111.0833333333,192.95833333333331,4631,192.95833333333331,0.8039930555555556,0.0226732887065428,3.538544590801123,0.0294878715900093,3.0,7.0,14.0,20,1.9712805009717125,1.5672640898294106,0.4429120644413254,0.5570879355586745,1085.0833333333333,15314.583333333334,0.2784948242847582,0.3064750489767032,119.0,1.0,0.0,period_end_critical_refined,ok,4.675003678342763,0.047619047619047616,4.673569035207838,0.047619047619047616,-13.282866189515607,-12.841934860719633,True,False,True,True,False,False,3,False
critical__base0082__c-0p775__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.775,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,226272.25,194.5,4668,194.5,0.8104166666666667,0.0224935732647814,3.541988003427592,0.0295165666952299,3.0,7.0,13.329999999999927,20,1.9940017137960584,1.547986289631534,0.4370388290794726,0.5629611709205274,1012.375,14761.458333333334,0.336087014329363,0.305323540767459,119.0,1.0,0.0,period_end_critical_refined,ok,4.686737886775077,0.047619047619047616,4.685340364129644,0.047619047619047616,-9.272568641789594,-8.328581176192923,True,False,True,True,False,False,3,False
critical__base0004__c-0p600__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.6,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,232355.875,198.45833333333331,4763,198.45833333333331,0.8269097222222223,0.0201553642662187,3.760235145916439,0.0313352928826369,3.0,7.0,13.0,20,2.1415074532857443,1.618727692630695,0.4304857621440536,0.5695142378559463,2779.7916666666665,14435.75,0.3302237913270732,0.2918658424879672,119.0,1.0,0.0,period_end_critical_refined,ok,5.901412056643802,0.047619047619047616,5.901165045182283,0.047619047619047616,-4.877798266752011,-5.27639893100635,True,False,True,True,False,False,3,False
critical__base0013__c-0p600__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.6,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.9583333333333334,240.0,239079.5833333333,197.75,4746,197.75,0.8239583333333333,0.0176991150442477,3.731352718078382,0.0310946059839864,3.0,7.0,13.0,21,2.1125158027812896,1.6188369152970925,0.4338471963408436,0.5661528036591563,1468.5833333333333,14761.875,0.2689318485097514,0.2911296461120019,119.0,1.0,0.0,period_end_critical_refined,ok,7.3037872494609966,0.42857142857142855,7.303751861284642,0.38095238095238093,-0.5504103430853202,-0.5178112720511807,True,False,False,True,True,False,3,False
critical__base0088__c-0p750__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.75,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.9166666666666666,240.0,185601.0,169.375,4065,169.375,0.7057291666666666,0.0152521525215252,3.005658056580566,0.0250471504715046,2.0,6.0,13.0,19,1.7217712177121771,1.2838868388683886,0.4271566541168767,0.5728433458831232,1778.0,17528.0,0.2704060785496705,0.2936741491142836,119.0,1.0,0.0,period_end_critical_refined,ok,3.9624023742714947,0.047619047619047616,3.9593786294891298,0.047619047619047616,-13.698260036670673,-12.414940273882914,True,True,False,True,False,False,3,False
critical__base0095__c-0p750__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.75,120,pareto,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.9583333333333334,240.0,182493.04166666663,173.33333333333334,4160,173.33333333333334,0.7222222222222222,0.0146634615384615,3.023798076923077,0.0251983173076922,2.0,6.0,12.409999999999854,21,1.7420673076923077,1.2817307692307691,0.4238810716273153,0.5761189283726846,2558.583333333333,17276.791666666668,0.3292355544341803,0.293613573004259,119.0,1.0,0.0,period_end_critical_refined,ok,3.517721483513302,0.047619047619047616,3.512123707405941,0.047619047619047616,-24.79572553839658,-23.750743109015904,True,True,False,True,False,False,3,False
critical__base0074__c-0p750__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.75,120,equal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.9166666666666666,240.0,184925.41666666663,168.5,4044,168.5,0.7020833333333333,0.014589515331355,3.0435212660731947,0.0253626772172765,2.0,6.0,13.0,22,1.7425816023738872,1.3009396636993076,0.4274455638609035,0.5725544361390965,5020.0,16637.5,0.0,0.2958961226851852,119.0,1.0,0.0,period_end_critical_refined,ok,4.203890412147692,0.047619047619047616,4.201198507585666,0.047619047619047616,-10.476959978262583,-9.8482238272401,True,True,False,True,False,False,3,False
critical__base0055__c-0p125__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.125,120,pareto,biased,random,high_income,0.02,0.4,complete,complete,0,24,1.0,0.1666666666666666,240.0,3113.583333333333,156.91666666666666,3766,156.91666666666666,0.6538194444444444,0.0116834838024429,3.308550185873606,0.0275712515489466,3.0,6.0,12.0,15,2.8467870419543284,0.4617631439192777,0.1395666131621187,0.8604333868378812,517.2916666666666,812.5833333333334,0.3234032126197744,0.8094248223565289,119.0,1.0,0.0,period_end_critical_refined,ok,12.38930136062728,0.7619047619047619,12.389300251433307,0.6666666666666666,-0.3617890219325919,-0.5149929097179857,True,True,False,False,True,False,3,False
critical__base0080__c-0p725__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,147770.04166666666,148.29166666666666,3559,148.29166666666666,0.6178819444444444,0.0109581343073897,2.5608316942961507,0.0213402641191345,2.0,5.0,12.0,19,1.5271143579657207,1.03371733633043,0.4036646916831248,0.5963353083168751,890.0416666666666,19232.166666666668,0.3424829768917072,0.2926213040035814,119.0,1.0,0.0,period_end_critical_refined,ok,3.6843965950218847,0.047619047619047616,3.6807192603498224,0.047619047619047616,-7.5308759017354,-8.673596141890254,True,True,False,True,False,False,3,False
critical__base0086__c-0p700__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.75,240.0,120093.375,124.0,2976,124.0,0.5166666666666667,0.0084005376344086,2.225470430107527,0.0185455869175626,2.0,4.0,11.0,20,1.3686155913978495,0.8568548387096774,0.3850218934017816,0.6149781065982183,1675.0,21729.416666666668,0.2766485527813216,0.2864338525734172,119.0,1.0,0.0,period_end_critical_refined,ok,3.6442889992701306,0.09523809523809523,3.6402183584638688,0.09523809523809523,-2.8786610696777717,-4.284446619230728,True,True,False,True,False,False,3,False
critical__base0032__c-0p525__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.525,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.5416666666666666,240.0,114525.41666666669,113.5,2724,113.5,0.4729166666666666,0.0069750367107195,2.2536710719530104,0.018780592266275,2.0,5.0,11.0,19,1.3770190895741556,0.8766519823788547,0.3889884345984688,0.6110115654015312,5973.541666666667,20328.041666666668,0.0,0.289667824074074,119.0,1.0,0.0,period_end_critical_refined,ok,3.9837218627430966,0.047619047619047616,3.9808495468519935,0.047619047619047616,-1.6278855333258038,-2.2724628190233056,True,True,False,True,False,False,3,False
critical__base0028__c-0p425__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.425,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.0,240.0,48448.16666666666,18.541666666666668,445,18.541666666666668,0.0772569444444444,0.0,1.3393258426966292,0.0111610486891385,1.0,2.0,5.0,10,1.0382022471910113,0.3011235955056179,0.2248322147651006,0.7751677852348994,9568.583333333334,36755.625,0.0,0.2694866898148148,119.0,1.0,0.0,period_end_critical_refined,,,,,,,,True,True,False,True,False,False,3,False
critical__base0018__c-0p300__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.3,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,0.2083333333333333,240.0,3106.583333333333,163.83333333333334,3932,163.83333333333334,0.6826388888888889,0.0015259409969481,3.4844862665310274,0.0290373855544251,3.0,7.0,10.0,13,3.1353001017294,0.3491861648016277,0.1002116633822348,0.8997883366177651,624.875,680.25,0.3218700295560832,0.8279245334575794,12.0,0.0996683832964476,0.2676536733877217,period_end_critical_refined,ok,9.432861469780367,0.047619047619047616,9.43286137419512,0.047619047619047616,-1.6935391310875016,-2.8154982820243237,True,True,False,False,False,False,2,False
critical__base0063__c-0p100__money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,0.1,120,pareto,biased,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.125,240.0,3340.708333333333,158.16666666666666,3796,158.16666666666666,0.6590277777777778,0.0013171759747102,2.796101159114858,0.0233008429926237,2.0,5.0,9.0,12,2.451264488935722,0.3448366701791359,0.123327680422084,0.8766723195779159,492.4583333333333,973.0,0.3277906305949229,0.775324584991805,119.0,1.0,0.0,period_end_critical_refined,ok,9.061207162552893,0.09523809523809523,9.061207342042792,0.09523809523809523,-0.7456787270957604,-1.0311889949100528,True,True,False,False,False,False,2,False
critical__base0054__c-0p100__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.1,120,pareto,biased,random,high_income,0.02,0.4,complete,complete,0,24,1.0,0.0,240.0,2399.583333333333,117.79166666666669,2827,117.79166666666669,0.4907986111111111,0.0,2.0700389105058368,0.0172503242542152,2.0,4.0,6.0,9,1.813229571984436,0.2568093385214007,0.1240601503759398,0.8759398496240601,494.125,941.1666666666666,0.3229163606112036,0.7350151406520125,119.0,1.0,0.0,period_end_critical_refined,,,,,,,,True,True,False,False,False,False,2,False
critical__base0027__c-0p400__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.4,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.0,240.0,41298.958333333336,9.708333333333334,233,9.708333333333334,0.0404513888888888,0.0,1.1201716738197425,0.0093347639484978,1.0,1.0,3.0,4,1.03862660944206,0.0815450643776824,0.0727969348659003,0.9272030651340996,10380.958333333334,36614.0,0.0,0.2437861689814815,119.0,1.0,0.0,period_end_critical_refined,,,,,,,,True,True,False,False,False,False,2,False
